Feature Set,Model,MSE,R2 Score
[R_Mean:G_Mean]:[G_Mean:a_Mean],Lasso Regression,135.74696003480003,0.47876138659236345
[R_Mean:G_Mean]:[G_Mean:a_Mean],Polynomial Regression,106.17724200364638,0.5923026314310108
[R_Mean:G_Mean]:[G_Mean:a_Mean],Elastic Net,136.13991743935205,0.4772525161718071
[R_Mean:G_Mean]:[G_Mean:a_Mean],Huber Regressor,146.10695109084853,0.4389812885954293
[R_Mean:G_Mean]:[G_Mean:a_Mean],Quantile Regressor,185.32135020667417,0.28840657947850623
[R_Mean:G_Mean]:[G_Mean:a_Mean],Random Forest,135.82501479411778,0.4784616734016871
"R_Mean,G_Mean,b_Mean",Linear Regression,134.95946251920086,0.481785204679985
"R_Mean,G_Mean,b_Mean",Ridge Regression,130.96640593102515,0.4971176679538981
"R_Mean,G_Mean,b_Mean",Lasso Regression,129.71852394710467,0.5019092616281016
"R_Mean,G_Mean,b_Mean",Polynomial Regression,103.87220269409625,0.6011534778385621
"R_Mean,G_Mean,b_Mean",Elastic Net,131.47840465428501,0.4951517049259966
"R_Mean,G_Mean,b_Mean",Huber Regressor,145.04518466049254,0.44305823928205734
"R_Mean,G_Mean,b_Mean",Quantile Regressor,180.11766117862973,0.30838760633087237
"R_Mean,G_Mean,b_Mean",Random Forest,126.7066584264709,0.5134741659717639
[R_Mean:G_Mean]:[G_Mean:b_Mean],Linear Regression,134.95946251920086,0.481785204679985
[R_Mean:G_Mean]:[G_Mean:b_Mean],Ridge Regression,130.96640593102515,0.4971176679538981
[R_Mean:G_Mean]:[G_Mean:b_Mean],Lasso Regression,129.71852394710467,0.5019092616281016
[R_Mean:G_Mean]:[G_Mean:b_Mean],Polynomial Regression,103.87220269409625,0.6011534778385621
[R_Mean:G_Mean]:[G_Mean:b_Mean],Elastic Net,131.47840465428501,0.4951517049259966
[R_Mean:G_Mean]:[G_Mean:b_Mean],Huber Regressor,145.04518466049254,0.44305823928205734
[R_Mean:G_Mean]:[G_Mean:b_Mean],Quantile Regressor,180.11766117862973,0.30838760633087237
[R_Mean:G_Mean]:[G_Mean:b_Mean],Random Forest,126.7066584264709,0.5134741659717639
"R_Mean,B_Mean,H_Mean",Linear Regression,114.40433134533014,0.5607124091546472
"R_Mean,B_Mean,H_Mean",Ridge Regression,114.64534104969398,0.5597869846435701
"R_Mean,B_Mean,H_Mean",Lasso Regression,115.25410411197261,0.5574494677342077
"R_Mean,B_Mean,H_Mean",Polynomial Regression,101.83375769255201,0.6089806604571655
"R_Mean,B_Mean,H_Mean",Elastic Net,118.65526693631142,0.5443897469560961
"R_Mean,B_Mean,H_Mean",Huber Regressor,124.20810186935921,0.523068076251711
"R_Mean,B_Mean,H_Mean",Quantile Regressor,180.11766117862973,0.30838760633087237
"R_Mean,B_Mean,H_Mean",Random Forest,130.15330285294124,0.5002398057967589
[R_Mean:B_Mean]:[B_Mean:H_Mean],Linear Regression,114.40433134533014,0.5607124091546472
[R_Mean:B_Mean]:[B_Mean:H_Mean],Ridge Regression,114.64534104969398,0.5597869846435701
[R_Mean:B_Mean]:[B_Mean:H_Mean],Lasso Regression,115.25410411197261,0.5574494677342077
[R_Mean:B_Mean]:[B_Mean:H_Mean],Polynomial Regression,101.83375769255201,0.6089806604571655
[R_Mean:B_Mean]:[B_Mean:H_Mean],Elastic Net,118.65526693631142,0.5443897469560961
[R_Mean:B_Mean]:[B_Mean:H_Mean],Huber Regressor,124.20810186935921,0.523068076251711
[R_Mean:B_Mean]:[B_Mean:H_Mean],Quantile Regressor,180.11766117862973,0.30838760633087237
[R_Mean:B_Mean]:[B_Mean:H_Mean],Random Forest,130.15330285294124,0.5002398057967589
"R_Mean,B_Mean,S_Mean",Linear Regression,123.63433778605419,0.5252712047426058
"R_Mean,B_Mean,S_Mean",Ridge Regression,122.46837465411545,0.5297482479560993
"R_Mean,B_Mean,S_Mean",Lasso Regression,121.85048009366874,0.532120827819669
"R_Mean,B_Mean,S_Mean",Polynomial Regression,87.79823752888676,0.662873985705026
"R_Mean,B_Mean,S_Mean",Elastic Net,126.88180681956686,0.5128016344798283
"R_Mean,B_Mean,S_Mean",Huber Regressor,137.63407840436116,0.47151526511727515
"R_Mean,B_Mean,S_Mean",Quantile Regressor,180.11766117862973,0.30838760633087237
"R_Mean,B_Mean,S_Mean",Random Forest,120.41658520588243,0.5376266703290735
[R_Mean:B_Mean]:[B_Mean:S_Mean],Linear Regression,123.63433778605419,0.5252712047426058
[R_Mean:B_Mean]:[B_Mean:S_Mean],Ridge Regression,122.46837465411545,0.5297482479560993
[R_Mean:B_Mean]:[B_Mean:S_Mean],Lasso Regression,121.85048009366874,0.532120827819669
[R_Mean:B_Mean]:[B_Mean:S_Mean],Polynomial Regression,87.79823752888676,0.662873985705026
[R_Mean:B_Mean]:[B_Mean:S_Mean],Elastic Net,126.88180681956686,0.5128016344798283
[R_Mean:B_Mean]:[B_Mean:S_Mean],Huber Regressor,137.63407840436116,0.47151526511727515
[R_Mean:B_Mean]:[B_Mean:S_Mean],Quantile Regressor,180.11766117862973,0.30838760633087237
[R_Mean:B_Mean]:[B_Mean:S_Mean],Random Forest,120.41658520588243,0.5376266703290735
"R_Mean,B_Mean,V_Mean",Linear Regression,138.66805473214947,0.4675450223416392
"R_Mean,B_Mean,V_Mean",Ridge Regression,128.6468755710737,0.5060241568231005
"R_Mean,B_Mean,V_Mean",Lasso Regression,129.36154436256044,0.5032799850948736
"R_Mean,B_Mean,V_Mean",Polynomial Regression,107.71193255803699,0.5864097556246186
"R_Mean,B_Mean,V_Mean",Elastic Net,131.3961431160303,0.4954675712269855
"R_Mean,B_Mean,V_Mean",Huber Regressor,153.6911456239759,0.4098596416631691
"R_Mean,B_Mean,V_Mean",Quantile Regressor,180.11766117862973,0.30838760633087237
"R_Mean,B_Mean,V_Mean",Random Forest,136.3136914705886,0.47658526192858286
[R_Mean:B_Mean]:[B_Mean:V_Mean],Linear Regression,138.66805473214947,0.4675450223416392
[R_Mean:B_Mean]:[B_Mean:V_Mean],Ridge Regression,128.6468755710737,0.5060241568231005
[R_Mean:B_Mean]:[B_Mean:V_Mean],Lasso Regression,129.36154436256044,0.5032799850948736
[R_Mean:B_Mean]:[B_Mean:V_Mean],Polynomial Regression,107.71193255803699,0.5864097556246186
[R_Mean:B_Mean]:[B_Mean:V_Mean],Elastic Net,131.3961431160303,0.4954675712269855
[R_Mean:B_Mean]:[B_Mean:V_Mean],Huber Regressor,153.6911456239759,0.4098596416631691
[R_Mean:B_Mean]:[B_Mean:V_Mean],Quantile Regressor,180.11766117862973,0.30838760633087237
[R_Mean:B_Mean]:[B_Mean:V_Mean],Random Forest,136.3136914705886,0.47658526192858286
"R_Mean,B_Mean,L_Mean",Linear Regression,129.97759918290606,0.5009144694305985
"R_Mean,B_Mean,L_Mean",Ridge Regression,129.0826637376724,0.5043508256513445
"R_Mean,B_Mean,L_Mean",Lasso Regression,129.60284682561723,0.5023534364544965
"R_Mean,B_Mean,L_Mean",Polynomial Regression,132.58269140773325,0.4909114855058031
"R_Mean,B_Mean,L_Mean",Elastic Net,129.7403824549597,0.5018253297424623
"R_Mean,B_Mean,L_Mean",Huber Regressor,134.92316939903543,0.4819245623173598
"R_Mean,B_Mean,L_Mean",Quantile Regressor,180.11766117862973,0.30838760633087237
"R_Mean,B_Mean,L_Mean",Random Forest,135.41454136764744,0.4800378015123956
[R_Mean:B_Mean]:[B_Mean:L_Mean],Linear Regression,129.97759918290606,0.5009144694305985
[R_Mean:B_Mean]:[B_Mean:L_Mean],Ridge Regression,129.0826637376724,0.5043508256513445
[R_Mean:B_Mean]:[B_Mean:L_Mean],Lasso Regression,129.60284682561723,0.5023534364544965
[R_Mean:B_Mean]:[B_Mean:L_Mean],Polynomial Regression,132.58269140773325,0.4909114855058031
[R_Mean:B_Mean]:[B_Mean:L_Mean],Elastic Net,129.7403824549597,0.5018253297424623
[R_Mean:B_Mean]:[B_Mean:L_Mean],Huber Regressor,134.92316939903543,0.4819245623173598
[R_Mean:B_Mean]:[B_Mean:L_Mean],Quantile Regressor,180.11766117862973,0.30838760633087237
[R_Mean:B_Mean]:[B_Mean:L_Mean],Random Forest,135.41454136764744,0.4800378015123956
"R_Mean,B_Mean,a_Mean",Linear Regression,135.3263803922068,0.4803763203608734
"R_Mean,B_Mean,a_Mean",Ridge Regression,135.47688196876268,0.47979842724960564
"R_Mean,B_Mean,a_Mean",Lasso Regression,135.57048428628877,0.479439014838554
"R_Mean,B_Mean,a_Mean",Polynomial Regression,100.99003024127222,0.6122203891898479
"R_Mean,B_Mean,a_Mean",Elastic Net,137.43635272360783,0.47227448845195985
"R_Mean,B_Mean,a_Mean",Huber Regressor,147.01395911925184,0.43549857629783284
"R_Mean,B_Mean,a_Mean",Quantile Regressor,185.32135020667417,0.28840657947850623
"R_Mean,B_Mean,a_Mean",Random Forest,135.57794823529417,0.4794103549081281
[R_Mean:B_Mean]:[B_Mean:a_Mean],Linear Regression,135.3263803922068,0.4803763203608734
[R_Mean:B_Mean]:[B_Mean:a_Mean],Ridge Regression,135.47688196876268,0.47979842724960564
[R_Mean:B_Mean]:[B_Mean:a_Mean],Lasso Regression,135.57048428628877,0.479439014838554
[R_Mean:B_Mean]:[B_Mean:a_Mean],Polynomial Regression,100.99003024127222,0.6122203891898479
[R_Mean:B_Mean]:[B_Mean:a_Mean],Elastic Net,137.43635272360783,0.47227448845195985
[R_Mean:B_Mean]:[B_Mean:a_Mean],Huber Regressor,147.01395911925184,0.43549857629783284
[R_Mean:B_Mean]:[B_Mean:a_Mean],Quantile Regressor,185.32135020667417,0.28840657947850623
[R_Mean:B_Mean]:[B_Mean:a_Mean],Random Forest,135.57794823529417,0.4794103549081281
"R_Mean,B_Mean,b_Mean",Linear Regression,134.77303347731947,0.48250105139407895
"R_Mean,B_Mean,b_Mean",Ridge Regression,129.8854187491945,0.501268422119033
"R_Mean,B_Mean,b_Mean",Lasso Regression,128.87948918445937,0.5051309714635919
"R_Mean,B_Mean,b_Mean",Polynomial Regression,98.12098122740639,0.6232369094080731
"R_Mean,B_Mean,b_Mean",Elastic Net,131.60243001568415,0.49467547468565465
"R_Mean,B_Mean,b_Mean",Huber Regressor,147.51714384047858,0.43356645710847574
"R_Mean,B_Mean,b_Mean",Quantile Regressor,180.11766117862973,0.30838760633087237
"R_Mean,B_Mean,b_Mean",Random Forest,131.54046652941216,0.4949134009099917
[R_Mean:B_Mean]:[B_Mean:b_Mean],Linear Regression,134.77303347731947,0.48250105139407895
[R_Mean:B_Mean]:[B_Mean:b_Mean],Ridge Regression,129.8854187491945,0.501268422119033
[R_Mean:B_Mean]:[B_Mean:b_Mean],Lasso Regression,128.87948918445937,0.5051309714635919
[R_Mean:B_Mean]:[B_Mean:b_Mean],Polynomial Regression,98.12098122740639,0.6232369094080731
[R_Mean:B_Mean]:[B_Mean:b_Mean],Elastic Net,131.60243001568415,0.49467547468565465
[R_Mean:B_Mean]:[B_Mean:b_Mean],Huber Regressor,147.51714384047858,0.43356645710847574
[R_Mean:B_Mean]:[B_Mean:b_Mean],Quantile Regressor,180.11766117862973,0.30838760633087237
[R_Mean:B_Mean]:[B_Mean:b_Mean],Random Forest,131.54046652941216,0.4949134009099917
"R_Mean,H_Mean,S_Mean",Linear Regression,117.32093361247313,0.5495132948525852
"R_Mean,H_Mean,S_Mean",Ridge Regression,117.50952956093681,0.5487891276915208
"R_Mean,H_Mean,S_Mean",Lasso Regression,117.65658884095986,0.5482244522454682
"R_Mean,H_Mean,S_Mean",Polynomial Regression,104.03785970067634,0.6005173911933146
"R_Mean,H_Mean,S_Mean",Elastic Net,120.92058837360631,0.5356914084843138
"R_Mean,H_Mean,S_Mean",Huber Regressor,129.80976751783328,0.5015589062884552
"R_Mean,H_Mean,S_Mean",Quantile Regressor,180.11766117862973,0.30838760633087237
"R_Mean,H_Mean,S_Mean",Random Forest,126.82610766176445,0.5130155070540168
[R_Mean:H_Mean]:[H_Mean:S_Mean],Linear Regression,117.32093361247313,0.5495132948525852
[R_Mean:H_Mean]:[H_Mean:S_Mean],Ridge Regression,117.50952956093681,0.5487891276915208
[R_Mean:H_Mean]:[H_Mean:S_Mean],Lasso Regression,117.65658884095986,0.5482244522454682
[R_Mean:H_Mean]:[H_Mean:S_Mean],Polynomial Regression,104.03785970067634,0.6005173911933146
[R_Mean:H_Mean]:[H_Mean:S_Mean],Elastic Net,120.92058837360631,0.5356914084843138
[R_Mean:H_Mean]:[H_Mean:S_Mean],Huber Regressor,129.80976751783328,0.5015589062884552
[R_Mean:H_Mean]:[H_Mean:S_Mean],Quantile Regressor,180.11766117862973,0.30838760633087237
[R_Mean:H_Mean]:[H_Mean:S_Mean],Random Forest,126.82610766176445,0.5130155070540168
"R_Mean,H_Mean,V_Mean",Linear Regression,127.64771284009318,0.5098607230072079
"R_Mean,H_Mean,V_Mean",Ridge Regression,116.48113552983473,0.5527379356697688
"R_Mean,H_Mean,V_Mean",Lasso Regression,116.48806588941272,0.5527113246059489
"R_Mean,H_Mean,V_Mean",Polynomial Regression,136.32455509806042,0.4765435479769884
"R_Mean,H_Mean,V_Mean",Elastic Net,117.92429144316709,0.5471965328493775
"R_Mean,H_Mean,V_Mean",Huber Regressor,143.85124516234995,0.44764270561813513
"R_Mean,H_Mean,V_Mean",Quantile Regressor,180.11766117862973,0.30838760633087237
"R_Mean,H_Mean,V_Mean",Random Forest,159.56043202941132,0.38732286657165194
[R_Mean:H_Mean]:[H_Mean:V_Mean],Linear Regression,127.64771284009318,0.5098607230072079
[R_Mean:H_Mean]:[H_Mean:V_Mean],Ridge Regression,116.48113552983473,0.5527379356697688
[R_Mean:H_Mean]:[H_Mean:V_Mean],Lasso Regression,116.48806588941272,0.5527113246059489
[R_Mean:H_Mean]:[H_Mean:V_Mean],Polynomial Regression,136.32455509806042,0.4765435479769884
[R_Mean:H_Mean]:[H_Mean:V_Mean],Elastic Net,117.92429144316709,0.5471965328493775
[R_Mean:H_Mean]:[H_Mean:V_Mean],Huber Regressor,143.85124516234995,0.44764270561813513
[R_Mean:H_Mean]:[H_Mean:V_Mean],Quantile Regressor,180.11766117862973,0.30838760633087237
[R_Mean:H_Mean]:[H_Mean:V_Mean],Random Forest,159.56043202941132,0.38732286657165194
"R_Mean,H_Mean,L_Mean",Linear Regression,104.70814981147812,0.5979436238850404
"R_Mean,H_Mean,L_Mean",Ridge Regression,108.2730171497685,0.5842553136060015
"R_Mean,H_Mean,L_Mean",Lasso Regression,108.85366447662501,0.5820257549665155
"R_Mean,H_Mean,L_Mean",Polynomial Regression,104.91674780610208,0.5971426532448911
"R_Mean,H_Mean,L_Mean",Elastic Net,114.55653502656325,0.5601279803339859
"R_Mean,H_Mean,L_Mean",Huber Regressor,111.5606746880288,0.5716314282816992
"R_Mean,H_Mean,L_Mean",Quantile Regressor,180.11766117862973,0.30838760633087237
"R_Mean,H_Mean,L_Mean",Random Forest,140.94463230882334,0.4588034627584544
[R_Mean:H_Mean]:[H_Mean:L_Mean],Linear Regression,104.70814981147812,0.5979436238850404
[R_Mean:H_Mean]:[H_Mean:L_Mean],Ridge Regression,108.2730171497685,0.5842553136060015
[R_Mean:H_Mean]:[H_Mean:L_Mean],Lasso Regression,108.85366447662501,0.5820257549665155
[R_Mean:H_Mean]:[H_Mean:L_Mean],Polynomial Regression,104.91674780610208,0.5971426532448911
[R_Mean:H_Mean]:[H_Mean:L_Mean],Elastic Net,114.55653502656325,0.5601279803339859
[R_Mean:H_Mean]:[H_Mean:L_Mean],Huber Regressor,111.5606746880288,0.5716314282816992
[R_Mean:H_Mean]:[H_Mean:L_Mean],Quantile Regressor,180.11766117862973,0.30838760633087237
[R_Mean:H_Mean]:[H_Mean:L_Mean],Random Forest,140.94463230882334,0.4588034627584544
"R_Mean,H_Mean,a_Mean",Linear Regression,124.23836137216765,0.522951886384312
"R_Mean,H_Mean,a_Mean",Ridge Regression,124.98383102585015,0.5200894460871346
"R_Mean,H_Mean,a_Mean",Lasso Regression,126.10403591739762,0.5157881045008996
"R_Mean,H_Mean,a_Mean",Polynomial Regression,113.54451764259863,0.5640139055718469
"R_Mean,H_Mean,a_Mean",Elastic Net,132.83284098007547,0.4899509659022794
"R_Mean,H_Mean,a_Mean",Huber Regressor,137.0200568772803,0.4738729733804732
"R_Mean,H_Mean,a_Mean",Quantile Regressor,185.32135020667417,0.28840657947850623
"R_Mean,H_Mean,a_Mean",Random Forest,139.60184857352925,0.46395945838525576
[R_Mean:H_Mean]:[H_Mean:a_Mean],Linear Regression,124.23836137216765,0.522951886384312
[R_Mean:H_Mean]:[H_Mean:a_Mean],Ridge Regression,124.98383102585015,0.5200894460871346
[R_Mean:H_Mean]:[H_Mean:a_Mean],Lasso Regression,126.10403591739762,0.5157881045008996
[R_Mean:H_Mean]:[H_Mean:a_Mean],Polynomial Regression,113.54451764259863,0.5640139055718469
[R_Mean:H_Mean]:[H_Mean:a_Mean],Elastic Net,132.83284098007547,0.4899509659022794
[R_Mean:H_Mean]:[H_Mean:a_Mean],Huber Regressor,137.0200568772803,0.4738729733804732
[R_Mean:H_Mean]:[H_Mean:a_Mean],Quantile Regressor,185.32135020667417,0.28840657947850623
[R_Mean:H_Mean]:[H_Mean:a_Mean],Random Forest,139.60184857352925,0.46395945838525576
"R_Mean,H_Mean,b_Mean",Linear Regression,115.65428334804272,0.5559128670613805
"R_Mean,H_Mean,b_Mean",Ridge Regression,115.83320563853498,0.5552258446294971
"R_Mean,H_Mean,b_Mean",Lasso Regression,116.11355152355925,0.5541493777948281
"R_Mean,H_Mean,b_Mean",Polynomial Regression,102.79096719728854,0.605305185478856
"R_Mean,H_Mean,b_Mean",Elastic Net,120.4126429299292,0.5376418078058243
"R_Mean,H_Mean,b_Mean",Huber Regressor,126.6191393730857,0.5138102199800566
"R_Mean,H_Mean,b_Mean",Quantile Regressor,180.11766117862973,0.30838760633087237
"R_Mean,H_Mean,b_Mean",Random Forest,118.4972262058825,0.5449965887680202
[R_Mean:H_Mean]:[H_Mean:b_Mean],Linear Regression,115.65428334804272,0.5559128670613805
[R_Mean:H_Mean]:[H_Mean:b_Mean],Ridge Regression,115.83320563853498,0.5552258446294971
[R_Mean:H_Mean]:[H_Mean:b_Mean],Lasso Regression,116.11355152355925,0.5541493777948281
[R_Mean:H_Mean]:[H_Mean:b_Mean],Polynomial Regression,102.79096719728854,0.605305185478856
[R_Mean:H_Mean]:[H_Mean:b_Mean],Elastic Net,120.4126429299292,0.5376418078058243
[R_Mean:H_Mean]:[H_Mean:b_Mean],Huber Regressor,126.6191393730857,0.5138102199800566
[R_Mean:H_Mean]:[H_Mean:b_Mean],Quantile Regressor,180.11766117862973,0.30838760633087237
[R_Mean:H_Mean]:[H_Mean:b_Mean],Random Forest,118.4972262058825,0.5449965887680202
"R_Mean,S_Mean,V_Mean",Linear Regression,136.36795778568512,0.47637689115675563
"R_Mean,S_Mean,V_Mean",Ridge Regression,128.9851784966811,0.5047251476385846
"R_Mean,S_Mean,V_Mean",Lasso Regression,128.88928498694432,0.505093357726215
"R_Mean,S_Mean,V_Mean",Polynomial Regression,114.97243698298962,0.558531007856476
"R_Mean,S_Mean,V_Mean",Elastic Net,130.28058892384124,0.49975105514565765
"R_Mean,S_Mean,V_Mean",Huber Regressor,150.63171517457525,0.42160718492199334
"R_Mean,S_Mean,V_Mean",Quantile Regressor,180.11766117862973,0.30838760633087237
"R_Mean,S_Mean,V_Mean",Random Forest,132.30485067647083,0.4919783330983699
[R_Mean:S_Mean]:[S_Mean:V_Mean],Linear Regression,136.36795778568512,0.47637689115675563
[R_Mean:S_Mean]:[S_Mean:V_Mean],Ridge Regression,128.9851784966811,0.5047251476385846
[R_Mean:S_Mean]:[S_Mean:V_Mean],Lasso Regression,128.88928498694432,0.505093357726215
[R_Mean:S_Mean]:[S_Mean:V_Mean],Polynomial Regression,114.97243698298962,0.558531007856476
[R_Mean:S_Mean]:[S_Mean:V_Mean],Elastic Net,130.28058892384124,0.49975105514565765
[R_Mean:S_Mean]:[S_Mean:V_Mean],Huber Regressor,150.63171517457525,0.42160718492199334
[R_Mean:S_Mean]:[S_Mean:V_Mean],Quantile Regressor,180.11766117862973,0.30838760633087237
[R_Mean:S_Mean]:[S_Mean:V_Mean],Random Forest,132.30485067647083,0.4919783330983699
"R_Mean,S_Mean,L_Mean",Linear Regression,132.11176826567186,0.49271972729277747
"R_Mean,S_Mean,L_Mean",Ridge Regression,129.86858310636262,0.5013330673024188
"R_Mean,S_Mean,L_Mean",Lasso Regression,129.098910766458,0.5042884406170569
"R_Mean,S_Mean,L_Mean",Polynomial Regression,136.34090076730783,0.4764807841849187
"R_Mean,S_Mean,L_Mean",Elastic Net,129.0013582869045,0.5046630207856582
"R_Mean,S_Mean,L_Mean",Huber Regressor,139.20306615214693,0.4654906955954252
"R_Mean,S_Mean,L_Mean",Quantile Regressor,180.11766117862973,0.30838760633087237
"R_Mean,S_Mean,L_Mean",Random Forest,126.69305627941185,0.5135263952391493
[R_Mean:S_Mean]:[S_Mean:L_Mean],Linear Regression,132.11176826567186,0.49271972729277747
[R_Mean:S_Mean]:[S_Mean:L_Mean],Ridge Regression,129.86858310636262,0.5013330673024188
[R_Mean:S_Mean]:[S_Mean:L_Mean],Lasso Regression,129.098910766458,0.5042884406170569
[R_Mean:S_Mean]:[S_Mean:L_Mean],Polynomial Regression,136.34090076730783,0.4764807841849187
[R_Mean:S_Mean]:[S_Mean:L_Mean],Elastic Net,129.0013582869045,0.5046630207856582
[R_Mean:S_Mean]:[S_Mean:L_Mean],Huber Regressor,139.20306615214693,0.4654906955954252
[R_Mean:S_Mean]:[S_Mean:L_Mean],Quantile Regressor,180.11766117862973,0.30838760633087237
[R_Mean:S_Mean]:[S_Mean:L_Mean],Random Forest,126.69305627941185,0.5135263952391493
"R_Mean,S_Mean,a_Mean",Linear Regression,135.12188290719922,0.4811615459416406
"R_Mean,S_Mean,a_Mean",Ridge Regression,135.26268899520014,0.4806208813842159
"R_Mean,S_Mean,a_Mean",Lasso Regression,135.01084045561166,0.48158792465008493
"R_Mean,S_Mean,a_Mean",Polynomial Regression,121.34713956015543,0.5340535452941013
"R_Mean,S_Mean,a_Mean",Elastic Net,136.9148243925508,0.47427704308790375
"R_Mean,S_Mean,a_Mean",Huber Regressor,143.37182293341542,0.44948358203837013
"R_Mean,S_Mean,a_Mean",Quantile Regressor,185.32135020667417,0.28840657947850623
"R_Mean,S_Mean,a_Mean",Random Forest,123.65877267647056,0.5251773801118653
[R_Mean:S_Mean]:[S_Mean:a_Mean],Linear Regression,135.12188290719922,0.4811615459416406
[R_Mean:S_Mean]:[S_Mean:a_Mean],Ridge Regression,135.26268899520014,0.4806208813842159
[R_Mean:S_Mean]:[S_Mean:a_Mean],Lasso Regression,135.01084045561166,0.48158792465008493
[R_Mean:S_Mean]:[S_Mean:a_Mean],Polynomial Regression,121.34713956015543,0.5340535452941013
[R_Mean:S_Mean]:[S_Mean:a_Mean],Elastic Net,136.9148243925508,0.47427704308790375
[R_Mean:S_Mean]:[S_Mean:a_Mean],Huber Regressor,143.37182293341542,0.44948358203837013
[R_Mean:S_Mean]:[S_Mean:a_Mean],Quantile Regressor,185.32135020667417,0.28840657947850623
[R_Mean:S_Mean]:[S_Mean:a_Mean],Random Forest,123.65877267647056,0.5251773801118653
"R_Mean,S_Mean,b_Mean",Linear Regression,108.30137592325036,0.5841464221231731
"R_Mean,S_Mean,b_Mean",Ridge Regression,107.90637515915445,0.5856631385971149
"R_Mean,S_Mean,b_Mean",Lasso Regression,107.86815012733739,0.5858099143523634
"R_Mean,S_Mean,b_Mean",Polynomial Regression,81.22022072994486,0.6881321303763588
"R_Mean,S_Mean,b_Mean",Elastic Net,113.37344985749228,0.5646707684222909
"R_Mean,S_Mean,b_Mean",Huber Regressor,121.67442604323193,0.5327968368375575
"R_Mean,S_Mean,b_Mean",Quantile Regressor,180.11766117862973,0.30838760633087237
"R_Mean,S_Mean,b_Mean",Random Forest,116.66990173529426,0.5520131147591074
[R_Mean:S_Mean]:[S_Mean:b_Mean],Linear Regression,108.30137592325036,0.5841464221231731
[R_Mean:S_Mean]:[S_Mean:b_Mean],Ridge Regression,107.90637515915445,0.5856631385971149
[R_Mean:S_Mean]:[S_Mean:b_Mean],Lasso Regression,107.86815012733739,0.5858099143523634
[R_Mean:S_Mean]:[S_Mean:b_Mean],Polynomial Regression,81.22022072994486,0.6881321303763588
[R_Mean:S_Mean]:[S_Mean:b_Mean],Elastic Net,113.37344985749228,0.5646707684222909
[R_Mean:S_Mean]:[S_Mean:b_Mean],Huber Regressor,121.67442604323193,0.5327968368375575
[R_Mean:S_Mean]:[S_Mean:b_Mean],Quantile Regressor,180.11766117862973,0.30838760633087237
[R_Mean:S_Mean]:[S_Mean:b_Mean],Random Forest,116.66990173529426,0.5520131147591074
"R_Mean,V_Mean,L_Mean",Linear Regression,133.0277649863127,0.48920250038448887
"R_Mean,V_Mean,L_Mean",Ridge Regression,123.19179901668097,0.5269704567514027
"R_Mean,V_Mean,L_Mean",Lasso Regression,129.36154436256044,0.5032799850948736
"R_Mean,V_Mean,L_Mean",Polynomial Regression,106.23623324591387,0.592076117973068
"R_Mean,V_Mean,L_Mean",Elastic Net,129.82997100762853,0.5014813293099051
"R_Mean,V_Mean,L_Mean",Huber Regressor,134.44997841755557,0.48374151211130245
"R_Mean,V_Mean,L_Mean",Quantile Regressor,180.11766117862973,0.30838760633087237
"R_Mean,V_Mean,L_Mean",Random Forest,152.95156670588258,0.4126994628250843
[R_Mean:V_Mean]:[V_Mean:L_Mean],Linear Regression,133.0277649863127,0.48920250038448887
[R_Mean:V_Mean]:[V_Mean:L_Mean],Ridge Regression,123.19179901668097,0.5269704567514027
[R_Mean:V_Mean]:[V_Mean:L_Mean],Lasso Regression,129.36154436256044,0.5032799850948736
[R_Mean:V_Mean]:[V_Mean:L_Mean],Polynomial Regression,106.23623324591387,0.592076117973068
[R_Mean:V_Mean]:[V_Mean:L_Mean],Elastic Net,129.82997100762853,0.5014813293099051
[R_Mean:V_Mean]:[V_Mean:L_Mean],Huber Regressor,134.44997841755557,0.48374151211130245
[R_Mean:V_Mean]:[V_Mean:L_Mean],Quantile Regressor,180.11766117862973,0.30838760633087237
[R_Mean:V_Mean]:[V_Mean:L_Mean],Random Forest,152.95156670588258,0.4126994628250843
"R_Mean,V_Mean,a_Mean",Linear Regression,135.92472525990604,0.4780788070382975
"R_Mean,V_Mean,a_Mean",Ridge Regression,135.67729729610383,0.47902887626074986
"R_Mean,V_Mean,a_Mean",Lasso Regression,135.7349045911151,0.47880767685734416
"R_Mean,V_Mean,a_Mean",Polynomial Regression,126.58942934509572,0.5139242999844251
"R_Mean,V_Mean,a_Mean",Elastic Net,136.4326048718804,0.476128660496116
"R_Mean,V_Mean,a_Mean",Huber Regressor,150.52127068197487,0.4220312675988118
"R_Mean,V_Mean,a_Mean",Quantile Regressor,185.32135020667417,0.28840657947850623
"R_Mean,V_Mean,a_Mean",Random Forest,138.605371617647,0.4677857117808647
[R_Mean:V_Mean]:[V_Mean:a_Mean],Linear Regression,135.92472525990604,0.4780788070382975
[R_Mean:V_Mean]:[V_Mean:a_Mean],Ridge Regression,135.67729729610383,0.47902887626074986
[R_Mean:V_Mean]:[V_Mean:a_Mean],Lasso Regression,135.7349045911151,0.47880767685734416
[R_Mean:V_Mean]:[V_Mean:a_Mean],Polynomial Regression,126.58942934509572,0.5139242999844251
[R_Mean:V_Mean]:[V_Mean:a_Mean],Elastic Net,136.4326048718804,0.476128660496116
[R_Mean:V_Mean]:[V_Mean:a_Mean],Huber Regressor,150.52127068197487,0.4220312675988118
