Feature Set,Model,R2 Score,MSE
"b,H,S,V,R,G",LightGBM,0.6015766018297611,103.76200787344095
"b,H,S,V,R,B",Linear Regression,0.6420621599978737,93.21829275858366
"b,H,S,V,R,B",Ridge Regression,0.6386786890830727,94.09945520364451
"b,H,S,V,R,B",Lasso Regression,0.6468102890187633,91.9817303400303
"b,H,S,V,R,B",Random Forest,0.648379864606361,91.572963397059
"b,H,S,V,R,B",XGBoost,0.5955440950144321,105.33306274256616
"b,H,S,V,R,B",LightGBM,0.5502381501425083,117.13215845357047
"b,H,S,V,G,B",Linear Regression,0.6176894862581968,99.56570502424732
"b,H,S,V,G,B",Ridge Regression,0.6316956621604514,95.91805546119238
"b,H,S,V,G,B",Lasso Regression,0.6469818618310283,91.93704737316918
"b,H,S,V,G,B",Random Forest,0.642701275052298,93.05184705882364
"b,H,S,V,G,B",XGBoost,0.5992859717980556,104.3585601152935
"b,H,S,V,G,B",LightGBM,0.5417135940614197,119.35222148015397
"b,H,S,R,G,B",Linear Regression,0.6706458011854287,85.77421187484144
"b,H,S,R,G,B",Ridge Regression,0.6402999981326734,93.67721523695947
"b,H,S,R,G,B",Lasso Regression,0.650245852704863,91.08700129579259
"b,H,S,R,G,B",Random Forest,0.6327447424440655,95.64484189705894
"b,H,S,R,G,B",XGBoost,0.5634196279164624,113.69928627074701
"b,H,S,R,G,B",LightGBM,0.5486383545589639,117.54879563576904
"b,H,V,R,G,B",Linear Regression,0.6051340257280222,102.83554258993668
"b,H,V,R,G,B",Ridge Regression,0.6434547150924368,92.85562753021142
"b,H,V,R,G,B",Lasso Regression,0.6499246123503273,91.17066240693637
"b,H,V,R,G,B",Random Forest,0.6291762511830018,96.57418947058822
"b,H,V,R,G,B",XGBoost,0.5752111478578876,110.62840290741798
"b,H,V,R,G,B",LightGBM,0.5371580579581363,120.5386266340367
"b,S,V,R,G,B",Linear Regression,0.6264867232181617,97.27462730417233
"b,S,V,R,G,B",Ridge Regression,0.6397543191294947,93.81932724464836
"b,S,V,R,G,B",Lasso Regression,0.6346493202188319,95.14882982806785
"b,S,V,R,G,B",Random Forest,0.6161037678225859,99.97867607352946
"b,S,V,R,G,B",XGBoost,0.5638900623846389,113.57677031105428
"b,S,V,R,G,B",LightGBM,0.5190815729605576,125.24631294778443
"H,S,V,R,G,B",Linear Regression,0.622026382639104,98.43624054377592
"H,S,V,R,G,B",Ridge Regression,0.6396730067506162,93.8405035503978
"H,S,V,R,G,B",Lasso Regression,0.649534644080285,91.27222243301
"H,S,V,R,G,B",Random Forest,0.6012739408745615,103.84083032352954
"H,S,V,R,G,B",XGBoost,0.584482241249176,108.21391804061497
"H,S,V,R,G,B",LightGBM,0.5278831215783635,122.95411233614007
"L,a,b,H,S,V,R",Linear Regression,0.6246445202588555,97.7543950056825
"L,a,b,H,S,V,R",Ridge Regression,0.6506286634089677,90.98730532543598
"L,a,b,H,S,V,R",Lasso Regression,0.6648602418024363,87.28095385085817
"L,a,b,H,S,V,R",Random Forest,0.6277865764623687,96.93610455882367
"L,a,b,H,S,V,R",XGBoost,0.6045371605390641,102.99098509336513
"L,a,b,H,S,V,R",LightGBM,0.6238340589040503,97.96546468147116
"L,a,b,H,S,V,G",Linear Regression,0.6384177285777634,94.16741754253054
"L,a,b,H,S,V,G",Ridge Regression,0.6491090177435026,91.38306894330832
"L,a,b,H,S,V,G",Lasso Regression,0.6656964565374087,87.06317718334171
"L,a,b,H,S,V,G",Random Forest,0.6374793964046772,94.41178880882364
"L,a,b,H,S,V,G",XGBoost,0.5976988688487219,104.77189173557741
"L,a,b,H,S,V,G",LightGBM,0.6451607283814337,92.41132791041487
"L,a,b,H,S,V,B",Linear Regression,0.6438271130406847,92.75864336960335
"L,a,b,H,S,V,B",Ridge Regression,0.6478440200307606,91.71251420990718
"L,a,b,H,S,V,B",Lasso Regression,0.6587659724094086,88.86809364145856
"L,a,b,H,S,V,B",Random Forest,0.6359882217570914,94.80013767647063
"L,a,b,H,S,V,B",XGBoost,0.6132468180094315,100.72271583215802
"L,a,b,H,S,V,B",LightGBM,0.6013148208317735,103.83018389447551
"L,a,b,H,S,R,G",Linear Regression,0.6349113906829797,95.08057842092362
"L,a,b,H,S,R,G",Ridge Regression,0.6503226764470156,91.066993972491
"L,a,b,H,S,R,G",Lasso Regression,0.6655134448334937,87.11083919804709
"L,a,b,H,S,R,G",Random Forest,0.6297571294865942,96.42291045588254
"L,a,b,H,S,R,G",XGBoost,0.5957185020923429,105.28764164361847
"L,a,b,H,S,R,G",LightGBM,0.6345842607038921,95.16577337589267
"L,a,b,H,S,R,B",Linear Regression,0.6572001517144637,89.27588269206005
"L,a,b,H,S,R,B",Ridge Regression,0.6477492970770132,91.73718305194222
"L,a,b,H,S,R,B",Lasso Regression,0.6585065460122403,88.9356564502423
"L,a,b,H,S,R,B",Random Forest,0.6304848619693764,96.2333859852943
"L,a,b,H,S,R,B",XGBoost,0.6261575010324598,97.36036713567265
"L,a,b,H,S,R,B",LightGBM,0.5928047796664935,106.0464667795931
"L,a,b,H,S,G,B",Linear Regression,0.6638362100161689,87.54764399696231
"L,a,b,H,S,G,B",Ridge Regression,0.6479780540723693,91.67760752183467
"L,a,b,H,S,G,B",Lasso Regression,0.6585524915273914,88.9236907902767
"L,a,b,H,S,G,B",Random Forest,0.6274547913098475,97.02251186764715
"L,a,b,H,S,G,B",XGBoost,0.6006922007691471,103.99233377858647
"L,a,b,H,S,G,B",LightGBM,0.5891002484470806,107.01124344512388
"L,a,b,H,V,R,G",Linear Regression,0.6387993073635054,94.0680424025354
"L,a,b,H,V,R,G",Ridge Regression,0.6440167525275554,92.70925527136376
"L,a,b,H,V,R,G",Lasso Regression,0.6662442902828895,86.92050401285782
"L,a,b,H,V,R,G",Random Forest,0.6310999201410226,96.07320545588243
"L,a,b,H,V,R,G",XGBoost,0.6176833389209949,99.5673059845676
"L,a,b,H,V,R,G",LightGBM,0.628563360166951,96.73380560439232
"L,a,b,H,V,R,B",Linear Regression,0.6321272085086258,95.80566719337808
"L,a,b,H,V,R,B",Ridge Regression,0.6441297503525298,92.6798270769893
"L,a,b,H,V,R,B",Lasso Regression,0.6589079046185708,88.83113002167059
"L,a,b,H,V,R,B",Random Forest,0.6223822414674088,98.34356369117647
"L,a,b,H,V,R,B",XGBoost,0.6408475343402685,93.53461955471691
"L,a,b,H,V,R,B",LightGBM,0.5927746903297537,106.05430299104563
"L,a,b,H,V,G,B",Linear Regression,0.6634823631146793,87.6397968804199
"L,a,b,H,V,G,B",Ridge Regression,0.6434530132019559,92.85607075612208
"L,a,b,H,V,G,B",Lasso Regression,0.6601804941738207,88.499707600051
"L,a,b,H,V,G,B",Random Forest,0.625131579857096,97.62754933823533
"L,a,b,H,V,G,B",XGBoost,0.5980821992879908,104.67206040980635
"L,a,b,H,V,G,B",LightGBM,0.5938478862924903,105.77480894414322
"L,a,b,H,R,G,B",Linear Regression,0.6374617901019235,94.41637404486488
"L,a,b,H,R,G,B",Ridge Regression,0.6446435059380684,92.54602893321437
"L,a,b,H,R,G,B",Lasso Regression,0.6602518730517557,88.48111829096848
"L,a,b,H,R,G,B",Random Forest,0.614236690800903,100.46492176470596
"L,a,b,H,R,G,B",XGBoost,0.593312578179992,105.91422004509475
"L,a,b,H,R,G,B",LightGBM,0.6107410008250251,101.37530958948217
"L,a,b,S,V,R,G",Linear Regression,0.6197030342124961,99.04131368667261
"L,a,b,S,V,R,G",Ridge Regression,0.6507540658640618,90.9546465744877
"L,a,b,S,V,R,G",Lasso Regression,0.6480234689983378,91.66578004401194
"L,a,b,S,V,R,G",Random Forest,0.6209936039394155,98.70520866176487
"L,a,b,S,V,R,G",XGBoost,0.585145575043345,108.04116501785232
"L,a,b,S,V,R,G",LightGBM,0.6155063548048617,100.1342612488316
"L,a,b,S,V,R,B",Linear Regression,0.643783665020887,92.76995860307872
"L,a,b,S,V,R,B",Ridge Regression,0.6509447901007499,90.90497597321333
"L,a,b,S,V,R,B",Lasso Regression,0.6462913898568473,92.1168680331766
"L,a,b,S,V,R,B",Random Forest,0.6131568521404673,100.74614577941179
"L,a,b,S,V,R,B",XGBoost,0.5654335426148676,113.17479942145042
"L,a,b,S,V,R,B",LightGBM,0.5782510837546729,109.83670780641337
"L,a,b,S,V,G,B",Linear Regression,0.6409221291894756,93.51519270537452
"L,a,b,S,V,G,B",Ridge Regression,0.6503408978969873,91.06224853272991
"L,a,b,S,V,G,B",Lasso Regression,0.6462912880653494,92.11689454289026
"L,a,b,S,V,G,B",Random Forest,0.622651211640688,98.27351538235303
"L,a,b,S,V,G,B",XGBoost,0.5773469072108173,110.07218387055366
"L,a,b,S,V,G,B",LightGBM,0.5800508541978003,109.36799086923595
"L,a,b,S,R,G,B",Linear Regression,0.6275939696419099,96.9862654442353
"L,a,b,S,R,G,B",Ridge Regression,0.6492926852360767,91.33523614057107
"L,a,b,S,R,G,B",Lasso Regression,0.6465076716238509,92.0605414456474
"L,a,b,S,R,G,B",Random Forest,0.6211833741098319,98.65578652941187
"L,a,b,S,R,G,B",XGBoost,0.5688211085973716,112.29257049171726
"L,a,b,S,R,G,B",LightGBM,0.5780229627195927,109.89611771242491
"L,a,b,V,R,G,B",Linear Regression,0.5974242312149959,104.8434160296924
"L,a,b,V,R,G,B",Ridge Regression,0.667147927448684,86.68516841976133
"L,a,b,V,R,G,B",Lasso Regression,0.6801255840587073,83.30537769077239
"L,a,b,V,R,G,B",Random Forest,0.6050637190035557,102.85385267647061
"L,a,b,V,R,G,B",XGBoost,0.5803371304908337,109.29343550148366
"L,a,b,V,R,G,B",LightGBM,0.5905147149446216,106.64287179695111
"L,a,H,S,V,R,G",Linear Regression,0.6266083339992687,97.24295602461225
"L,a,H,S,V,R,G",Ridge Regression,0.6459903996252232,92.19525537419884
"L,a,H,S,V,R,G",Lasso Regression,0.6656971346125338,87.06300059121187
"L,a,H,S,V,R,G",Random Forest,0.6306984746394779,96.17775451470612
"L,a,H,S,V,R,G",XGBoost,0.6288071899593376,96.67030464296889
"L,a,H,S,V,R,G",LightGBM,0.6085710628168242,101.94042982520592
"L,a,H,S,V,R,B",Linear Regression,0.6204107230091602,98.85700922355963
"L,a,H,S,V,R,B",Ridge Regression,0.6461788816895927,92.14616870525086
"L,a,H,S,V,R,B",Lasso Regression,0.6587659684102057,88.868094682977
"L,a,H,S,V,R,B",Random Forest,0.6327193969524105,95.65144266176489
"L,a,H,S,V,R,B",XGBoost,0.6305173096461987,96.22493558776902
"L,a,H,S,V,R,B",LightGBM,0.5850131248062925,108.07565923331003
"L,a,H,S,V,G,B",Linear Regression,0.6420796915977418,93.21372697752787
"L,a,H,S,V,G,B",Ridge Regression,0.6460403944583606,92.18223514422878
"L,a,H,S,V,G,B",Lasso Regression,0.6588347495724178,88.85018190092711
"L,a,H,S,V,G,B",Random Forest,0.634676178827541,95.14183500000013
"L,a,H,S,V,G,B",XGBoost,0.6346794817520851,95.14097481436815
"L,a,H,S,V,G,B",LightGBM,0.614800638550878,100.31805199967248
"L,a,H,S,R,G,B",Linear Regression,0.6266669336334161,97.22769483330745
"L,a,H,S,R,G,B",Ridge Regression,0.6455979790899214,92.29745404742104
"L,a,H,S,R,G,B",Lasso Regression,0.6585523862923296,88.92371819680292
"L,a,H,S,R,G,B",Random Forest,0.6245727377749779,97.77308942647073
"L,a,H,S,R,G,B",XGBoost,0.6159773646803333,100.0115954349472
"L,a,H,S,R,G,B",LightGBM,0.6052233188506433,102.81228784703
"L,a,H,V,R,G,B",Linear Regression,0.6498722880727138,91.18428929765271
"L,a,H,V,R,G,B",Ridge Regression,0.6387901795790625,94.07041956523616
"L,a,H,V,R,G,B",Lasso Regression,0.6489755387529945,91.4178310785836
"L,a,H,V,R,G,B",Random Forest,0.6262423064508873,97.33828113235309
"L,a,H,V,R,G,B",XGBoost,0.6080280671199347,102.08184301538161
"L,a,H,V,R,G,B",LightGBM,0.5744887511501877,110.81653777403562
"L,a,S,V,R,G,B",Linear Regression,0.6066520745366965,102.44019484389234
"L,a,S,V,R,G,B",Ridge Regression,0.6515587485837862,90.74508183736855
"L,a,S,V,R,G,B",Lasso Regression,0.6462824554542833,92.11919483314227
"L,a,S,V,R,G,B",Random Forest,0.6214016691106655,98.59893563235299
"L,a,S,V,R,G,B",XGBoost,0.5497136992039967,117.26874200428811
"L,a,S,V,R,G,B",LightGBM,0.5645990973391262,113.39211526602449
"L,b,H,S,V,R,G",Linear Regression,0.6319494284423066,95.85196672479587
"L,b,H,S,V,R,G",Ridge Regression,0.6482160452952452,91.61562710789497
"L,b,H,S,V,R,G",Lasso Regression,0.6570456544227559,89.31611865528973
"L,b,H,S,V,R,G",Random Forest,0.6384214222152311,94.16645560294124
"L,b,H,S,V,R,G",XGBoost,0.639104866246839,93.98846524064211
"L,b,H,S,V,R,G",LightGBM,0.591965295833664,106.2650948232063
"L,b,H,S,V,R,B",Linear Regression,0.6438804632932924,92.74474928266834
"L,b,H,S,V,R,B",Ridge Regression,0.6451060934883405,92.42555655821351
"L,b,H,S,V,R,B",Lasso Regression,0.6520145937355812,90.62636539539538
"L,b,H,S,V,R,B",Random Forest,0.6270574845276711,97.12598307352938
"L,b,H,S,V,R,B",XGBoost,0.6241810231733449,97.87510425232044
"L,b,H,S,V,R,B",LightGBM,0.5593952875703799,114.74735131058483
"L,b,H,S,V,G,B",Linear Regression,0.6093266628060574,101.7436477777859
"L,b,H,S,V,G,B",Ridge Regression,0.6330915057365165,95.55453380861142
"L,b,H,S,V,G,B",Lasso Regression,0.6452731085413821,92.38206057547686
"L,b,H,S,V,G,B",Random Forest,0.6279661327020882,96.88934245588226
"L,b,H,S,V,G,B",XGBoost,0.6279715632573915,96.88792816815537
"L,b,H,S,V,G,B",LightGBM,0.5596455677004528,114.68217047796695
"L,b,H,S,R,G,B",Linear Regression,0.6751550988103054,84.59984867778786
"L,b,H,S,R,G,B",Ridge Regression,0.6453360810225879,92.36566055700233
"L,b,H,S,R,G,B",Lasso Regression,0.6505186742512963,91.01594996803658
"L,b,H,S,R,G,B",Random Forest,0.6172785978115853,99.67271332352942
"L,b,H,S,R,G,B",XGBoost,0.6158822322928927,100.03637090641787
"L,b,H,S,R,G,B",LightGBM,0.5754357069935101,110.5699206322667
"L,b,H,V,R,G,B",Linear Regression,0.6395038199860095,93.88456511526032
"L,b,H,V,R,G,B",Ridge Regression,0.6469505122341126,91.94521179608446
"L,b,H,V,R,G,B",Lasso Regression,0.6505643398203989,91.00405721484357
"L,b,H,V,R,G,B",Random Forest,0.6188878416627726,99.25361551470593
"L,b,H,V,R,G,B",XGBoost,0.6212631023584212,98.63502278110833
"L,b,H,V,R,G,B",LightGBM,0.5634320546476063,113.69604995837
"L,b,S,V,R,G,B",Linear Regression,0.6287412444047862,96.68747894342916
"L,b,S,V,R,G,B",Ridge Regression,0.6420244155223762,93.22812260939497
"L,b,S,V,R,G,B",Lasso Regression,0.6360422340500251,94.78607117337272
"L,b,S,V,R,G,B",Random Forest,0.6206122305548403,98.80453030882362
"L,b,S,V,R,G,B",XGBoost,0.5846624860930943,108.16697660344113
"L,b,S,V,R,G,B",LightGBM,0.5221101144566229,124.457585307784
"L,H,S,V,R,G,B",Linear Regression,0.6365328251172094,94.65830580013007
"L,H,S,V,R,G,B",Ridge Regression,0.6442866545522685,92.63896427906272
"L,H,S,V,R,G,B",Lasso Regression,0.6509709813557149,90.89815494509007
"L,H,S,V,R,G,B",Random Forest,0.598303916994428,104.6143181323531
"L,H,S,V,R,G,B",XGBoost,0.6160825651632205,99.9841979141596
"L,H,S,V,R,G,B",LightGBM,0.5604491487841015,114.47289264159632
"a,b,H,S,V,R,G",Linear Regression,0.6238957707986841,97.94939295946317
"a,b,H,S,V,R,G",Ridge Regression,0.6485317235172503,91.53341455133429
"a,b,H,S,V,R,G",Lasso Regression,0.6629615232413748,87.77543999596685
"a,b,H,S,V,R,G",Random Forest,0.641521484009632,93.35910182352956
"a,b,H,S,V,R,G",XGBoost,0.5798239312720657,109.42708874981949
"a,b,H,S,V,R,G",LightGBM,0.6271596304902382,97.0993810460862
"a,b,H,S,V,R,B",Linear Regression,0.6540524838849568,90.0956345831594
"a,b,H,S,V,R,B",Ridge Regression,0.6460181503855648,92.18802820173286
"a,b,H,S,V,R,B",Lasso Regression,0.6580280350828636,89.06027577493444
"a,b,H,S,V,R,B",Random Forest,0.6452708420051223,92.3826508529413
"a,b,H,S,V,R,B",XGBoost,0.5836734187210247,108.4245609143008
"a,b,H,S,V,R,B",LightGBM,0.5894395893370572,106.92286838417306
"a,b,H,S,V,G,B",Linear Regression,0.6725931719606899,85.26705516004223
"a,b,H,S,V,G,B",Ridge Regression,0.6464394605022132,92.07830577116879
"a,b,H,S,V,G,B",Lasso Regression,0.6582536912562869,89.0015077965703
"a,b,H,S,V,G,B",Random Forest,0.6326423154358423,95.67151711764718
"a,b,H,S,V,G,B",XGBoost,0.6115528425978444,101.16388040934334
"a,b,H,S,V,G,B",LightGBM,0.5902070271416435,106.72300339660563
"a,b,H,S,R,G,B",Linear Regression,0.6589654016141773,88.81615599218787
"a,b,H,S,R,G,B",Ridge Regression,0.6447933908668964,92.50699417462192
"a,b,H,S,R,G,B",Lasso Regression,0.6557623685169925,89.65032674364299
"a,b,H,S,R,G,B",Random Forest,0.6296655717128903,96.4467549852942
"a,b,H,S,R,G,B",XGBoost,0.5470092663744576,117.97306153431714
"a,b,H,S,R,G,B",LightGBM,0.5667400060588759,112.83455517177502
"a,b,H,V,R,G,B",Linear Regression,0.6018657542539436,103.68670347050569
"a,b,H,V,R,G,B",Ridge Regression,0.6411848463734862,93.44677287199879
"a,b,H,V,R,G,B",Lasso Regression,0.657751202883224,89.13237160316777
"a,b,H,V,R,G,B",Random Forest,0.6341489688622399,95.27913708823532
"a,b,H,V,R,G,B",XGBoost,0.5490573790146976,117.43966846333218
"a,b,H,V,R,G,B",LightGBM,0.5619065449650521,114.09334075107732
"a,b,S,V,R,G,B",Linear Regression,0.6459960779478275,92.19377656005919
"a,b,S,V,R,G,B",Ridge Regression,0.6494843045388192,91.28533243589112
"a,b,S,V,R,G,B",Lasso Regression,0.6465012168513582,92.06222247180521
"a,b,S,V,R,G,B",Random Forest,0.6340952747183606,95.29312073529411
"a,b,S,V,R,G,B",XGBoost,0.5588873535733753,114.87963332925752
"a,b,S,V,R,G,B",LightGBM,0.5665543545924487,112.8829046638219
"a,H,S,V,R,G,B",Linear Regression,0.6226645573860686,98.27003972970908
"a,H,S,V,R,G,B",Ridge Regression,0.6432333541199731,92.9132769028967
"a,H,S,V,R,G,B",Lasso Regression,0.6580236916752038,89.06140693515712
"a,H,S,V,R,G,B",Random Forest,0.6311900916972776,96.04972194117657
"a,H,S,V,R,G,B",XGBoost,0.5961149531526367,105.18439329467971
"a,H,S,V,R,G,B",LightGBM,0.5782374635961935,109.84025492487547
"b,H,S,V,R,G,B",Linear Regression,0.65607814920189,89.56808750251636
"b,H,S,V,R,G,B",Ridge Regression,0.6437244670323778,92.78537562471446
"b,H,S,V,R,G,B",Lasso Regression,0.6495327110196523,91.27272586291278
"b,H,S,V,R,G,B",Random Forest,0.6383812101075157,94.17692810294133
"b,H,S,V,R,G,B",XGBoost,0.5960786453057488,105.1938490021305
"b,H,S,V,R,G,B",LightGBM,0.5461678181779803,118.1922011601246
"L,a,b,H,S,V,R,G",Linear Regression,0.6264853709513842,97.27497947705335
"L,a,b,H,S,V,R,G",Ridge Regression,0.6500239166791837,91.14480043045609
"L,a,b,H,S,V,R,G",Lasso Regression,0.6656942696867385,87.06374670816756
"L,a,b,H,S,V,R,G",Random Forest,0.6329534771804685,95.59048079411777
"L,a,b,H,S,V,R,G",XGBoost,0.6117812413048593,101.1043981888101
"L,a,b,H,S,V,R,G",LightGBM,0.623835161457152,97.96517754190018
"L,a,b,H,S,V,R,B",Linear Regression,0.6531256788835441,90.33700381070821
"L,a,b,H,S,V,R,B",Ridge Regression,0.6489124491730736,91.43426159325355
"L,a,b,H,S,V,R,B",Lasso Regression,0.658768796937356,88.86735804537544
"L,a,b,H,S,V,R,B",Random Forest,0.6326277323989109,95.67531500000008
"L,a,b,H,S,V,R,B",XGBoost,0.6378632649367744,94.31181734672388
"L,a,b,H,S,V,R,B",LightGBM,0.5838785959741396,108.37112629211012
"L,a,b,H,S,V,G,B",Linear Regression,0.6556064349638806,89.69093675460128
"L,a,b,H,S,V,G,B",Ridge Regression,0.6482004465304867,91.61968951778134
"L,a,b,H,S,V,G,B",Lasso Regression,0.6588666501939758,88.8418739738313
"L,a,b,H,S,V,G,B",Random Forest,0.6335068695967734,95.44635997058823
"L,a,b,H,S,V,G,B",XGBoost,0.62908254580833,96.59859330296636
"L,a,b,H,S,V,G,B",LightGBM,0.6000503652490923,104.15948797332312
"L,a,b,H,S,R,G,B",Linear Regression,0.640088915300578,93.73218785801137
"L,a,b,H,S,R,G,B",Ridge Regression,0.6483917915561821,91.56985724348738
"L,a,b,H,S,R,G,B",Lasso Regression,0.6585509322400569,88.92409687783436
"L,a,b,H,S,R,G,B",Random Forest,0.6308032034835445,96.15047982352958
"L,a,b,H,S,R,G,B",XGBoost,0.5936226947911885,105.8334559072443
"L,a,b,H,S,R,G,B",LightGBM,0.5992604773631214,104.3651996695228
"L,a,b,H,V,R,G,B",Linear Regression,0.6117929346434454,101.10135287496554
"L,a,b,H,V,R,G,B",Ridge Regression,0.6436899849267409,92.79435585161134
"L,a,b,H,V,R,G,B",Lasso Regression,0.6601860466119445,88.4982615701969
"L,a,b,H,V,R,G,B",Random Forest,0.6321113738809068,95.80979102941184
"L,a,b,H,V,R,G,B",XGBoost,0.6340712087171607,95.29938828036661
"L,a,b,H,V,R,G,B",LightGBM,0.603917140452511,103.15245786177698
"L,a,b,S,V,R,G,B",Linear Regression,0.6179104947689134,99.50814744370766
"L,a,b,S,V,R,G,B",Ridge Regression,0.6510120459141762,90.8874604400536
"L,a,b,S,V,R,G,B",Lasso Regression,0.6462912171185603,92.11691301966981
"L,a,b,S,V,R,G,B",Random Forest,0.6159222944592114,100.0259374558824
"L,a,b,S,V,R,G,B",XGBoost,0.5508593770424368,116.97037139292692
"L,a,b,S,V,R,G,B",LightGBM,0.5633082689750313,113.72828764820281
"L,a,H,S,V,R,G,B",Linear Regression,0.6158055969016121,100.05632917721715
"L,a,H,S,V,R,G,B",Ridge Regression,0.6464627942672623,92.07222892346392
"L,a,H,S,V,R,G,B",Lasso Regression,0.6588367243653824,88.8496676026101
"L,a,H,S,V,R,G,B",Random Forest,0.6344278618204608,95.20650457352943
"L,a,H,S,V,R,G,B",XGBoost,0.6289039134094201,96.64511480864915
"L,a,H,S,V,R,G,B",LightGBM,0.6137849190011389,100.58257737745214
"L,b,H,S,V,R,G,B",Linear Regression,0.6547262664556645,89.92016036972757
"L,b,H,S,V,R,G,B",Ridge Regression,0.6468476186784162,91.97200852033642
"L,b,H,S,V,R,G,B",Lasso Regression,0.651034776532093,90.88154067086812
"L,b,H,S,V,R,G,B",Random Forest,0.6243877322647179,97.82127069117655
"L,b,H,S,V,R,G,B",XGBoost,0.6244702417840533,97.7997826123282
"L,b,H,S,V,R,G,B",LightGBM,0.558451424965143,114.99316287568323
"a,b,H,S,V,R,G,B",Linear Regression,0.6505708265514412,91.00236786567234
"a,b,H,S,V,R,G,B",Ridge Regression,0.6470466268227146,91.9201805284805
"a,b,H,S,V,R,G,B",Lasso Regression,0.6582261168035068,89.0086890529915
