Label,Weight,R_Mean,R_Std,G_Mean,G_Std,B_Mean,B_Std,H_Mean,H_Std,S_Mean,S_Std,V_Mean,V_Std,L_Mean,L_Std,a_Mean,a_Std,b_Mean,b_Std
1_15_1,137,205.94539060258893,57.028315000331794,210.30169769479704,49.57422951949966,199.12057807121343,69.06796446007328,52.905912769381096,56.400903562918266,24.88381607,46.463933079230905,211.0560999018395,49.69290220625484,212.4283928683484,49.37219409893571,124.36601484061244,7.289508936710426,133.55637023540592,11.44375389694809
2_15_1,135.7,204.82288596349684,52.60775114100845,209.64710191211276,44.49071665154011,195.35066588900244,68.7238208,58.73807277,58.073568787238656,28.81519796,52.45899950678822,210.49493375286863,44.65437148530774,211.87903460941985,44.62431713328595,123.79782354865893,8.229774866820456,135.02952356300202,13.976513013260185
3_15_1,132.6,193.75755673363096,37.74789627,198.13653626783923,30.702815273895904,178.9081180749785,60.69914197592232,73.79507668,54.63702729380978,34.17801210422046,58.420654554388136,199.37497921372992,31.260697028222797,201.72804717754948,31.675103076725748,123.43611471555867,8.668710174846547,137.3410636407236,17.721121898381377
4_15_1,131.1,215.24381840979996,36.27392766,217.84144821473396,31.75311048513662,195.79860210933015,66.64579202,54.52458208951879,54.04268450164149,33.89386480072074,61.43806706153472,218.7591930220884,31.684519729629773,220.0253339,31.35741222113157,123.9909688418854,7.676076913222038,138.61916443676492,20.893364494008694
5_15_1,127.9,217.99440216222035,27.115453928365955,217.49898993294607,26.047413430519764,193.7319889,61.07715803661272,57.50488298058305,56.38647602755811,33.758680760990394,61.30054813735318,219.63963437455175,25.63960666899042,220.4414072584983,24.75406155232398,125.10201016118044,6.113848476656731,139.6034832970274,22.87950840400564
6_15_1,127,228.4898681220417,22.360028706287768,226.03448094834692,23.66126293,203.0578388330106,60.77185641968572,53.40961149284639,55.59519448977381,32.407352792867904,60.82318237,229.4974518049878,21.821467194134687,228.64447494217944,21.89202042262432,126.0246577829174,4.413876554686582,139.39876739099253,23.28428146870811
7_15_1,125.1,223.6840026400244,21.634911112625687,219.7179349,23.233870699741907,197.7567018632566,57.282061614906205,64.19258602490319,56.46126919483971,32.73602871306655,60.25485156298182,224.8312552666021,21.41305805293914,223.3227196173085,21.20178594223804,126.7376890373996,3.2185486675260946,139.14039500636474,23.00360822744888
0_15_2,108.2,199.2151128509574,55.76342934055062,202.7465685285786,48.94959292488245,193.7425127406949,65.53425335733277,69.16537808600474,58.64201257858023,22.859741252958266,43.38978396772459,203.8852290859868,49.26479179629376,205.7528046897411,49.10651504683152,124.97361908571789,6.741870581967775,132.56099974675487,10.21702650470679
1_15_2,102.2,211.62876769354204,54.3976768,214.63816465639343,48.36361143869217,207.34813214913223,63.32297106569981,54.27816197827023,57.49968774,18.18775783939329,39.11870606858895,215.46779248691195,48.43708520859949,216.8815401113382,48.04331793069063,125.49954219780908,6.044768843675025,131.65961631122704,9.322808399184954
2_15_2,101.5,214.43978990739743,50.75564312520737,217.33254451959624,44.53173602241773,209.4034748368474,61.31134159807092,55.98395328,60.293188070827526,18.2355048,41.07189827,218.15201172995555,44.58864923880711,219.52631995616397,44.2419106,125.49519007951449,6.3413418256299225,131.96320421193704,10.251689102613852
3_15_2,100,197.16752904475044,40.97966689156133,200.6504164537615,34.14784753,188.90500764217583,56.62870094496096,77.57353840585557,54.54670286554643,24.489989029779835,48.96863779591034,201.95080836739817,34.66141727784281,204.4214355188612,34.97924418,124.77117202067198,7.459120920432512,133.77012082929934,13.635717831139551
4_15_2,99.1,216.21247887756385,41.8754067,218.93780882458407,36.03189338315144,204.3856520949871,63.12279770103036,54.11596486391997,57.47950650938482,25.252585173282416,53.395847607104194,219.7897496,36.00480287917097,221.1437973994191,35.73556702140723,124.82666334982788,7.260274589820977,135.0687962228378,16.643399133870947
5_15_2,97.1,219.78622128021013,35.591904278374265,221.2260045763411,30.92670211262991,204.2735777933161,61.28899295908366,54.718399154654335,57.54382003809103,26.727550324064115,55.73512893061523,222.70953692000143,30.750775958707447,223.5588790429576,30.43449036,125.11666263267357,6.8107055756701325,136.23574543710558,18.966948547650414
6_15_2,96.4,222.9875739005128,30.65151824666413,222.86922309774812,28.20289383682476,205.4186178306978,59.09079676049341,53.22459609643933,57.35843775184389,26.20940122095525,55.631761862476914,224.94532101620769,27.83987763987863,225.4336636,27.068856265692805,125.7361529264379,5.869573266538678,136.5432033379052,19.98088211685962
7_15_2,95.4,225.56087026678145,24.80647172170117,224.35899261106928,24.05627568585773,205.89590297574227,58.00873877002313,57.5205003,57.33370354499307,26.905278479991395,57.39476703398231,226.9905650503801,23.25483619111083,227.0788669745948,22.67283756397343,126.1182645201341,5.058008486,137.05142545628945,21.31197251533279
8_15_2,93.8,233.05110671480568,21.86107018604532,230.61383878146515,23.365012353666547,210.9218755042492,60.570739781842384,40.80699175048408,51.57252625647367,27.620021660301923,59.78537032641951,233.91585852337923,21.072265829767872,232.92039205930868,21.46446565531142,126.5349807152718,4.010919652961326,137.69447090818633,22.42894829202821
0_15_3,111.5,202.41848851880735,50.97238130295428,205.89406196213423,44.18771338755349,196.26192582831325,62.37147286157864,66.16923475150602,58.87325435374682,22.26005018959768,44.32480430015594,206.9723731981497,44.41133142110675,208.90018136160717,44.27331073942923,124.96795003675416,6.955065561162441,132.81842862521515,11.102002880755332
1_15_3,106.9,214.40915133749283,52.14836022717176,217.5942163183986,45.675125964748936,209.02277345991104,62.90796173793756,48.69265880486231,57.51851494,19.08355088882315,41.52290825423557,218.3084136770296,45.70882323536217,219.6226167504841,45.33050707847942,125.27401256812966,6.517973880895264,132.26511290698508,10.35645826438344
2_15_3,106.1,218.48000551312396,51.359678864126295,221.5843228942556,44.82469601544508,212.93086733093088,62.66691137650569,43.33106096,56.81907363194932,18.558954120051634,41.85403524270057,222.19228067403543,44.81781315314274,223.2907961085413,44.43302861889212,125.31769908876578,6.559332229307373,132.29464207275532,10.575244341505428
3_15_3,103.9,213.1477118854884,47.90901014017894,216.77584702649887,40.799319071422914,206.2621241102804,61.93043785064254,54.63278398190978,57.89332646716513,21.52006765902897,46.10221993048026,217.5674985,40.85604825357578,218.94738670082117,40.708084695833385,124.86745396765636,7.273176047080306,133.16448679763698,12.29987166
4_15_3,102.8,216.31627525727916,43.13216071888292,219.7343310742972,36.45530681640734,207.1656815319313,61.33217438947915,51.308263522841365,57.48642748620555,22.85055209677998,49.39369883634752,220.4803865013626,36.43184833631507,221.7773808403256,36.257198435887545,124.74589675666954,7.562198624314812,134.11674992380236,14.36903634900311
5_15_3,101,213.48561046641925,37.37129478805555,216.26256801760616,32.25173585050614,200.79397467100543,60.32360445,55.68413895537508,58.15441108772497,25.656414945496277,53.08688842817386,217.19610921364028,32.17772266456172,218.8010975822935,31.827068660435152,124.68798284656484,7.603553774973902,135.5015047354597,16.89887180084829
6_15_3,100.1,226.34032973411504,30.24026306503461,227.81201401588496,27.165801930973856,210.8678264396873,59.49127357991826,44.301846672403904,55.21174380307675,24.57833347900531,53.750726327706005,228.58491365013623,26.89473904288392,229.57940573678644,26.399760052195244,125.14259577371988,6.710432788,136.15826038529116,19.00768158036333
7_15_3,99.1,226.77540440780984,23.57854967,226.5700585265168,22.79423303446567,206.98260973581827,58.48053164680783,54.26723097748136,56.94038468648044,27.13131824171687,57.28133008461903,228.2691649970417,22.089448115708556,228.8317225374713,21.57967503393528,125.57689917034207,5.812145885942323,137.45220631409566,21.687642200978495
8_15_3,97.8,233.77817772204887,22.15170431298847,231.96861133148667,23.178526109433143,210.75198287569924,61.18421127,38.42054467871486,51.00257936297336,28.44274251021945,59.89071049070769,234.5705481524312,21.4434136,233.9292513805221,21.427096383749497,126.07916252061818,4.656620209285848,138.3351767,22.985746769244766
0_15_4,108.4,200.4572485813791,54.57159233983394,204.0641755638626,47.69707474309761,194.53153473268077,65.22399476575448,61.11985015956684,58.06444584372591,23.06924556484868,44.99920246578864,205.02747233353057,47.920334245526185,207.0053007790089,47.80259993472742,124.90121820989314,6.868382002823662,132.80066622516853,10.62346737462797
1_15_4,104.2,214.3406084158061,54.32208937059496,217.33300770044465,48.03864019916948,209.6879108509933,64.00516130669494,47.67949633354848,57.45935252113507,18.379605643556367,41.044325852591385,218.00719591535787,48.087053441187656,219.3374309738956,47.70936029451433,125.4729137532272,6.211080933456665,131.84159220587708,9.614987977
2_15_4,103.4,207.7366186845597,46.97845363876279,210.51120458396085,40.87687232979552,202.4149691,58.10388002989571,63.88515989179934,60.13875359465833,18.738818443416523,41.747647071968686,211.5393931753801,40.99748599,213.5076474424484,40.709119142036045,125.52230349971316,6.457108829879693,132.05976136689617,10.470628679807236
3_15_4,100.5,214.43334627572796,46.60510160492908,217.7541301366179,39.825740118974885,206.1896402574584,63.24264982403899,51.44407115067413,57.89287169,22.727845197755308,49.86187929,218.48913735298336,39.846468374941466,219.91151049510543,39.66713714455464,124.8948465177675,7.348645218698807,133.68212442403544,13.66060185
4_15_4,99.1,219.94903621181157,36.91188663368126,222.29967223805937,31.95341911063634,206.69748514145869,61.82991909548024,50.16423231990462,56.67430666061325,25.20041398854346,54.212281011979165,223.07237510309093,31.869655704355385,224.35799139638917,31.50003557032163,124.89009537032057,7.190949918540961,135.55410369155192,17.580711105311277
5_15_4,95.8,218.9531488117649,27.840320498575743,219.21498426742684,25.887697434574317,201.04436848958332,58.301432355883016,59.50004208,58.35184154312948,27.02449849621701,56.77834269699272,220.81096590603485,25.60321828,222.0790634636761,24.90383570439512,125.50604068057946,6.156634196700835,136.82317803580392,20.43020185899918
6_15_4,94.2,232.48694818335844,22.47631129,231.03529295754447,22.712148910698176,211.7901146998709,58.87741846417883,42.79276223196357,52.96952162039635,26.43265808770797,57.33098463657951,233.50172503630597,21.37280170787062,233.1044808138805,21.192276976581272,126.14897615013626,4.6474191252097725,137.39315330518502,21.969736100422665
7_15_4,78.3,235.9187471986159,19.733716569190705,233.84061547529404,21.078377496368063,219.25189043002368,52.15446924870834,39.35263940807874,51.78576385002864,20.43318133023164,51.13038957016676,236.6949813763985,19.095057522508665,235.9722339693596,19.11159165425132,126.9990674192305,3.2001571772251447,135.2161917760327,19.803917685732078
0_15_5,128.9,197.67121034360656,54.61854742615552,201.16296777511835,47.776366058656464,192.0283102835449,64.72563198,74.58285468884466,58.93483210510163,23.38979046767427,43.51192681548496,202.42893717728052,48.15252282501937,204.3614352499283,47.95552793220772,124.95460738041452,6.715394288,132.65105399275674,10.202615153879409
1_15_5,124.8,208.15764094323723,57.41066574570814,211.54937282612596,50.91927399155824,202.8883645071357,67.02766828914088,53.489897144381096,58.370437075166734,20.999643047636976,41.53629703572114,212.4093489471278,51.00246495048861,213.79066724487237,50.48251226851972,125.10119053221815,6.434339257134337,132.3692276359904,9.722126087912734
2_15_5,123.7,201.56010834633176,53.43354137943128,204.77308441354705,47.16271959866352,196.4411098075337,63.18499830595582,70.11621894945856,59.06114446909265,21.265529528829603,41.68149505012124,205.95118117559525,47.41184807099699,207.82522327031344,47.07363138317118,125.2183217243976,6.412211794012321,132.2274240936962,9.833655966446695
3_15_5,120.6,193.81632674671903,45.21840873615506,197.03363386582043,38.51258051867535,187.7844566883606,56.862353842344135,87.22969635237378,54.138750729594925,22.799741936495984,43.53547082883148,198.57882506588857,39.18398842387546,201.03065577040303,39.35171752590684,125.0942592916308,6.831308888563933,132.67490436074655,10.924666879418377
4_15_5,119.4,194.96004156133463,41.22681529,198.4612763554217,34.38462142875303,186.81756854426635,56.477272488481205,82.19093180758749,54.83609797513907,25.09257813,48.18695072806409,199.87479830034425,34.96634411862544,202.3787021971816,35.27137892783374,124.72135836874284,7.416158094476089,133.78379668226478,13.064942965316266
5_15_5,115.6,214.88738435886404,43.00576312188822,218.14522644148025,36.85486560686961,203.3882234854597,63.89189845266473,55.61417074548193,57.21762906224841,26.26701852051061,52.754490597307296,219.00756306475904,36.87865499273263,220.25275549743617,36.69454764,124.51242722004088,7.531476739288584,135.2091425971744,15.919221842459525
6_15_5,114.6,218.94120455034425,33.402768490537426,220.5503768421902,29.614987641209595,203.29401529107503,60.22420797218796,59.14546388679719,57.91314800819151,26.898011969754016,54.55773898967194,221.59745869639272,29.55872550990973,222.9208657173336,29.107903416518354,124.9684489072361,6.768180837074164,136.40571459946932,18.74619761647852
7_15_5,113.7,222.97784351692485,26.19444493498139,222.81208197746344,24.677797228354876,203.7230694541559,58.34960926,60.241260073777255,55.97884814067622,27.921533847443342,56.70387986,224.7064830751578,24.26789762484179,225.39873601549053,23.687153273075044,125.5552160091258,5.608262653285334,137.3161737351191,20.958733549208983
8_15_5,112,230.66487187589644,23.463997069979676,228.62547281760973,24.384016311699057,208.5509925864171,60.33900499541962,48.52923944662579,56.06258233610445,28.616268533957257,58.93304089753296,231.58289172314255,22.650052629250418,230.9898339451556,22.69317285377517,126.23542277368402,4.363571560839368,137.94162554234796,22.05921939526065
0_15_6,129,206.28632924555365,54.43589207,210.35582217261904,47.35029093091166,197.73447753065835,69.19583404790467,51.140523477839935,56.28667870594772,26.95838599935456,52.86188321167739,211.14333040868837,47.42484177032269,212.59872649078457,47.28964382594482,124.34602231470524,7.7090078065087555,134.25562910122633,13.265374044174628
1_15_6,122.9,211.2173350769148,51.19982338889229,214.75279852669607,44.42017568772432,203.99115905586632,64.86927845683365,52.91570315861661,58.66934059542993,23.032320632978344,48.52292283070458,215.5125649921113,44.49173713030948,216.93892954631025,44.3905409,124.8479589675667,7.210327925578412,133.33883754885613,12.284343897641554
2_15_6,121.9,205.16706138168743,47.66412782837986,208.40024725016136,41.18607505,197.9389987,61.28681496483629,64.33246451206612,60.586267607637225,22.955056106120917,48.55815311540943,209.4146980780264,41.35824614,211.3593560066157,41.39699288234608,125.01506646003658,7.164484087877651,133.21130857133892,12.265429851593826
3_15_6,119,211.10559710941985,46.87872462304453,214.62069236768505,39.93214336335977,202.47921821213427,63.49163775000158,58.043669320137695,60.09449218632397,24.400049416415666,51.93032982106143,215.4585413641172,40.02562013854243,216.9777334225294,40.067488082281685,124.71965232582114,7.592731504412316,133.97273631355782,13.762496741926778
4_15_6,117.2,209.80232358003445,41.07851569185781,213.21044636133823,34.670894396336685,197.55116111768504,63.30027937745383,61.881794757153614,59.31329487585615,28.07050512317126,56.61275020068955,214.1669897,34.772795642637696,215.79919762756384,34.79951801008128,124.36902941005091,7.992992744248419,135.6142393793926,16.619985728556497
5_15_6,113.6,215.4937453497024,33.79495208,217.76948928526608,29.474163292799627,199.2265301720274,61.74748561518526,59.66326393744622,59.04968747961251,28.95334832634108,57.84324991795624,218.7811272993761,29.425582595306548,220.2327626353629,29.090325457567992,124.5575648016172,7.602493003,136.93911948015275,19.23483805680375
6_15_6,112.6,224.8196531662364,27.500991922417523,225.55348508991324,25.34241699093579,205.25301686657343,61.21055215587416,52.21046978090936,55.24962739363188,28.874200204837205,58.847544085331954,226.9156975558484,24.937704755188207,227.63184238068345,24.443222931180607,125.07850598823867,6.499176234891439,137.74482898110298,21.46343253952319
7_15_6,111.4,230.3331748870482,22.794395790365986,229.00660857716585,22.58340417103241,207.1781018045396,60.42192748710534,49.37702865031555,55.60886961197652,29.672164270922977,60.14111318,231.63664552181945,21.42327862890697,231.16835427648093,21.114063136847356,125.7728669701126,5.3205507735003135,138.5807593,23.09692520358554
8_15_6,109.8,231.83152756113745,22.225987790327423,228.77312335278611,23.397939446959573,206.69614030900388,60.50841678702603,45.599768437589645,54.58652164667155,30.36670269246629,61.21154082180445,232.8030851082903,21.357077198679324,231.30310483003444,21.31847443774151,126.4568482075624,4.134377821120552,138.89349305704962,23.500033930693423
0_15_7,118.2,209.5971777175667,53.46447831672244,213.97135366241756,45.60845034611767,201.27973809299695,68.8397596,47.84252798022447,54.60614213720254,26.37625008964429,52.745699288555365,214.624502,45.68509912763529,215.93422294087063,45.69381933,124.23825861481642,7.929020878983371,134.24113569232287,13.435625463511622
1_15_7,112.7,205.4859864121665,46.567912173700265,208.80575723653544,39.99305617056343,198.5676723075337,59.82317517612034,61.50103970569779,58.61878208493722,21.911851367523667,46.49539737785064,209.7828879132602,40.14951465834592,211.7840442125645,40.11365195928887,125.01726240901104,7.176770028278657,133.07030493626291,12.08147265667194
2_15_7,111.7,216.3557762,47.44170759703425,219.44743275557587,40.81561364306423,209.46500242039588,61.31340883598174,47.70223466410284,59.08315717037592,20.27074447342943,46.152139769025226,220.1433417262801,40.80174033610575,221.5002032124032,40.62390531,125.17555108828172,7.070562959948868,132.93511064346671,12.06587279056107
3_15_7,109.4,211.79561504948364,44.95804558903555,215.30527422188757,38.02822128060665,202.60869241474828,62.58037596716483,56.08020122,59.29731248090866,24.23628145394076,51.64639926513472,216.13847947593948,38.09281364,217.6729256871235,38.06133177597664,124.66882737422908,7.767106112549699,134.21126307686103,14.343927973510986
4_15_7,108.1,212.1436668,38.22007687448054,215.05593686128444,32.613282421393734,199.41858785588784,61.02411262489454,58.85615979543173,58.55980566505376,26.33831352194492,54.82751365189665,215.97145563279904,32.66262594718191,217.66098198597965,32.46716841463098,124.62584444922548,7.726699530000245,135.5571511492398,17.20007077724065
5_15_7,105.2,215.8415327605063,35.066167635026645,217.51730908007028,31.152559337737664,199.33274857241463,61.59347258064318,56.54907862476693,58.798432943805295,28.066055964931152,57.45798123990577,218.7062986880558,30.892440411051886,220.1082314750072,30.43773518728477,124.88086525790663,7.282988561762217,136.7704786781053,19.680019210923813
6_15_7,104.1,224.8626862360155,29.692485399374863,225.5858876353629,26.40971181,206.46775422000505,59.89068652125268,50.51276781232071,54.92945619813914,27.364037679736803,57.14171996027116,227.20968219978127,25.975691605786395,227.69051154394364,25.611134312983776,125.21881157442267,6.4845991397740805,137.19856815655478,20.93390160575662
7_15_7,103.2,231.14345719933303,24.82949908501357,230.3379088900244,23.652426575935944,210.7920606533276,58.588989485597246,43.83052298479633,53.47596477549795,26.746773701950666,56.84276809340586,232.5879211040591,22.69579004935365,232.31321104731427,22.34217002318196,125.81584580509538,5.449149702148389,137.50054660606713,21.690168319930194
8_15_7,101.4,235.29494647115249,21.88610680067169,232.8843024441516,22.92895073409204,212.6884319084373,59.16930734696744,35.99638374928285,51.29472837820535,27.203800693846816,58.14124111126669,236.04671655371487,20.92194277295195,234.91379166218445,21.029739197626984,126.40478919024312,4.322684396764585,137.95696009484365,22.40519453697962
0_15_8,125.9,208.8743106914264,54.48708011593968,213.15252449530263,46.68066248140185,199.70961199709552,70.69420934715275,49.18652876012981,56.88411654634108,27.96032456,54.734030167409976,213.86536267839216,46.76165338394628,215.1215596762048,46.73460370492623,124.16258146424984,8.045479403287896,134.64813332571356,13.975980841926608
1_15_8,120.6,215.61357438683305,51.93332825854716,219.3392529,44.68991785170648,208.02222719001008,66.68436321537004,43.544156592889415,55.497662870236574,23.231778565153476,50.04725621403969,219.93137415734367,44.698329098213286,221.04676557793675,44.54700132,124.72437865300488,7.474880685228895,133.57424738014558,12.853292799897664
2_15_8,119.1,215.97128161081827,49.97091949201765,219.4919464128837,43.100123453865486,207.7506883000753,65.43916637,44.33942920117972,57.22340441701561,23.033390257458407,49.74359524793185,220.0968490591832,43.091242601830864,221.28200923112087,42.88070441483473,124.76890502859654,7.473046857091126,133.77171901893288,13.312685681631583
3_15_8,116.2,212.9690717109509,47.23989988456699,216.71128655245985,40.321603841932905,202.9519927365713,65.28631096089441,52.65192354238382,57.93504888037687,25.75492948355924,53.13837913730368,217.46661231981497,40.35325481643942,218.75656134582977,40.31411788515378,124.43631092450158,7.914870264510664,134.70552802728773,15.153251268831928
4_15_8,114.5,211.28194222201307,40.98799671628253,214.10314029555724,35.52238403846055,198.2520805879769,61.71271709107229,60.54676944384682,59.755590499841325,26.919295485513484,54.34320572393793,215.12294585708904,35.49858745519247,216.6887518825301,35.186556562412456,124.59208844305796,7.7587664799484175,135.7082191489171,17.231217327871853
5_15_8,111.5,217.93210559873424,34.36297647428278,219.84813394201808,29.54901319862469,201.12591549232644,60.60601264288072,61.85586542598968,58.88750684099519,28.683284028973038,56.80612186225035,221.0022564588712,29.526658513162072,222.1793817009108,29.19747593748711,124.66717265266423,7.424332473281412,137.0526729126327,19.704049840771727
6_15_8,110.4,226.03312199691624,28.606863239509952,226.2426604856928,25.71188785374745,206.42860941533996,59.57860835,52.829567544732505,56.99839754885095,28.214260557856427,57.43710781,227.98118074978487,25.49300612565657,228.35919190153476,24.85840514735617,125.29816016297332,6.316521553524985,137.60115478655695,21.219330853786506
7_15_8,109.4,228.0994508166595,23.01002656965197,226.9163677589824,22.01999981507788,206.95744691937392,56.79555182517455,55.166813683304646,56.02379659200702,27.79550770044464,57.02741486517975,229.52287128424413,21.47854136770531,229.3432463671651,20.69796991956189,125.89027303410067,5.200859292911595,137.7314425111159,22.01535974277409
8_15_8,107.5,233.3018413497741,20.432300491498488,230.4337855887837,21.60329870155199,209.47780491385183,58.26754711788872,46.08620128,55.995373611783954,28.43442514477553,58.91043429907061,234.04540813925345,19.87160583589128,232.8187874,19.668145446873478,126.49589574817126,3.921596270258033,138.3284007122239,22.95031865973052
0_15_9,119.7,202.6517166881813,58.380925572847694,207.1119549066803,50.67408024162186,195.3495500977123,70.81336885206053,53.07577088,55.61210208740541,26.78037664049053,49.65308244438048,207.9195545014881,50.80994138053985,209.40163432748847,50.62816923107866,124.22923950265348,7.580838374,133.86351970381526,12.004655580070782
1_15_9,115,209.5486156120016,56.00310815841233,213.4723513,48.56357610366776,202.9500226351836,67.97954874186725,50.37681938692269,57.89989644,23.376445458171972,46.72956678011402,214.19037147473824,48.64457685583144,215.4931310621952,48.402134825627705,124.6658991434488,7.277152476723532,133.24048521093303,11.482135657954531
2_15_9,113.8,207.97718636824084,54.06211301386305,211.88239548596167,46.60487556652939,200.7470635891781,67.31739895096871,55.41950743823509,59.09490887732554,24.51550241143144,48.94148775290664,212.7051108451664,46.70846687374164,214.1306895550954,46.54511824476138,124.59684827479562,7.480447109929394,133.55095560814686,12.161206695098755
3_15_9,110.6,205.60934009475403,48.428438747675045,209.9698678643144,40.73957128603927,195.61875403399316,66.61357526,59.37651325166738,56.22950084825554,28.299335735800344,54.89306485027569,210.8321801155515,40.91005358426264,212.45384047350117,40.916100124892814,124.05559660517068,8.207642305416892,135.02331110154907,14.902069841986256
4_15_9,108.9,208.5041091262371,37.604238085013286,211.47855305149167,32.38361202369827,193.73310787794037,62.70482297597256,63.99886241394148,58.082990773882834,29.79239161,57.32502002208775,212.5854432,32.47375146733275,214.30489340173196,32.20427002554691,124.30082635228412,7.960890290966884,136.6165714,18.18173497845205
5_15_9,106.4,218.25097521783565,31.56311826798226,219.5292897034567,29.01868358375921,198.7443504,62.78938672,54.13147623978056,56.389622427817976,30.593178405586634,59.07942113058689,220.6407461878765,28.71502747989381,221.9498311,28.07819735965244,124.72588731040231,7.023475430591672,138.0517078918352,20.97007961893953
6_15_9,105.1,229.03477173201736,24.70365079822949,228.38577950193636,23.984065843248533,206.7391053051492,60.56049477364434,47.32237398253729,53.93513996819086,29.60199873153328,58.75241100465024,230.3891845282917,22.99905315093056,230.4181279806727,22.727187374485787,125.46954934694132,5.5870291625437885,138.52997682695067,22.50318636662917
7_15_9,85.4,233.06956716374427,20.53897815722515,231.26273313118543,21.531291588542132,213.89392951269363,54.58331474555627,48.35334020232717,56.38659036540378,24.05740685958118,53.51485187509414,233.91619446536143,19.95633457917727,233.47043402404265,19.791030694290384,126.47016694008175,4.094343462347606,136.58497309550702,20.917567053893656
0_15_10,126.1,210.7663618760757,54.361826381024656,215.0743885699046,46.69728695025312,200.94825994827525,71.75707100429909,44.79274144569349,54.334392920571226,28.961697011259325,57.39390777861296,215.68282555444995,46.74797465107326,216.83396448517283,46.80419971690644,124.09303609527396,8.143667259991581,134.95535714285714,14.62053913418093
1_15_10,122.4,214.59681135255303,51.69441739994952,218.31609529636404,44.53233448206879,205.5395987969736,67.99990748450661,39.786117292832046,54.75895094213341,25.413612709767644,53.61911419502497,218.8642917,44.536902771194136,220.0554220229131,44.51774827341992,124.54192388975544,7.769812615216506,134.29335825444636,13.80371947185346
2_15_10,120.8,213.35224273208908,49.73588211102864,216.8481477248279,42.79141660608538,204.7047156819241,65.91248544673947,49.009260815583765,58.757415690381535,24.662684499157344,52.82159058518774,217.55325363955825,42.82584808537764,218.8755115327381,42.836597682008666,124.7195940570317,7.625267893389495,133.99883008596888,13.645080435811446
3_15_10,118.1,212.31284182488884,47.28209866122425,216.1531074073078,40.06940219,202.02311517274453,66.50348907089659,51.08229553257674,57.15905242,27.06800696087923,56.24742105,216.89441235925847,40.10675317746304,218.2284515853593,40.19047117803031,124.35167791702524,8.091499999558954,134.89586022662078,15.26144030036236
4_15_10,116.5,213.63683282236087,38.66028005229936,216.6103154806727,33.14465763811555,200.14473048443776,63.19507318216594,59.16922337788655,58.91505618749376,27.792244984401894,57.652503796502906,217.55940318192413,33.12353079046956,219.01332764092083,32.96938909869668,124.50772851450444,7.951418117815223,135.94139672529403,17.839930327903605
5_15_10,113.2,216.9172341150316,31.970293710672856,218.37258610334197,28.778120230813958,199.48877793540237,60.44809183269146,56.22711190745124,56.88231176111901,28.27086840666237,57.955447303150905,219.66518338980924,28.472531392545097,220.97791377563829,27.90262845040593,124.9190125457186,7.183991329129218,137.0718018278471,20.29316810183998
6_15_10,112.1,222.95069250215147,26.21170529947525,222.5175563862593,24.616237723649068,203.17815273370263,57.300392414949535,59.25477938539874,58.29217897848098,27.462824624390414,57.367872757768566,224.8609372198616,24.04335409757602,225.20837165626796,23.300091047819983,125.67856291236374,6.030079464,137.37522248592586,21.579361285120623
7_15_10,110.9,228.31176256364745,21.154627882680117,226.52594978126797,21.409953853796967,207.20482454371057,55.97637179,58.36604319061962,57.190335245476845,27.139259717441195,57.25101927232279,229.66278484473608,19.953333896854183,229.16706278237956,19.742048587385604,126.25238952461632,4.899929675545118,137.4834992313002,22.095590104289585
8_15_10,108.3,233.82799367111303,20.55971885041944,230.64154206110155,22.89954698453861,211.0859099343804,57.914949315924055,44.19982883543101,53.77178898943344,27.24628200301205,58.44497381346637,234.6490982344557,19.96870242924748,233.12257125600615,20.547127275165888,126.8282785718768,3.6646498842979223,137.72644344117543,22.50195975334086
0_20_1,121.2,208.13394930167095,54.73492462373058,211.82226416828027,47.90216785,201.16681278686173,67.40354177019618,51.16683710287579,57.29063386033237,23.471261833046476,48.05928075483345,212.56023799438827,47.97544820774405,214.0676493922117,47.688517997127285,124.77435019094234,7.154511042417757,133.29056673121056,12.084903950107266
1_20_1,113.9,214.5604840679683,51.369074412215326,217.5276074722999,45.26497454662174,208.28213859903903,63.29534226859935,46.72379249139415,59.12621329042657,19.703508117290596,44.06903741685617,218.21023939508032,45.24839272699836,219.60214737297403,44.82131269457507,125.3066741855816,6.677560677,132.5980746,11.30577050593206
2_20_1,113,213.6694603749821,50.10387184400614,217.13185369827525,43.26622849149343,206.18519653390348,64.34012346345399,49.89176023289587,58.72083288123668,22.27027456925918,47.95594027814956,217.8371315619621,43.291525144399614,219.17500481838067,43.033946899541775,124.87819122472033,7.302571198358636,133.39956500107573,12.645389555192848
3_20_1,111.1,215.2112627406949,45.39626808616512,218.65452614027535,38.59665524,205.47557955034424,63.59086451606701,52.94162952,57.44510116895892,24.34831709651105,51.52843948139788,219.43831279358503,38.60960335,220.6834643820819,38.46679288220896,124.64368764118976,7.660799560064993,134.4231062083154,14.91235039517134
4_20_1,109.2,220.60775204613097,37.05442080067236,222.7333466,32.163651940160065,207.57155547412867,60.46133338610829,50.470105365659066,56.35348348,24.51668235441767,52.91236375002912,223.77666413421545,32.008015616556726,224.80590251631529,31.652239730612436,125.02618179189976,7.068373503853683,135.35403640230567,17.368816572944837
