Filename,Mean_RGB_R,Mean_RGB_G,Mean_RGB_B,Std_RGB_R,Std_RGB_G,Std_RGB_B,Mean_LAB_L,Mean_LAB_A,Mean_LAB_B,Std_LAB_L,Std_LAB_A,Std_LAB_B,Mean_HSV_H,Mean_HSV_S,Mean_HSV_V,Std_HSV_H,Std_HSV_S,Std_HSV_V,Mean_GRAY_Gray,Std_GRAY_Gray
3_20_3.png,200.4756496970023,216.28813826735512,213.05192752034927,62.700610371777664,34.21540198911614,40.36245205718309,218.64861135389773,124.44491134179576,135.64434994442053,34.081842754762434,7.9766663234555795,16.992269203449474,54.398921803284566,26.83718310742972,217.16216635515275,57.90339543873272,55.14607580057749,34.22887593094464,213.5144392861625,38.701792832683466
2_5_10.png,200.09196557435098,211.50624803903114,207.6415032899455,67.19463526083594,45.776604845556946,52.96038983246394,213.81097100455392,124.61280058851477,133.66003410965288,45.956740918172635,7.524273009463707,12.748010294361059,55.23485773450947,25.26889908966222,212.31887230843014,57.67437057006872,51.82514528396778,45.89807842734836,209.04284705787435,50.13035811105149
1_10_5.png,190.1881361383032,200.669920642391,196.72220365838353,65.19581420769474,46.82975812224573,53.92040275318082,203.82188911897592,124.61437647913081,133.25340256113742,46.98285964864064,7.15203746903418,11.124698731859075,65.00193351531125,24.808383982358002,201.73228253415448,57.23891436429421,46.26925360352278,47.1282612930568,198.28614009609868,50.845922993005004
0_20_5.png,197.63762544598035,209.1521779640885,204.96656839411216,72.37631332056615,52.2815443680636,59.52331688780798,211.24206311854562,124.40548768735657,133.7470580984653,52.17639228085439,7.3633681196553455,12.262759959173898,50.377384370069564,26.771953662865748,209.88857315422405,55.24777561809316,51.623198702150475,52.38797213100764,206.5764447298121,56.531852008036616
0_15_6.png,197.73447753065835,210.35582217261904,206.28632924555365,69.1958340447716,47.350290934676394,54.43589206616063,212.59872649078457,124.34602231470525,134.25562910122633,47.28964382852662,7.709007808069776,13.265374044213152,51.140523477839935,26.95838599935456,211.1433304086883,56.28667870633133,52.861883210427244,47.424841771854744,207.6927630163511,51.692904949280646
6_20_5.png,208.3879041276714,226.2779934470023,227.66258919607,59.036987006304976,25.46351653816237,25.833621751398496,228.8282512303679,126.25541193793029,136.84580756059955,24.001481576981163,4.801174940358268,21.030953029445243,52.83436194555006,26.521798746324585,228.97747978521227,57.34440155810264,57.27995807948544,24.19419982556424,224.64599995966006,27.780137631653357
2_10_10.png,202.83004366797547,214.02176210422044,210.64997193013124,63.416331682473555,41.634005811298,48.45904011134763,216.43208828618043,124.89640627241107,133.52009920261403,41.672338091033176,7.418128110203558,13.040984849565119,54.41047773684022,23.276046821213423,214.83566570971385,59.288208405884994,50.65012196799895,41.69563708552286,211.73794979023236,45.87435552403012
5_20_7.png,200.35688171211632,218.57169750430293,218.10620215235943,54.919357275114855,24.224187470221587,26.31713737043283,221.4929920014881,125.39770902807659,136.8196694142642,23.266551190434914,6.43476582178338,20.291556144835155,63.31947090818632,26.42433562374498,220.2275946419607,57.678149706822076,54.73313651231318,24.000365362064464,216.35399029152325,26.676669427564203
8_5_4.png,208.12204437168316,215.34188904053715,212.73420691695353,57.307540413523675,41.381672410684715,47.21271398163901,217.9420421641925,125.72272869379303,131.61865873090576,41.224226248989886,6.0712297411447365,9.76326769349707,60.77148286225258,17.01635246342513,216.24782595784924,60.54561088773025,39.51376931923266,41.46377413066477,213.7373125313755,44.76570036899124
2_20_4.png,195.19088648119262,208.2233034257566,204.28658361123064,64.1431065213001,40.12009459023053,47.50890866338578,211.024608142391,124.4168069599828,134.40166475051993,40.3911724887275,8.006120336201079,14.251361457625404,62.23533357761403,26.526338725437466,209.18204206334266,58.72306157094631,53.65375916363024,40.28207707276629,205.5625690821321,44.72720677266526
