Filename,GLCM_contrast,GLCM_dissimilarity,GLCM_homogeneity,GLCM_energy,GLCM_correlation,GLCM_ASM,LBP_0,LBP_1,LBP_2,LBP_3,LBP_4,LBP_5,LBP_6,LBP_7,LBP_8,LBP_9
3_10_9.png,32.27435961,2.237745743,0.555999159,0.077750349,0.988612028,0.006045117,665786,1336114,455856,1641228,1315398,2460601,1391244,1747571,4189090,2645432
1_20_6.png,29.18060888,1.719859627,0.698184199,0.362829842,0.994245931,0.131645494,431226,845580,321031,1076141,1015061,1590946,904899,1097477,8899942,1666017
7_10_9.png,17.06894009,1.344895942,0.699010154,0.282717996,0.991448099,0.079929465,425634,914717,304818,1215287,939005,1876957,986761,1259236,8106477,1819428
6_20_10.png,11.36181439,1.175454723,0.712832223,0.338740851,0.991290738,0.114745364,407956,853953,296547,1122048,936557,1687504,913558,1157100,8775372,1697725
6_15_3.png,13.88131131,1.194174572,0.733399622,0.387195403,0.992805659,0.14992028,370655,777155,273173,1046110,894282,1602181,850143,1060555,9440704,1533362
2_20_9.png,33.28711242,1.920339456,0.665620559,0.277155659,0.992900467,0.076815259,452805,924643,340097,1241299,1182544,1881069,1008160,1230443,7780211,1807049
8_15_6.png,14.60313038,1.231286203,0.714171957,0.353909301,0.98835676,0.125251793,393418,829432,294683,1115718,963146,1688729,898377,1121878,8907803,1635136
4_20_2.png,16.79367423,1.347883415,0.695795509,0.299510749,0.991689452,0.089706689,446490,929127,309739,1165133,954474,1753472,985420,1234301,8223461,1846703
4_20_6.png,16.06668834,1.297312126,0.712598435,0.330006561,0.991367495,0.10890433,404099,856138,291660,1134033,922270,1739751,921669,1168601,8717252,1692847
2_5_5.png,34.72917634,2.209913113,0.603283052,0.167620662,0.994146998,0.028096686,527519,1062815,415725,1462688,1442010,2186282,1184280,1405001,6081312,2080688
5_10_3.png,29.33769234,2.040182719,0.616960812,0.194344995,0.993627872,0.037769977,537342,1059226,404706,1385233,1304247,2065576,1145746,1384327,6481203,2080714
3_20_1.png,22.58254131,1.502313067,0.70499713,0.339183899,0.993958074,0.115045717,397461,836069,305470,1141392,1026414,1734644,923729,1135133,8704322,1643686
1_5_9.png,26.08838355,1.691794143,0.688420993,0.305475658,0.994292628,0.093315378,427533,880309,315225,1193007,1058863,1830028,951078,1191631,8275976,1724670
1_5_6.png,31.23790249,1.793740249,0.685098317,0.325407424,0.993848043,0.105889992,441753,888117,325956,1147701,1076653,1722416,955117,1160953,8385135,1744519
3_5_3.png,36.37072233,2.065203454,0.648810105,0.261208374,0.993731662,0.068229815,490083,969598,370985,1260475,1215184,1865668,1044799,1268024,7466663,1896841
5_5_4.png,29.45669962,2.09647234,0.571036526,0.081591264,0.990809173,0.006657134,622315,1304493,421424,1659018,1315264,2532451,1379476,1737492,4285801,2590586
0_15_8.png,30.74713346,1.865158508,0.678158777,0.348538984,0.994238538,0.121479424,450934,869910,348247,1119693,1137687,1627235,938095,1106900,8555309,1694310
4_5_2.png,36.97968526,2.442462777,0.537401622,0.0682495,0.990145391,0.004657994,685968,1350640,487875,1657665,1440941,2435554,1417942,1727072,3990452,2654211
4_20_8.png,17.88477581,1.387202755,0.712605245,0.339164553,0.992125841,0.115032594,378424,821310,288749,1151039,988955,1761503,899757,1131209,8820335,1607039
8_5_2.png,29.46231204,1.797114859,0.653261537,0.206961769,0.993513011,0.042833174,478718,1012161,349813,1358365,1142999,2087126,1094261,1382364,6939520,2002993
3_10_4.png,30.12194584,2.205916552,0.551227001,0.076830384,0.991231397,0.005902908,673264,1341060,468456,1644008,1350823,2455122,1398519,1742421,4117305,2657342
0_20_3.png,33.37983377,2.103590987,0.612076398,0.183388833,0.992251719,0.033631464,556639,1104370,407488,1397105,1287600,2063084,1173676,1417862,6267688,2172808
6_10_10.png,26.16340238,1.697013423,0.683744779,0.299941525,0.990216953,0.089964919,448638,925252,322147,1190361,1008704,1798008,979074,1222995,8149265,1803876
7_10_6.png,24.40473855,1.511729202,0.725122703,0.377089545,0.990822601,0.142196525,375383,796954,271515,1059632,914902,1625525,856987,1078090,9321220,1548112
0_10_7.png,32.82664718,1.865078369,0.698991846,0.397314336,0.994785733,0.157858681,404397,789093,319236,1047634,1120018,1539688,864069,1010977,9230641,1522567
6_20_5.png,11.59744786,1.117284508,0.726501012,0.321892753,0.99258264,0.103614945,364445,835313,257146,1160910,892148,1832820,915081,1182298,8751977,1656182
4_5_7.png,41.48209567,2.159271659,0.641212405,0.225987269,0.990913902,0.051070246,518288,1042366,365072,1298342,1154613,1943424,1098391,1359946,7022836,2045042
