Feature Group,R2_Train,R2_Test,MSE_Test
"('HSV', 'GLCM', 'Temp', 'Brightness', 'Day')",0.7514222487678369,0.6334711004691775,19.013030397935477
"('HSV', 'GLCM', 'Temp', 'Chroma', 'Day')",0.7493196450377169,0.6312704822898974,19.127183525807425
"('HSV', 'GLCM', 'Yellow', 'Cyan', 'Magenta')",0.6687036917424961,0.6648605217199332,17.384760372902896
"('HSV', 'GLCM', 'Yellow', 'Cyan', 'Brightness')",0.6687036917424969,0.6648605217199388,17.3847603729026
"('HSV', 'GLCM', 'Yellow', 'Cyan', 'Chroma')",0.6630175968844422,0.6340376565270576,18.983641316844203
"('HSV', 'GLCM', 'Yellow', 'Cyan', 'Day')",0.75500492800931,0.6590359234813852,17.68690097766021
"('HSV', 'GLCM', 'Yellow', 'Magenta', 'Brightness')",0.6687036917424953,0.664860521719929,17.384760372903113
"('HSV', 'GLCM', 'Yellow', 'Magenta', 'Chroma')",0.668017580817162,0.6359328060853174,18.885333826750102
"('HSV', 'GLCM', 'Yellow', 'Magenta', 'Day')",0.7469424128727924,0.6492987092782999,18.19200153008991
"('HSV', 'GLCM', 'Yellow', 'Brightness', 'Chroma')",0.6598233485522284,0.6209296932388724,19.663593442781085
"('HSV', 'GLCM', 'Yellow', 'Brightness', 'Day')",0.7479646728605696,0.6376575562637709,18.795865499385588
"('HSV', 'GLCM', 'Yellow', 'Chroma', 'Day')",0.7461824130968893,0.6408166028200246,18.631995615511684
"('HSV', 'GLCM', 'Cyan', 'Magenta', 'Brightness')",0.6687036917424954,0.6648605217199295,17.384760372903084
"('HSV', 'GLCM', 'Cyan', 'Magenta', 'Chroma')",0.6755440536138888,0.667422708005989,17.25185154687496
"('HSV', 'GLCM', 'Cyan', 'Magenta', 'Day')",0.7462546589572677,0.648435225158366,18.236793222754393
"('HSV', 'GLCM', 'Cyan', 'Brightness', 'Chroma')",0.6639960805467097,0.6193146305176983,19.7473719296932
"('HSV', 'GLCM', 'Cyan', 'Brightness', 'Day')",0.7495999577472802,0.6391027258941402,18.7208999123676
"('HSV', 'GLCM', 'Cyan', 'Chroma', 'Day')",0.7517912099585031,0.6413267281649211,18.60553377661797
"('HSV', 'GLCM', 'Magenta', 'Brightness', 'Chroma')",0.6695384909605456,0.6556106164670903,17.86458264605911
"('HSV', 'GLCM', 'Magenta', 'Brightness', 'Day')",0.7546608646247738,0.6692724254972593,17.155900763910413
"('HSV', 'GLCM', 'Magenta', 'Chroma', 'Day')",0.7476671794189007,0.6480014106799894,18.259296572081006
"('HSV', 'GLCM', 'Brightness', 'Chroma', 'Day')",0.7478443078906958,0.6359173152252358,18.886137387380657
"('HSV', 'LBP', 'Temp', 'Yellow', 'Cyan')",0.7362279016364386,0.6373859900675996,18.809952509576227
"('HSV', 'LBP', 'Temp', 'Yellow', 'Magenta')",0.732506994988805,0.6376838439864738,18.794501870838197
"('HSV', 'LBP', 'Temp', 'Yellow', 'Brightness')",0.7309772917567339,0.6208536531958101,19.66753788386623
"('HSV', 'LBP', 'Temp', 'Yellow', 'Chroma')",0.73074329908607,0.6242447270292633,19.491632000429426
"('HSV', 'LBP', 'Temp', 'Yellow', 'Day')",0.7776787853847731,0.6422502051707282,18.557630060415296
"('HSV', 'LBP', 'Temp', 'Cyan', 'Magenta')",0.7361093154507328,0.6475431074590614,18.283070231080693
"('HSV', 'LBP', 'Temp', 'Cyan', 'Brightness')",0.7339424588090151,0.6287430379670711,19.258290174697862
"('HSV', 'LBP', 'Temp', 'Cyan', 'Chroma')",0.7349440107624852,0.6292259310862867,19.233240958752397
"('HSV', 'LBP', 'Temp', 'Cyan', 'Day')",0.7789989491544932,0.644288309678698,18.45190703826396
"('HSV', 'LBP', 'Temp', 'Magenta', 'Brightness')",0.7356986907921894,0.6499644496177475,18.15746744198048
"('HSV', 'LBP', 'Temp', 'Magenta', 'Chroma')",0.7328828496166075,0.63843493050321,18.755540602593147
"('HSV', 'LBP', 'Temp', 'Magenta', 'Day')",0.7783246803037236,0.6515224904555914,18.076646863169177
"('HSV', 'LBP', 'Temp', 'Brightness', 'Chroma')",0.7311852058349438,0.6224497152421333,19.584745022941544
"('HSV', 'LBP', 'Temp', 'Brightness', 'Day')",0.778008669404429,0.6395891768117231,18.695666142002022
"('HSV', 'LBP', 'Temp', 'Chroma', 'Day')",0.7774074372194323,0.6403110296793231,18.65822131696344
"('HSV', 'LBP', 'Yellow', 'Cyan', 'Magenta')",0.7270369631372946,0.6752120403857852,16.847793876371316
"('HSV', 'LBP', 'Yellow', 'Cyan', 'Brightness')",0.7270369631372946,0.6752120403857884,16.847793876371153
"('HSV', 'LBP', 'Yellow', 'Cyan', 'Chroma')",0.7193281497257547,0.6430819998237547,18.514482202107047
"('HSV', 'LBP', 'Yellow', 'Cyan', 'Day')",0.7805261090935768,0.6556286149168833,17.863649008702087
"('HSV', 'LBP', 'Yellow', 'Magenta', 'Brightness')",0.7270369631372946,0.6752120403857809,16.847793876371544
"('HSV', 'LBP', 'Yellow', 'Magenta', 'Chroma')",0.7213746776388158,0.6504927365560832,18.130063502945205
"('HSV', 'LBP', 'Yellow', 'Magenta', 'Day')",0.7760342356387037,0.6511493512261419,18.096002792595936
"('HSV', 'LBP', 'Yellow', 'Brightness', 'Chroma')",0.7151892606524908,0.6310343159446581,19.139434232113942
"('HSV', 'LBP', 'Yellow', 'Brightness', 'Day')",0.7759201620935678,0.6389626106760748,18.728168138430263
"('HSV', 'LBP', 'Yellow', 'Chroma', 'Day')",0.7753402185151428,0.6432594301190817,18.505278323223592
"('HSV', 'LBP', 'Cyan', 'Magenta', 'Brightness')",0.7270369631372947,0.6752120403857835,16.8477938763714
"('HSV', 'LBP', 'Cyan', 'Magenta', 'Chroma')",0.7306174243677086,0.6780146477259634,16.70241363863155
"('HSV', 'LBP', 'Cyan', 'Magenta', 'Day')",0.7784515939576278,0.6569518087680617,17.795010696833582
"('HSV', 'LBP', 'Cyan', 'Brightness', 'Chroma')",0.7196733348306685,0.6366867073614786,18.846226547899672
"('HSV', 'LBP', 'Cyan', 'Brightness', 'Day')",0.7781088247235852,0.6442990684568295,18.451348945911842
"('HSV', 'LBP', 'Cyan', 'Chroma', 'Day')",0.778891074834146,0.6463328312434067,18.34585114278396
"('HSV', 'LBP', 'Magenta', 'Brightness', 'Chroma')",0.7238757442831119,0.6651401509853736,17.370255105430736
"('HSV', 'LBP', 'Magenta', 'Brightness', 'Day')",0.7793205651576078,0.6644640126513588,17.405328570890862
"('HSV', 'LBP', 'Magenta', 'Chroma', 'Day')",0.776219945225875,0.6518430377684586,18.060019045249984
"('HSV', 'LBP', 'Brightness', 'Chroma', 'Day')",0.7762517511057745,0.6398630195666181,18.681461039403736
"('HSV', 'Temp', 'Yellow', 'Cyan', 'Magenta')",0.6637063852742613,0.6358213989951357,18.891112870080335
"('HSV', 'Temp', 'Yellow', 'Cyan', 'Brightness')",0.6637063852742615,0.6358213989951379,18.89111287008022
"('HSV', 'Temp', 'Yellow', 'Cyan', 'Chroma')",0.6609235126794681,0.610579892664461,20.200470816395406
"('HSV', 'Temp', 'Yellow', 'Cyan', 'Day')",0.7504705688698805,0.643023082212796,18.51753844768431
"('HSV', 'Temp', 'Yellow', 'Magenta', 'Brightness')",0.6637063852742613,0.6358213989951333,18.89111287008046
"('HSV', 'Temp', 'Yellow', 'Magenta', 'Chroma')",0.6610919678866991,0.6097560747263406,20.243204896900096
"('HSV', 'Temp', 'Yellow', 'Magenta', 'Day')",0.7437557416635971,0.6370255213543269,18.82865117866271
"('HSV', 'Temp', 'Yellow', 'Brightness', 'Chroma')",0.6572968034305009,0.5954312029362443,20.986281972514774
"('HSV', 'Temp', 'Yellow', 'Brightness', 'Day')",0.7434018085300728,0.620354909601714,19.69340931481605
"('HSV', 'Temp', 'Yellow', 'Chroma', 'Day')",0.7424838417222597,0.6269531685222026,19.351136447412458
"('HSV', 'Temp', 'Cyan', 'Magenta', 'Brightness')",0.6637063852742613,0.6358213989951345,18.8911128700804
"('HSV', 'Temp', 'Cyan', 'Magenta', 'Chroma')",0.6664911198760293,0.6428300747310159,18.52755036522427
"('HSV', 'Temp', 'Cyan', 'Magenta', 'Day')",0.7435913281373661,0.6379184055929854,18.782334407479908
"('HSV', 'Temp', 'Cyan', 'Brightness', 'Chroma')",0.6637146814879904,0.6083933800473795,20.31389224348411
"('HSV', 'Temp', 'Cyan', 'Brightness', 'Day')",0.7458822758526555,0.6257152905472093,19.415349150960825
"('HSV', 'Temp', 'Cyan', 'Chroma', 'Day')",0.7472321150642637,0.628483618732609,19.271747082998814
"('HSV', 'Temp', 'Magenta', 'Brightness', 'Chroma')",0.6605681278212863,0.6250663707341013,19.449010704383316
"('HSV', 'Temp', 'Magenta', 'Brightness', 'Day')",0.7500977869547757,0.6552389600740489,17.883861656002193
"('HSV', 'Temp', 'Magenta', 'Chroma', 'Day')",0.7440044511524966,0.636613181209411,18.850040585390555
"('HSV', 'Temp', 'Brightness', 'Chroma', 'Day')",0.7437758940372269,0.6206588905723216,19.677640846239758
"('HSV', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",0.642486608767782,0.6412466095212583,18.60968978780659
"('HSV', 'Yellow', 'Cyan', 'Magenta', 'Chroma')",0.6475640181872054,0.6426905295137124,18.534789023517995
"('HSV', 'Yellow', 'Cyan', 'Magenta', 'Day')",0.7472662971921991,0.6626440986299078,17.499733352221256
"('HSV', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",0.6475640181872061,0.642690529513719,18.534789023517654
"('HSV', 'Yellow', 'Cyan', 'Brightness', 'Day')",0.7472662971921986,0.6626440986299069,17.499733352221302
"('HSV', 'Yellow', 'Cyan', 'Chroma', 'Day')",0.7457315675325167,0.646355508415371,18.344674805091493
"('HSV', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",0.6475640181872049,0.642690529513708,18.53478902351822
"('HSV', 'Yellow', 'Magenta', 'Brightness', 'Day')",0.7472662971922002,0.662644098629906,17.499733352221345
"('HSV', 'Yellow', 'Magenta', 'Chroma', 'Day')",0.7387376889008117,0.635436210227631,18.911093847719165
"('HSV', 'Yellow', 'Brightness', 'Chroma', 'Day')",0.7399687671707487,0.6273861620299379,19.328675684467928
"('HSV', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.6475640181872055,0.6426905295137134,18.53478902351794
"('HSV', 'Cyan', 'Magenta', 'Brightness', 'Day')",0.7472662971921996,0.6626440986299071,17.499733352221284
"('HSV', 'Cyan', 'Magenta', 'Chroma', 'Day')",0.748920798735486,0.6651430050079756,17.37010705811835
"('HSV', 'Cyan', 'Brightness', 'Chroma', 'Day')",0.7436546898486343,0.6331178552747805,19.0313543599139
"('HSV', 'Magenta', 'Brightness', 'Chroma', 'Day')",0.7445182119767726,0.6552876345623332,17.881336754073487
"('GRAY', 'GLCM', 'LBP', 'Temp', 'Yellow')",0.7441980906385959,0.6469292602918109,18.31491245379645
"('GRAY', 'GLCM', 'LBP', 'Temp', 'Cyan')",0.7504163194592719,0.6600874067999055,17.632357163179165
"('GRAY', 'GLCM', 'LBP', 'Temp', 'Magenta')",0.7461227655879976,0.6650417816805149,17.37535783699132
"('GRAY', 'GLCM', 'LBP', 'Temp', 'Brightness')",0.7487617595248421,0.6657471509987565,17.338768066562128
"('GRAY', 'GLCM', 'LBP', 'Temp', 'Chroma')",0.7470498786622894,0.6563309887850594,17.827214621881726
"('GRAY', 'GLCM', 'LBP', 'Temp', 'Day')",0.7840335289204158,0.6516458661060989,18.070246972201602
"('GRAY', 'GLCM', 'LBP', 'Yellow', 'Cyan')",0.736051597016445,0.6703103364706079,17.102060990534053
"('GRAY', 'GLCM', 'LBP', 'Yellow', 'Magenta')",0.7361378907361293,0.6707563459122907,17.07892504932086
"('GRAY', 'GLCM', 'LBP', 'Yellow', 'Brightness')",0.7361724220689441,0.6709460063627058,17.06908675304014
"('GRAY', 'GLCM', 'LBP', 'Yellow', 'Chroma')",0.7328696026060837,0.6616179625537897,17.55296232388659
"('GRAY', 'GLCM', 'LBP', 'Yellow', 'Day')",0.7869277023621071,0.6591846997559476,17.67918347479926
"('GRAY', 'GLCM', 'LBP', 'Cyan', 'Magenta')",0.7361123972300323,0.6706504755385383,17.084416885399737
"('GRAY', 'GLCM', 'LBP', 'Cyan', 'Brightness')",0.7361531092385667,0.6708879484310937,17.07209840429055
"('GRAY', 'GLCM', 'LBP', 'Cyan', 'Chroma')",0.7335759018831799,0.6629253530926029,17.4851437805514
"('GRAY', 'GLCM', 'LBP', 'Cyan', 'Day')",0.7899888522590308,0.6705613051359112,17.089042440377572
"('GRAY', 'GLCM', 'LBP', 'Magenta', 'Brightness')",0.736202557898887,0.6710507798429619,17.063651816347413
"('GRAY', 'GLCM', 'LBP', 'Magenta', 'Chroma')",0.7352545345298229,0.669466169814529,17.14585062434873
"('GRAY', 'GLCM', 'LBP', 'Magenta', 'Day')",0.7889524087968062,0.677083738266377,16.75070290006632
"('GRAY', 'GLCM', 'LBP', 'Brightness', 'Chroma')",0.7358537560544922,0.6712645522974632,17.052562753026958
"('GRAY', 'GLCM', 'LBP', 'Brightness', 'Day')",0.7899180492260953,0.6770702597180843,16.751402075625837
"('GRAY', 'GLCM', 'LBP', 'Chroma', 'Day')",0.787766398060645,0.6674682493736206,17.249489169970296
"('GRAY', 'GLCM', 'Temp', 'Yellow', 'Cyan')",0.6794594314081381,0.6556083429562192,17.86470058036486
"('GRAY', 'GLCM', 'Temp', 'Yellow', 'Magenta')",0.6794425366912903,0.6557213563050444,17.858838215243484
"('GRAY', 'GLCM', 'Temp', 'Yellow', 'Brightness')",0.6794346641050124,0.6557673538238822,17.856452176311723
"('GRAY', 'GLCM', 'Temp', 'Yellow', 'Chroma')",0.6766678761705214,0.6436230533338035,18.48641602002253
"('GRAY', 'GLCM', 'Temp', 'Yellow', 'Day')",0.7477951326630556,0.631715311239452,19.10410882050972
"('GRAY', 'GLCM', 'Temp', 'Cyan', 'Magenta')",0.6794368806308795,0.655757219105118,17.85697789670154
"('GRAY', 'GLCM', 'Temp', 'Cyan', 'Brightness')",0.6794191437984508,0.6558522880984223,17.85204636289367
"('GRAY', 'GLCM', 'Temp', 'Cyan', 'Chroma')",0.6817047824330346,0.6473279820114739,18.29422947849498
"('GRAY', 'GLCM', 'Temp', 'Cyan', 'Day')",0.7490854960041975,0.6390458079779673,18.72385242735828
"('GRAY', 'GLCM', 'Temp', 'Magenta', 'Brightness')",0.6794570531984161,0.6556188760006998,17.864154197541705
"('GRAY', 'GLCM', 'Temp', 'Magenta', 'Chroma')",0.6815377370293347,0.6607273595300491,17.599160761130005
"('GRAY', 'GLCM', 'Temp', 'Magenta', 'Day')",0.7522552090480981,0.6514642753291591,18.079666668619428
"('GRAY', 'GLCM', 'Temp', 'Brightness', 'Chroma')",0.6829955225613822,0.6641908762798425,17.419497031116148
"('GRAY', 'GLCM', 'Temp', 'Brightness', 'Day')",0.7512059835198702,0.6478592098256055,18.26667298679339
"('GRAY', 'GLCM', 'Temp', 'Chroma', 'Day')",0.7484796492920625,0.6365160876948031,18.85507713761617
"('GRAY', 'GLCM', 'Yellow', 'Cyan', 'Magenta')",0.659010330245235,0.6613522516852468,17.566745599440395
"('GRAY', 'GLCM', 'Yellow', 'Cyan', 'Brightness')",0.659010330245237,0.6613522516852668,17.566745599439365
"('GRAY', 'GLCM', 'Yellow', 'Cyan', 'Chroma')",0.6619466980930457,0.6649186477629339,17.381745188496158
"('GRAY', 'GLCM', 'Yellow', 'Cyan', 'Day')",0.7503067544025481,0.6596569698309754,17.65468531025062
"('GRAY', 'GLCM', 'Yellow', 'Magenta', 'Brightness')",0.6590103302452417,0.6613522516853039,17.566745599437436
"('GRAY', 'GLCM', 'Yellow', 'Magenta', 'Chroma')",0.6620526564602722,0.6656906546120577,17.34169871546608
"('GRAY', 'GLCM', 'Yellow', 'Magenta', 'Day')",0.7502904842898473,0.6597878532285039,17.647895968348855
"('GRAY', 'GLCM', 'Yellow', 'Brightness', 'Chroma')",0.6620895606142203,0.6660073302044281,17.32527173611539
"('GRAY', 'GLCM', 'Yellow', 'Brightness', 'Day')",0.7502825542709937,0.6598407106081444,17.64515408642045
"('GRAY', 'GLCM', 'Yellow', 'Chroma', 'Day')",0.7459432172625637,0.6443928765090248,18.446482821166313
"('GRAY', 'GLCM', 'Cyan', 'Magenta', 'Brightness')",0.659010330245241,0.6613522516852939,17.566745599437954
"('GRAY', 'GLCM', 'Cyan', 'Magenta', 'Chroma')",0.6620216275420179,0.6654681973163044,17.353238289376392
"('GRAY', 'GLCM', 'Cyan', 'Magenta', 'Day')",0.750281721875606,0.6598561504167404,17.64435317399431
"('GRAY', 'GLCM', 'Cyan', 'Brightness', 'Chroma')",0.6620665816910966,0.6658357414539171,17.334172595320727
"('GRAY', 'GLCM', 'Cyan', 'Brightness', 'Day')",0.7502603440783486,0.6599829397652444,17.63777620355535
"('GRAY', 'GLCM', 'Cyan', 'Chroma', 'Day')",0.7508994214453237,0.6442809290748622,18.45228989387307
"('GRAY', 'GLCM', 'Magenta', 'Brightness', 'Chroma')",0.6621219661300186,0.6662933679407907,17.310434040688428
"('GRAY', 'GLCM', 'Magenta', 'Brightness', 'Day')",0.7503110009687591,0.6595954730152936,17.657875347454866
"('GRAY', 'GLCM', 'Magenta', 'Chroma', 'Day')",0.7542280786845664,0.6658961743499036,17.33103774704574
"('GRAY', 'GLCM', 'Brightness', 'Chroma', 'Day')",0.7562639751012599,0.6697036705116193,17.133530700929075
"('GRAY', 'LBP', 'Temp', 'Yellow', 'Cyan')",0.7354723016794187,0.641378195802859,18.602863985052075
"('GRAY', 'LBP', 'Temp', 'Yellow', 'Magenta')",0.7353884584470414,0.6416972370546735,18.58631429135341
"('GRAY', 'LBP', 'Temp', 'Yellow', 'Brightness')",0.7353502990462475,0.6418340581920137,18.57921693983036
"('GRAY', 'LBP', 'Temp', 'Yellow', 'Chroma')",0.7304982165883105,0.6378643193306525,18.785140035497683
"('GRAY', 'LBP', 'Temp', 'Yellow', 'Day')",0.7781023589950499,0.6491754980659501,18.198392891122488
"('GRAY', 'LBP', 'Temp', 'Cyan', 'Magenta')",0.7354360989959029,0.6415218234614627,18.595413557425466
"('GRAY', 'LBP', 'Temp', 'Cyan', 'Brightness')",0.7354102256976385,0.6416189594189117,18.59037480355347
"('GRAY', 'LBP', 'Temp', 'Cyan', 'Chroma')",0.7368822208490176,0.6433371966641629,18.50124432293749
"('GRAY', 'LBP', 'Temp', 'Cyan', 'Day')",0.781541883138711,0.6563474036752757,17.826363128842402
"('GRAY', 'LBP', 'Temp', 'Magenta', 'Brightness')",0.7352532933653979,0.642149929241119,18.56283169472102
"('GRAY', 'LBP', 'Temp', 'Magenta', 'Chroma')",0.7318826343212941,0.6384969952218025,18.752321106442228
"('GRAY', 'LBP', 'Temp', 'Magenta', 'Day')",0.7821548295176934,0.6604608137762452,17.612987344861875
"('GRAY', 'LBP', 'Temp', 'Brightness', 'Chroma')",0.7334814070716612,0.6404495138334143,18.65103769942404
"('GRAY', 'LBP', 'Temp', 'Brightness', 'Day')",0.7826533680639746,0.6605374780488817,17.609010522985244
"('GRAY', 'LBP', 'Temp', 'Chroma', 'Day')",0.7794760987914746,0.6533575148051849,17.981458260621242
"('GRAY', 'LBP', 'Yellow', 'Cyan', 'Magenta')",0.7179867884962734,0.6466725368840825,18.32822952091243
"('GRAY', 'LBP', 'Yellow', 'Cyan', 'Brightness')",0.7179867884962732,0.6466725368840787,18.32822952091263
"('GRAY', 'LBP', 'Yellow', 'Cyan', 'Chroma')",0.7192204361443959,0.6481126611900976,18.253525651061732
"('GRAY', 'LBP', 'Yellow', 'Cyan', 'Day')",0.780084029425633,0.6599999191115964,17.636895430364632
"('GRAY', 'LBP', 'Yellow', 'Magenta', 'Brightness')",0.7179867884962733,0.6466725368840769,18.32822952091272
"('GRAY', 'LBP', 'Yellow', 'Magenta', 'Chroma')",0.7192747033072724,0.6488659923294313,18.2144479470384
"('GRAY', 'LBP', 'Yellow', 'Magenta', 'Day')",0.7800848720390806,0.6602329164940655,17.624809108327835
"('GRAY', 'LBP', 'Yellow', 'Brightness', 'Chroma')",0.719288995095313,0.6491853590791552,18.197881368718487
"('GRAY', 'LBP', 'Yellow', 'Brightness', 'Day')",0.7800842523971183,0.6603321010861081,17.619664085204345
"('GRAY', 'LBP', 'Yellow', 'Chroma', 'Day')",0.777052020129183,0.6541735579560487,17.939127483284825
"('GRAY', 'LBP', 'Cyan', 'Magenta', 'Brightness')",0.7179867884962732,0.646672536884077,18.328229520912718
"('GRAY', 'LBP', 'Cyan', 'Magenta', 'Chroma')",0.7192547956205129,0.6485372438068697,18.23150118802633
"('GRAY', 'LBP', 'Cyan', 'Magenta', 'Day')",0.7800849022170723,0.6601354327126169,17.629865904947035
"('GRAY', 'LBP', 'Cyan', 'Brightness', 'Chroma')",0.7192734736893607,0.6488369434405603,18.215954806136928
"('GRAY', 'LBP', 'Cyan', 'Brightness', 'Day')",0.7800848809379124,0.6602294897099739,17.624986866616975
"('GRAY', 'LBP', 'Cyan', 'Chroma', 'Day')",0.7816104669875726,0.6593874287528767,17.668667271067203
"('GRAY', 'LBP', 'Magenta', 'Brightness', 'Chroma')",0.7193002007433039,0.6497113014448391,18.170599050191594
"('GRAY', 'LBP', 'Magenta', 'Brightness', 'Day')",0.7800820087039504,0.6604941551945389,17.611257818485267
"('GRAY', 'LBP', 'Magenta', 'Chroma', 'Day')",0.7786911105587393,0.6600602573039394,17.63376549467159
"('GRAY', 'LBP', 'Brightness', 'Chroma', 'Day')",0.7800521169950265,0.6627965963671267,17.491822805148242
"('GRAY', 'Temp', 'Yellow', 'Cyan', 'Magenta')",0.6521067014185034,0.6196089756093877,19.732103305082873
"('GRAY', 'Temp', 'Yellow', 'Cyan', 'Brightness')",0.652106701418503,0.6196089756093979,19.732103305082347
"('GRAY', 'Temp', 'Yellow', 'Cyan', 'Chroma')",0.6558572103645206,0.6281725532960764,19.28788304556033
"('GRAY', 'Temp', 'Yellow', 'Cyan', 'Day')",0.7442730061981,0.6235061218630122,19.52994582096576
"('GRAY', 'Temp', 'Yellow', 'Magenta', 'Brightness')",0.6521067014185069,0.6196089756094099,19.732103305081722
"('GRAY', 'Temp', 'Yellow', 'Magenta', 'Chroma')",0.6560796347612495,0.6289377456014862,19.248190064784062
"('GRAY', 'Temp', 'Yellow', 'Magenta', 'Day')",0.7443179371451112,0.6236734978216327,19.5212634927968
"('GRAY', 'Temp', 'Yellow', 'Brightness', 'Chroma')",0.6561689404293112,0.6292475069001817,19.23212175203781
"('GRAY', 'Temp', 'Yellow', 'Brightness', 'Day')",0.7443364016890451,0.6237427820482626,19.517669497592884
"('GRAY', 'Temp', 'Yellow', 'Chroma', 'Day')",0.739659801927403,0.6099346865818245,20.233939726699077
"('GRAY', 'Temp', 'Cyan', 'Magenta', 'Brightness')",0.6521067014185052,0.6196089756094048,19.73210330508199
"('GRAY', 'Temp', 'Cyan', 'Magenta', 'Chroma')",0.6559721471548294,0.6286222979381153,19.264553347516493
"('GRAY', 'Temp', 'Cyan', 'Magenta', 'Day')",0.7443385393182922,0.6237334230269249,19.518154980067568
"('GRAY', 'Temp', 'Cyan', 'Brightness', 'Chroma')",0.656050320393792,0.6289266844891188,19.248763840183344
"('GRAY', 'Temp', 'Cyan', 'Brightness', 'Day')",0.7443804366357265,0.6238823983913959,19.510427149774085
"('GRAY', 'Temp', 'Cyan', 'Chroma', 'Day')",0.7419957869712901,0.6133300571011256,20.057810960377065
"('GRAY', 'Temp', 'Magenta', 'Brightness', 'Chroma')",0.6563445165931552,0.6297489633765097,19.206109595179587
"('GRAY', 'Temp', 'Magenta', 'Brightness', 'Day')",0.7442583782311165,0.6235061577884273,19.529943957399183
"('GRAY', 'Temp', 'Magenta', 'Chroma', 'Day')",0.747946190848184,0.6309323394543012,19.14472407996363
"('GRAY', 'Temp', 'Brightness', 'Chroma', 'Day')",0.7497905599807737,0.6354022170326499,18.912857183844434
"('GRAY', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",0.6279346763902685,0.6222876530342764,19.59315170980385
"('GRAY', 'Yellow', 'Cyan', 'Magenta', 'Chroma')",0.6301196804086371,0.6310276620301803,19.139779392013725
"('GRAY', 'Yellow', 'Cyan', 'Magenta', 'Day')",0.7384295568816566,0.6278273436656971,19.3057901770429
"('GRAY', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",0.6301196804086401,0.6310276620301984,19.13977939201279
"('GRAY', 'Yellow', 'Cyan', 'Brightness', 'Day')",0.7384295568816552,0.6278273436657027,19.30579017704261
"('GRAY', 'Yellow', 'Cyan', 'Chroma', 'Day')",0.746740188544933,0.6423558349167695,18.552150706468087
"('GRAY', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",0.6301196804086462,0.6310276620302457,19.139779392010333
"('GRAY', 'Yellow', 'Magenta', 'Brightness', 'Day')",0.7384295568816521,0.6278273436656967,19.30579017704292
"('GRAY', 'Yellow', 'Magenta', 'Chroma', 'Day')",0.7468899412443032,0.6429705244185231,18.520264789158176
"('GRAY', 'Yellow', 'Brightness', 'Chroma', 'Day')",0.746940233674388,0.6432048685010752,18.50810860946581
"('GRAY', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",0.6301196804086427,0.6310276620302214,19.139779392011597
"('GRAY', 'Cyan', 'Magenta', 'Brightness', 'Day')",0.7384295568816532,0.6278273436656993,19.305790177042788
"('GRAY', 'Cyan', 'Magenta', 'Chroma', 'Day')",0.7468235712687994,0.6427141738100259,18.533562517981533
"('GRAY', 'Cyan', 'Brightness', 'Chroma', 'Day')",0.7468750417766651,0.6429457387983075,18.521550498828525
"('GRAY', 'Magenta', 'Brightness', 'Chroma', 'Day')",0.747014164009579,0.6435874098300477,18.48826496296064
"('GLCM', 'LBP', 'Temp', 'Yellow', 'Cyan')",0.7112910255671845,0.545776239948405,23.562044270943744
"('GLCM', 'LBP', 'Temp', 'Yellow', 'Magenta')",0.7214405063188465,0.5652395460501671,22.552420115711175
"('GLCM', 'LBP', 'Temp', 'Yellow', 'Brightness')",0.7176014727793456,0.5557227725663652,23.046085700524298
"('GLCM', 'LBP', 'Temp', 'Yellow', 'Chroma')",0.7101557066020106,0.5469046395369794,23.503510562671224
"('GLCM', 'LBP', 'Temp', 'Yellow', 'Day')",0.7759045251422684,0.5930784276523706,21.108327977752182
"('GLCM', 'LBP', 'Temp', 'Cyan', 'Magenta')",0.7220184472243318,0.5627737554908789,22.68032858600834
"('GLCM', 'LBP', 'Temp', 'Cyan', 'Brightness')",0.7201681660520276,0.5547631300321345,23.095865438760043
"('GLCM', 'LBP', 'Temp', 'Cyan', 'Chroma')",0.7159164567428751,0.5544516523707564,23.112022784747328
"('GLCM', 'LBP', 'Temp', 'Cyan', 'Day')",0.7760773350613317,0.5935732867244876,21.08265804942485
"('GLCM', 'LBP', 'Temp', 'Magenta', 'Brightness')",0.7225585385864749,0.5688272233311296,22.366315780450744
"('GLCM', 'LBP', 'Temp', 'Magenta', 'Chroma')",0.7217500800290089,0.5626131657036865,22.68865889368502
"('GLCM', 'LBP', 'Temp', 'Magenta', 'Day')",0.7779267242846233,0.5966574601835737,20.92267207340721
"('GLCM', 'LBP', 'Temp', 'Brightness', 'Chroma')",0.7197248510480176,0.5547054222936547,23.098858924368727
"('GLCM', 'LBP', 'Temp', 'Brightness', 'Day')",0.776601742184603,0.5944700681981747,21.036139116152896
"('GLCM', 'LBP', 'Temp', 'Chroma', 'Day')",0.7763593742015236,0.5924001154022993,21.14351421121538
"('GLCM', 'LBP', 'Yellow', 'Cyan', 'Magenta')",0.7089442025240855,0.5838309178987428,21.58802598867573
