Feature_Groups,RMSE,R2_Score,MSE
RGB + LAB + HSV + GLCM + LBP + Yellow,3.132460528945981,0.5924420443162414,9.812308965404533
RGB + LAB + HSV + GLCM + LBP + Cyan,3.1324605244677985,0.5924420454815353,9.812308937349076
RGB + LAB + HSV + GLCM + LBP + Magenta,3.1324605272321038,0.5924420447622194,9.812308954667229
RGB + LAB + HSV + GLCM + LBP + Brightness,3.132460525235224,0.5924420452818392,9.812308942156934
RGB + LAB + HSV + GLCM + LBP + Chroma,3.1303437399337075,0.5929926802785834,9.79905193014215
RGB + LAB + HSV + GLCM + Yellow + Cyan,3.760317530102775,0.4126902655307537,14.139987927198236
RGB + LAB + HSV + GLCM + Yellow + Magenta,3.760317530105641,0.41269026552985855,14.139987927219789
RGB + LAB + HSV + GLCM + Yellow + Brightness,3.7603175301023914,0.4126902655308735,14.139987927195351
RGB + LAB + HSV + GLCM + Yellow + Chroma,3.757083728555124,0.41369998157552823,14.115678143373673
RGB + LAB + HSV + GLCM + Cyan + Magenta,3.760317530105478,0.4126902655299094,14.139987927218563
RGB + LAB + HSV + GLCM + Cyan + Brightness,3.7603175301053264,0.4126902655299568,14.139987927217422
RGB + LAB + HSV + GLCM + Cyan + Chroma,3.7570837285521725,0.41369998157644927,14.115678143351495
RGB + LAB + HSV + GLCM + Magenta + Brightness,3.760317530106235,0.4126902655296729,14.139987927224256
RGB + LAB + HSV + GLCM + Magenta + Chroma,3.7570837285544236,0.4136999815757467,14.11567814336841
RGB + LAB + HSV + GLCM + Brightness + Chroma,3.757083728553947,0.4136999815758955,14.115678143364828
RGB + LAB + HSV + LBP + Yellow + Cyan,3.200662365767677,0.5745016432591281,10.244239579641542
RGB + LAB + HSV + LBP + Yellow + Magenta,3.200662365968556,0.5745016432057181,10.244239580927434
RGB + LAB + HSV + LBP + Yellow + Brightness,3.2006623659613447,0.5745016432076353,10.244239580881274
RGB + LAB + HSV + LBP + Yellow + Chroma,3.196834115915587,0.575518895114568,10.219748364681791
RGB + LAB + HSV + LBP + Cyan + Magenta,3.2006623658655067,0.5745016432331169,10.244239580267783
RGB + LAB + HSV + LBP + Cyan + Brightness,3.200662365657638,0.5745016432883854,10.244239578937147
RGB + LAB + HSV + LBP + Cyan + Chroma,3.1968341163307574,0.5755188950043139,10.219748367336255
RGB + LAB + HSV + LBP + Magenta + Brightness,3.2006623660996936,0.574501643170851,10.24423958176689
RGB + LAB + HSV + LBP + Magenta + Chroma,3.1968341163332807,0.5755188950036437,10.219748367352388
RGB + LAB + HSV + LBP + Brightness + Chroma,3.1968341160123805,0.5755188950888631,10.219748365300658
RGB + LAB + HSV + Yellow + Cyan + Magenta,3.915816194132086,0.36311245373053813,15.333616466227095
RGB + LAB + HSV + Yellow + Cyan + Brightness,3.9158161941308776,0.36311245373093126,15.33361646621763
RGB + LAB + HSV + Yellow + Cyan + Chroma,3.9037787952477183,0.3670220784523345,15.239488882225729
RGB + LAB + HSV + Yellow + Magenta + Brightness,3.915816194130871,0.3631124537309335,15.333616466217578
RGB + LAB + HSV + Yellow + Magenta + Chroma,3.903778795247575,0.367022078452381,15.239488882224606
RGB + LAB + HSV + Yellow + Brightness + Chroma,3.9037787952488685,0.36702207845196144,15.239488882234708
RGB + LAB + HSV + Cyan + Magenta + Brightness,3.9158161941302,0.36311245373115175,15.333616466212323
RGB + LAB + HSV + Cyan + Magenta + Chroma,3.903778795249256,0.36702207845183576,15.239488882237735
RGB + LAB + HSV + Cyan + Brightness + Chroma,3.9037787952482486,0.3670220784521625,15.239488882229866
RGB + LAB + HSV + Magenta + Brightness + Chroma,3.903778795249243,0.3670220784518402,15.239488882237628
RGB + LAB + GLCM + LBP + Yellow + Cyan,3.3983150370318924,0.5203268216512152,11.548545090917072
RGB + LAB + GLCM + LBP + Yellow + Magenta,3.3983150372877278,0.5203268215789927,11.54854509265589
RGB + LAB + GLCM + LBP + Yellow + Brightness,3.398315036730558,0.520326821736282,11.548545088869014
RGB + LAB + GLCM + LBP + Yellow + Chroma,3.400958178103854,0.5195803711798948,11.566516529211485
RGB + LAB + GLCM + LBP + Cyan + Magenta,3.398315037094781,0.5203268216334616,11.548545091344504
RGB + LAB + GLCM + LBP + Cyan + Brightness,3.3983150374054585,0.5203268215457573,11.548545093456061
RGB + LAB + GLCM + LBP + Cyan + Chroma,3.4009581784876093,0.5195803710714761,11.566516531821756
RGB + LAB + GLCM + LBP + Magenta + Brightness,3.3983150369143136,0.5203268216844078,11.548545090117932
RGB + LAB + GLCM + LBP + Magenta + Chroma,3.4009581780250557,0.5195803712021568,11.566516528675507
RGB + LAB + GLCM + LBP + Brightness + Chroma,3.400958178158581,0.5195803711644332,11.566516529583735
RGB + LAB + GLCM + Yellow + Cyan + Magenta,3.972566925676976,0.3445182485134203,15.781287978982622
RGB + LAB + GLCM + Yellow + Cyan + Brightness,3.9725669256770884,0.3445182485133832,15.781287978983514
RGB + LAB + GLCM + Yellow + Cyan + Chroma,3.982449102688391,0.341253033021505,15.85990085550357
RGB + LAB + GLCM + Yellow + Magenta + Brightness,3.9725669256758698,0.3445182485137853,15.781287978973833
RGB + LAB + GLCM + Yellow + Magenta + Chroma,3.9824491026912736,0.3412530330205513,15.859900855526531
RGB + LAB + GLCM + Yellow + Brightness + Chroma,3.982449102689799,0.34125303302103926,15.859900855514782
RGB + LAB + GLCM + Cyan + Magenta + Brightness,3.972566925677543,0.3445182485132332,15.781287978987125
RGB + LAB + GLCM + Cyan + Magenta + Chroma,3.9824491026882214,0.3412530330215612,15.85990085550222
RGB + LAB + GLCM + Cyan + Brightness + Chroma,3.982449102687542,0.341253033021786,15.859900855496807
RGB + LAB + GLCM + Magenta + Brightness + Chroma,3.9824491026864557,0.34125303302214527,15.859900855488156
RGB + LAB + LBP + Yellow + Cyan + Magenta,3.641101963025609,0.4493396047725562,13.257623505148944
RGB + LAB + LBP + Yellow + Cyan + Brightness,3.641101963212265,0.4493396047160986,13.25762350650821
RGB + LAB + LBP + Yellow + Cyan + Chroma,3.647620244849825,0.44736626125814416,13.305133450638298
RGB + LAB + LBP + Yellow + Magenta + Brightness,3.6411019624844227,0.44933960493624836,13.257623501207913
RGB + LAB + LBP + Yellow + Magenta + Chroma,3.6476202446789707,0.44736626130991497,13.305133449391873
RGB + LAB + LBP + Yellow + Brightness + Chroma,3.647620244918521,0.4473662612373287,13.305133451139449
RGB + LAB + LBP + Cyan + Magenta + Brightness,3.641101962217056,0.44933960501711845,13.257623499260896
RGB + LAB + LBP + Cyan + Magenta + Chroma,3.6476202438554437,0.44736626155945225,13.305133443384046
RGB + LAB + LBP + Cyan + Brightness + Chroma,3.6476202444899206,0.4473662613671989,13.30513344801271
RGB + LAB + LBP + Magenta + Brightness + Chroma,3.6476202451205473,0.44736626117611256,13.30513345261328
RGB + LAB + Yellow + Cyan + Magenta + Brightness,4.02126513124699,0.3283491376395299,16.17057325578287
RGB + LAB + Yellow + Cyan + Magenta + Chroma,4.02448843280138,0.32727196373315814,16.196507145752108
RGB + LAB + Yellow + Cyan + Brightness + Chroma,4.024488432802062,0.3272719637329302,16.196507145757593
RGB + LAB + Yellow + Magenta + Brightness + Chroma,4.024488432801568,0.3272719637330954,16.196507145753618
RGB + LAB + Cyan + Magenta + Brightness + Chroma,4.024488432801627,0.32727196373307554,16.196507145754097
RGB + HSV + GLCM + LBP + Yellow + Cyan,3.7317814573810657,0.42157032492115476,13.926192845653151
RGB + HSV + GLCM + LBP + Yellow + Magenta,3.73178145738653,0.4215703249194609,13.926192845693935
RGB + HSV + GLCM + LBP + Yellow + Brightness,3.7317814573879216,0.42157032491902946,13.926192845704321
RGB + HSV + GLCM + LBP + Yellow + Chroma,3.727071721338615,0.42302943073119925,13.891063616001988
RGB + HSV + GLCM + LBP + Cyan + Magenta,3.7317814574543133,0.4215703248984479,13.92619284619984
RGB + HSV + GLCM + LBP + Cyan + Brightness,3.7317814574342587,0.42157032490466495,13.92619284605016
RGB + HSV + GLCM + LBP + Cyan + Chroma,3.727071721313743,0.4230294307389,13.891063615816588
RGB + HSV + GLCM + LBP + Magenta + Brightness,3.731781457400557,0.4215703249151125,13.926192845798624
RGB + HSV + GLCM + LBP + Magenta + Chroma,3.7270717213377633,0.42302943073146293,13.89106361599564
RGB + HSV + GLCM + LBP + Brightness + Chroma,3.7270717213768574,0.42302943071935906,13.89106361628705
RGB + HSV + GLCM + Yellow + Cyan + Magenta,4.2000610443886295,0.26729464494148136,17.640512776590906
RGB + HSV + GLCM + Yellow + Cyan + Brightness,4.200061044388625,0.2672946449414829,17.640512776590867
RGB + HSV + GLCM + Yellow + Cyan + Chroma,4.1663964533327125,0.27899322396036785,17.358859406343402
RGB + HSV + GLCM + Yellow + Magenta + Brightness,4.200061044388802,0.2672946449414212,17.640512776592352
RGB + HSV + GLCM + Yellow + Magenta + Chroma,4.16639645333278,0.2789932239603441,17.35885940634397
RGB + HSV + GLCM + Yellow + Brightness + Chroma,4.166396453332746,0.27899322396035586,17.35885940634369
RGB + HSV + GLCM + Cyan + Magenta + Brightness,4.200061044388515,0.26729464494152133,17.64051277658994
RGB + HSV + GLCM + Cyan + Magenta + Chroma,4.166396453332565,0.2789932239604187,17.358859406342177
RGB + HSV + GLCM + Cyan + Brightness + Chroma,4.166396453332755,0.278993223960353,17.358859406343758
RGB + HSV + GLCM + Magenta + Brightness + Chroma,4.166396453332746,0.2789932239603561,17.358859406343683
RGB + HSV + LBP + Yellow + Cyan + Magenta,3.850009251348699,0.3843389102397454,14.822571235470573
RGB + HSV + LBP + Yellow + Cyan + Brightness,3.85000925136285,0.3843389102352196,14.822571235579534
RGB + HSV + LBP + Yellow + Cyan + Chroma,3.8594494224228058,0.3813160232605396,14.89534984423973
RGB + HSV + LBP + Yellow + Magenta + Brightness,3.8500092514141504,0.3843389102188126,14.822571235974547
RGB + HSV + LBP + Yellow + Magenta + Chroma,3.8594494224992912,0.38131602323601776,14.895349844830113
RGB + HSV + LBP + Yellow + Brightness + Chroma,3.859449422515779,0.38131602323073166,14.89534984495738
RGB + HSV + LBP + Cyan + Magenta + Brightness,3.8500092514357727,0.38433891021189726,14.822571236141039
RGB + HSV + LBP + Cyan + Magenta + Chroma,3.8594494224435145,0.38131602325390024,14.895349844399579
RGB + HSV + LBP + Cyan + Brightness + Chroma,3.8594494223581397,0.3813160232812719,14.89534984374058
RGB + HSV + LBP + Magenta + Brightness + Chroma,3.859449422547226,0.3813160232206496,14.895349845200114
RGB + HSV + Yellow + Cyan + Magenta + Brightness,4.4028899284737735,0.1948184457818306,19.38543972225579
RGB + HSV + Yellow + Cyan + Magenta + Chroma,4.411174429731208,0.19178552724102327,19.458459849514444
RGB + HSV + Yellow + Cyan + Brightness + Chroma,4.4111744297311395,0.19178552724104825,19.458459849513844
RGB + HSV + Yellow + Magenta + Brightness + Chroma,4.411174429731038,0.19178552724108544,19.45845984951295
RGB + HSV + Cyan + Magenta + Brightness + Chroma,4.411174429731113,0.19178552724105802,19.458459849513606
RGB + GLCM + LBP + Yellow + Cyan + Magenta,4.163887311938237,0.2798613905957186,17.337957546520236
RGB + GLCM + LBP + Yellow + Cyan + Brightness,4.163887311936814,0.27986139059621096,17.337957546508385
RGB + GLCM + LBP + Yellow + Cyan + Chroma,4.021176935299543,0.32837859913118617,16.169863944985025
RGB + GLCM + LBP + Yellow + Magenta + Brightness,4.163887311950564,0.27986139059145476,17.337957546622892
RGB + GLCM + LBP + Yellow + Magenta + Chroma,4.021176935317921,0.32837859912504697,16.169863945132832
RGB + GLCM + LBP + Yellow + Brightness + Chroma,4.021176935291303,0.32837859913393863,16.169863944918756
RGB + GLCM + LBP + Cyan + Magenta + Brightness,4.163887311923297,0.27986139060088633,17.33795754639582
RGB + GLCM + LBP + Cyan + Magenta + Chroma,4.021176935271304,0.3283785991406194,16.16986394475791
RGB + GLCM + LBP + Cyan + Brightness + Chroma,4.021176935292342,0.3283785991335918,16.16986394492711
RGB + GLCM + LBP + Magenta + Brightness + Chroma,4.021176935314261,0.32837859912626965,16.169863945103394
RGB + GLCM + Yellow + Cyan + Magenta + Brightness,4.554590343367248,0.13837795397277475,20.744293195894187
RGB + GLCM + Yellow + Cyan + Magenta + Chroma,4.395103040934933,0.1976639921945147,19.316930740435495
RGB + GLCM + Yellow + Cyan + Brightness + Chroma,4.395103040934944,0.19766399219451058,19.316930740435595
RGB + GLCM + Yellow + Magenta + Brightness + Chroma,4.395103040934948,0.19766399219450925,19.316930740435623
RGB + GLCM + Cyan + Magenta + Brightness + Chroma,4.39510304093496,0.19766399219450492,19.31693074043573
RGB + LBP + Yellow + Cyan + Magenta + Brightness,4.421482214130407,0.18800393380990132,19.549504969871524
RGB + LBP + Yellow + Cyan + Magenta + Chroma,4.2528701430500355,0.24875359818312626,18.086904453646426
RGB + LBP + Yellow + Cyan + Brightness + Chroma,4.252870143061997,0.2487535981789002,18.08690445374817
RGB + LBP + Yellow + Magenta + Brightness + Chroma,4.252870143019702,0.2487535981938428,18.086904453388414
RGB + LBP + Cyan + Magenta + Brightness + Chroma,4.252870143033484,0.24875359818897347,18.086904453505646
RGB + Yellow + Cyan + Magenta + Brightness + Chroma,4.50816636443891,0.1558531011605736,20.32356396945834
LAB + HSV + GLCM + LBP + Yellow + Cyan,3.3238430238929553,0.5411199567091555,11.047932447481866
LAB + HSV + GLCM + LBP + Yellow + Magenta,3.400092347664599,0.5198249545989111,11.560627972647362
LAB + HSV + GLCM + LBP + Yellow + Brightness,3.368631665453731,0.5286698581802806,11.347679297497576
LAB + HSV + GLCM + LBP + Yellow + Chroma,3.377115646578947,0.5262927556015903,11.40491009036834
LAB + HSV + GLCM + LBP + Cyan + Magenta,3.3387149519056503,0.5370044204124329,11.147017530078347
LAB + HSV + GLCM + LBP + Cyan + Brightness,3.3316969050433762,0.5389488269568607,11.100204267075613
LAB + HSV + GLCM + LBP + Cyan + Chroma,3.351788542538969,0.5333713664848296,11.234486433895505
LAB + HSV + GLCM + LBP + Magenta + Brightness,3.3427368162425504,0.5358882862134464,11.173889422663382
LAB + HSV + GLCM + LBP + Magenta + Chroma,3.3504740582932344,0.5337372939319407,11.225676415295936
LAB + HSV + GLCM + LBP + Brightness + Chroma,3.335611042182513,0.5378648882797299,11.126301024729912
LAB + HSV + GLCM + Yellow + Cyan + Magenta,3.9246383497238426,0.3602394637278955,15.402786176123087
LAB + HSV + GLCM + Yellow + Cyan + Brightness,3.924638349724753,0.36023946372759863,15.402786176130233
LAB + HSV + GLCM + Yellow + Cyan + Chroma,3.899912538497407,0.3682752454086943,15.209317807929292
LAB + HSV + GLCM + Yellow + Magenta + Brightness,3.924638349724941,0.36023946372753746,15.402786176131706
LAB + HSV + GLCM + Yellow + Magenta + Chroma,3.923029247394579,0.36076396002134103,15.390158475913278
LAB + HSV + GLCM + Yellow + Brightness + Chroma,3.9228566765016466,0.36082019774018304,15.388804504373544
LAB + HSV + GLCM + Cyan + Magenta + Brightness,3.9246383497234767,0.36023946372801474,15.402786176120214
LAB + HSV + GLCM + Cyan + Magenta + Chroma,3.8801205192824852,0.37467096930235166,15.055335244156984
LAB + HSV + GLCM + Cyan + Brightness + Chroma,3.8813698851305602,0.37426820319692555,15.065032185198419
LAB + HSV + GLCM + Magenta + Brightness + Chroma,3.8788954392141677,0.37506578033462135,15.04582982835647
LAB + HSV + LBP + Yellow + Cyan + Magenta,3.492406413362865,0.4933970496685839,12.196902556098072
LAB + HSV + LBP + Yellow + Cyan + Brightness,3.492406413070888,0.49339704975329146,12.196902554058665
LAB + HSV + LBP + Yellow + Cyan + Chroma,3.4390153261844976,0.5087683018949334,11.826826413731867
LAB + HSV + LBP + Yellow + Magenta + Brightness,3.492406413242822,0.4933970497034105,12.196902555259594
LAB + HSV + LBP + Yellow + Magenta + Chroma,3.487671922564576,0.49476967412952766,12.163855439445287
LAB + HSV + LBP + Yellow + Brightness + Chroma,3.4664350615699875,0.5009037600185356,12.016172036081723
LAB + HSV + LBP + Cyan + Magenta + Brightness,3.492406413017744,0.49339704976870946,12.196902553687465
LAB + HSV + LBP + Cyan + Magenta + Chroma,3.4435399355567506,0.5074748539401612,11.85796728777419
LAB + HSV + LBP + Cyan + Brightness + Chroma,3.4398224353236997,0.5085376986085608,11.832378386556268
LAB + HSV + LBP + Magenta + Brightness + Chroma,3.4478132519950924,0.5062516814009239,11.887416220632973
LAB + HSV + Yellow + Cyan + Magenta + Brightness,4.032107047663359,0.32472251819745357,16.25788724381653
LAB + HSV + Yellow + Cyan + Magenta + Chroma,4.0339657865612315,0.3240997897762362,16.272879967146572
LAB + HSV + Yellow + Cyan + Brightness + Chroma,4.033965786561051,0.3240997897762965,16.27287996714512
LAB + HSV + Yellow + Magenta + Brightness + Chroma,4.033965786560967,0.3240997897763249,16.272879967144437
LAB + HSV + Cyan + Magenta + Brightness + Chroma,4.033965786556163,0.32409978977793474,16.272879967105677
LAB + GLCM + LBP + Yellow + Cyan + Magenta,3.558286574473127,0.47410383407129375,12.661403346075701
LAB + GLCM + LBP + Yellow + Cyan + Brightness,3.5582865753392805,0.4741038338152678,12.661403352239747
LAB + GLCM + LBP + Yellow + Cyan + Chroma,3.360775518936402,0.5308657176485719,11.294812088682244
LAB + GLCM + LBP + Yellow + Magenta + Brightness,3.558286575376185,0.47410383380435916,12.661403352502381
LAB + GLCM + LBP + Yellow + Magenta + Chroma,3.5392523694459683,0.4797150978870187,12.526307334628902
LAB + GLCM + LBP + Yellow + Brightness + Chroma,3.4581694782690127,0.5032810745431016,11.958936140431376
LAB + GLCM + LBP + Cyan + Magenta + Brightness,3.558286574718562,0.4741038339987458,12.661403347822356
LAB + GLCM + LBP + Cyan + Magenta + Chroma,3.423779601162208,0.5131112266803812,11.72226675733445
LAB + GLCM + LBP + Cyan + Brightness + Chroma,3.4070675440860363,0.5178528018278523,11.608109249964453
LAB + GLCM + LBP + Magenta + Brightness + Chroma,3.4958894865999324,0.4923860475806464,12.221243302519937
LAB + GLCM + Yellow + Cyan + Magenta + Brightness,4.044565528216041,0.32054310108760464,16.358510312033502
LAB + GLCM + Yellow + Cyan + Magenta + Chroma,4.020248460224791,0.3286887131842634,16.162397681939805
LAB + GLCM + Yellow + Cyan + Brightness + Chroma,4.020248460224813,0.32868871318425597,16.162397681939982
LAB + GLCM + Yellow + Magenta + Brightness + Chroma,4.020248460224816,0.32868871318425497,16.162397681940007
LAB + GLCM + Cyan + Magenta + Brightness + Chroma,4.0202484602247175,0.32868871318428794,16.162397681939215
LAB + LBP + Yellow + Cyan + Magenta + Brightness,3.7401047228069935,0.41898721937126016,13.988383337563178
LAB + LBP + Yellow + Cyan + Magenta + Chroma,3.7173943893142805,0.42602174607469745,13.819021045705293
LAB + LBP + Yellow + Cyan + Brightness + Chroma,3.717394388519762,0.4260217463200502,13.819021039798214
LAB + LBP + Yellow + Magenta + Brightness + Chroma,3.7173943887900616,0.42602174623657985,13.819021041807835
LAB + LBP + Cyan + Magenta + Brightness + Chroma,3.7173943884794087,0.42602174633251144,13.819021039498198
LAB + Yellow + Cyan + Magenta + Brightness + Chroma,4.092772266910898,0.30424983100389524,16.75078482879497
HSV + GLCM + LBP + Yellow + Cyan + Magenta,3.5431068539103516,0.47858123011660914,12.553606178226511
HSV + GLCM + LBP + Yellow + Cyan + Brightness,3.5431068539375756,0.47858123010859643,12.553606178419424
HSV + GLCM + LBP + Yellow + Cyan + Chroma,3.9239482455754304,0.36046443354379676,15.397369833954498
HSV + GLCM + LBP + Yellow + Magenta + Brightness,3.5431068539489385,0.478581230105252,12.553606178499944
HSV + GLCM + LBP + Yellow + Magenta + Chroma,3.868008350782138,0.3785689250102394,14.961488601720355
HSV + GLCM + LBP + Yellow + Brightness + Chroma,3.9190139870988108,0.3620718195390107,15.358670631076118
HSV + GLCM + LBP + Cyan + Magenta + Brightness,3.5431068539158384,0.4785812301149943,12.553606178265388
HSV + GLCM + LBP + Cyan + Magenta + Chroma,3.686053541300643,0.4356592136555797,13.586990709335012
HSV + GLCM + LBP + Cyan + Brightness + Chroma,4.050004885379858,0.31871432917645215,16.402539571600713
HSV + GLCM + LBP + Magenta + Brightness + Chroma,3.615872972064739,0.45694415731217275,13.074537350108288
HSV + GLCM + Yellow + Cyan + Magenta + Brightness,4.138849022928621,0.2884960270101147,17.130071234597203
HSV + GLCM + Yellow + Cyan + Magenta + Chroma,4.283048116098751,0.23805422157709866,18.34450116481706
HSV + GLCM + Yellow + Cyan + Brightness + Chroma,4.283048116098667,0.23805422157712874,18.344501164816336
HSV + GLCM + Yellow + Magenta + Brightness + Chroma,4.283048116098868,0.23805422157705702,18.344501164818062
HSV + GLCM + Cyan + Magenta + Brightness + Chroma,4.283048116098751,0.23805422157709877,18.344501164817057
HSV + LBP + Yellow + Cyan + Magenta + Brightness,3.7167004725104063,0.4262360122727654,13.813862402359078
HSV + LBP + Yellow + Cyan + Magenta + Chroma,3.9786858202316036,0.34249743290203827,15.829940856112026
HSV + LBP + Yellow + Cyan + Brightness + Chroma,3.9786858202590114,0.3424974328929795,15.829940856330122
HSV + LBP + Yellow + Magenta + Brightness + Chroma,3.9786858202832343,0.3424974328849736,15.829940856522873
HSV + LBP + Cyan + Magenta + Brightness + Chroma,3.9786858202631166,0.3424974328916227,15.82994085636279
HSV + Yellow + Cyan + Magenta + Brightness + Chroma,4.37983883172257,0.20322734649440066,19.18298819186493
GLCM + LBP + Yellow + Cyan + Magenta + Brightness,4.252415124991305,0.24891434251883982,18.083034395254817
GLCM + LBP + Yellow + Cyan + Magenta + Chroma,4.535399188553841,0.14562369241061246,20.56984579953484
GLCM + LBP + Yellow + Cyan + Brightness + Chroma,4.535399187943445,0.14562369264058483,20.569845793998056
GLCM + LBP + Yellow + Magenta + Brightness + Chroma,4.53539918864258,0.1456236923771792,20.56984580033977
GLCM + LBP + Cyan + Magenta + Brightness + Chroma,4.535399188427763,0.14562369245811346,20.56984579839121
GLCM + Yellow + Cyan + Magenta + Brightness + Chroma,4.89390716912479,0.0052141142957151665,23.95032738001102
LBP + Yellow + Cyan + Magenta + Brightness + Chroma,4.55849350603383,0.13690054688599052,20.779863044552602
RGB + LAB + HSV + GLCM + LBP + Yellow + Cyan,3.132460527194061,0.5924420447721186,9.812308954428895
RGB + LAB + HSV + GLCM + LBP + Yellow + Magenta,3.132460528600988,0.5924420444060139,9.812308963243181
RGB + LAB + HSV + GLCM + LBP + Yellow + Brightness,3.1324605272775274,0.5924420447503993,9.812308954951806
RGB + LAB + HSV + GLCM + LBP + Yellow + Chroma,3.1303437426731553,0.5929926795662175,9.799051947292979
RGB + LAB + HSV + GLCM + LBP + Cyan + Magenta,3.132460525716937,0.5924420451564898,9.812308945174829
RGB + LAB + HSV + GLCM + LBP + Cyan + Brightness,3.132460524672796,0.5924420454281919,9.812308938633366
RGB + LAB + HSV + GLCM + LBP + Cyan + Chroma,3.130343738356622,0.5929926806886888,9.799051920268512
RGB + LAB + HSV + GLCM + LBP + Magenta + Brightness,3.1324605265176357,0.5924420449481352,9.812308950191143
RGB + LAB + HSV + GLCM + LBP + Magenta + Chroma,3.130343740994304,0.592992680002786,9.799051936782213
RGB + LAB + HSV + GLCM + LBP + Brightness + Chroma,3.130343739122448,0.5929926804895435,9.79905192506311
RGB + LAB + HSV + GLCM + Yellow + Cyan + Magenta,3.7603175301033644,0.41269026553056964,14.139987927202668
RGB + LAB + HSV + GLCM + Yellow + Cyan + Brightness,3.7603175301046234,0.4126902655301764,14.139987927212134
RGB + LAB + HSV + GLCM + Yellow + Cyan + Chroma,3.7570837285529244,0.4136999815762147,14.115678143357144
RGB + LAB + HSV + GLCM + Yellow + Magenta + Brightness,3.760317530106544,0.41269026552957644,14.13998792722658
RGB + LAB + HSV + GLCM + Yellow + Magenta + Chroma,3.7570837285546306,0.4136999815756821,14.115678143369966
RGB + LAB + HSV + GLCM + Yellow + Brightness + Chroma,3.757083728554285,0.41369998157579,14.115678143367369
RGB + LAB + HSV + GLCM + Cyan + Magenta + Brightness,3.7603175301049645,0.4126902655300698,14.139987927214701
RGB + LAB + HSV + GLCM + Cyan + Magenta + Chroma,3.757083728552522,0.41369998157634025,14.11567814335412
RGB + LAB + HSV + GLCM + Cyan + Brightness + Chroma,3.757083728554181,0.41369998157582244,14.115678143366587
RGB + LAB + HSV + GLCM + Magenta + Brightness + Chroma,3.7570837285536434,0.4136999815759902,14.115678143362548
RGB + LAB + HSV + LBP + Yellow + Cyan + Magenta,3.200662366052606,0.5745016431833707,10.244239581465466
RGB + LAB + HSV + LBP + Yellow + Cyan + Brightness,3.2006623659385864,0.5745016432136864,10.24423958073559
RGB + LAB + HSV + LBP + Yellow + Cyan + Chroma,3.196834116435358,0.5755188949765357,10.219748368005037
RGB + LAB + HSV + LBP + Yellow + Magenta + Brightness,3.2006623660286286,0.5745016431897458,10.244239581311978
RGB + LAB + HSV + LBP + Yellow + Magenta + Chroma,3.1968341163104883,0.5755188950096966,10.21974836720666
RGB + LAB + HSV + LBP + Yellow + Brightness + Chroma,3.1968341161395353,0.5755188950550956,10.219748366113643
RGB + LAB + HSV + LBP + Cyan + Magenta + Brightness,3.2006623657143454,0.5745016432733079,10.244239579300151
RGB + LAB + HSV + LBP + Cyan + Magenta + Chroma,3.196834116116665,0.5755188950611689,10.219748365967419
RGB + LAB + HSV + LBP + Cyan + Brightness + Chroma,3.1968341158453106,0.5755188951332307,10.21974836423247
RGB + LAB + HSV + LBP + Magenta + Brightness + Chroma,3.196834116213974,0.5755188950353273,10.21974836658958
RGB + LAB + HSV + Yellow + Cyan + Magenta + Brightness,3.915816194130653,0.3631124537310044,15.33361646621587
RGB + LAB + HSV + Yellow + Cyan + Magenta + Chroma,3.9037787952493974,0.3670220784517899,15.239488882238838
RGB + LAB + HSV + Yellow + Cyan + Brightness + Chroma,3.9037787952490928,0.3670220784518887,15.239488882236458
RGB + LAB + HSV + Yellow + Magenta + Brightness + Chroma,3.903778795247408,0.3670220784524352,15.239488882223302
RGB + LAB + HSV + Cyan + Magenta + Brightness + Chroma,3.903778795249089,0.36702207845188994,15.23948888223643
RGB + LAB + GLCM + LBP + Yellow + Cyan + Magenta,3.3983150364113768,0.520326821826387,11.548545086699658
RGB + LAB + GLCM + LBP + Yellow + Cyan + Brightness,3.3983150367000574,0.5203268217448924,11.548545088661712
RGB + LAB + GLCM + LBP + Yellow + Cyan + Chroma,3.4009581782982643,0.5195803711249698,11.56651653053385
RGB + LAB + GLCM + LBP + Yellow + Magenta + Brightness,3.398315037167602,0.5203268216129042,11.548545091839442
RGB + LAB + GLCM + LBP + Yellow + Magenta + Chroma,3.400958178249674,0.5195803711386977,11.566516530203339
RGB + LAB + GLCM + LBP + Yellow + Brightness + Chroma,3.400958178522545,0.5195803710616063,11.566516532059385
RGB + LAB + GLCM + LBP + Cyan + Magenta + Brightness,3.398315036473234,0.5203268218089248,11.548545087120077
RGB + LAB + GLCM + LBP + Cyan + Magenta + Chroma,3.4009581783458693,0.5195803711115206,11.566516530857653
RGB + LAB + GLCM + LBP + Cyan + Brightness + Chroma,3.4009581781075244,0.5195803711788578,11.566516529236452
RGB + LAB + GLCM + LBP + Magenta + Brightness + Chroma,3.4009581776478814,0.5195803713087161,11.566516526109998
RGB + LAB + GLCM + Yellow + Cyan + Magenta + Brightness,3.9725669256758125,0.3445182485138042,15.781287978973378
RGB + LAB + GLCM + Yellow + Cyan + Magenta + Chroma,3.982449102687249,0.3412530330218828,15.859900855494475
RGB + LAB + GLCM + Yellow + Cyan + Brightness + Chroma,3.98244910268771,0.34125303302173027,15.859900855498147
RGB + LAB + GLCM + Yellow + Magenta + Brightness + Chroma,3.9824491026896696,0.341253033021082,15.859900855513754
