Feature Set,Model,MSE,R2 Score
"a,H,S,V,R,Orange_LAB",Linear Regression,90.50023589444146,0.6524989034112467
"L,a,S,V,R,Orange_LAB,Orange_HSV",Linear Regression,90.50036825,0.6524983952042398
"L,b,H,V,Orange_HSV",Elastic Net,90.50188042376212,0.6524925887786199
"b,H,V,R,G,B,Orange_HSV",Huber Regressor,90.50250171049147,0.6524902031735702
"a,b,H,S,R,G,Orange_LAB,Orange_HSV",Linear Regression,90.50450837684194,0.6524824980140159
"b,H,S,V,R,B,Orange_LAB,Orange_HSV",Linear Regression,90.50494508,0.6524808211509139
"a,S,V,G,Orange_RGB,Orange_HSV",Ridge Regression,90.50508129370341,0.6524802981386715
"a,b,H,B,Orange_LAB",Huber Regressor,90.50727612872208,0.6524718704526187
"L,b,G,Orange_RGB",Elastic Net,90.50927300117198,0.6524642028994987
"a,H,S,V,G,Orange_RGB,Orange_LAB",Linear Regression,90.51027659377061,0.6524603493235924
"L,b,H,V,R,G,Orange_RGB,Orange_HSV",Ridge Regression,90.51032752100366,0.6524601537741648
"b,H,S,G,B,Orange_RGB",Lasso Regression,90.51038676327124,0.6524599262968246
"b,H,S,G,B,Orange_HSV",Lasso Regression,90.51195397771068,0.6524539085364187
"b,H,S,V,R,G,B,Orange_RGB",Lasso Regression,90.51210639733786,0.6524533232784129
"a,b,S,R,G,B,Orange_RGB,Orange_HSV",Ridge Regression,90.51286442392644,0.6524504126222341
"b,H,S,R,G,B,Orange_RGB,Orange_HSV",Lasso Regression,90.51364450991265,0.6524474172627972
"b,H,S,V,R,G,B,Orange_HSV",Lasso Regression,90.51384996693886,0.6524466283527881
"L,H,V,G,B,Orange_RGB,Orange_LAB",Huber Regressor,90.51468475675495,0.6524434229426184
"V,Orange_RGB,Orange_LAB",Huber Regressor,90.51476249851865,0.6524431244312623
"L,a,H,V,G,B,Orange_RGB",Huber Regressor,90.51480679593719,0.6524429543388712
"L,b,H,R,Orange_RGB,Orange_HSV",Huber Regressor,90.51636204474575,0.6524369825238687
"L,b,V,R,G,Orange_RGB",Elastic Net,90.51660415768026,0.6524360528631953
"L,b,V,G,Orange_RGB",Elastic Net,90.51712869297734,0.6524340387624681
"L,a,H,R,G,Orange_RGB,Orange_LAB,Orange_HSV",Huber Regressor,90.51740908896238,0.6524329621032603
"L,b,V,R,G",Elastic Net,90.51839325,0.6524291831550022
"L,b,V,G",Elastic Net,90.51846611390732,0.6524289033588397
"L,a,b,H,V,R,Orange_RGB,Orange_HSV",Ridge Regression,90.51917377911185,0.6524261860793525
"b,G,Orange_LAB,Orange_HSV",Random Forest,90.51928097058843,0.6524257744875452
"b,H,S,R,G,Orange_HSV",Huber Regressor,90.52044944448048,0.6524212878035625
"b,H,S,R,G,B,Orange_RGB",Lasso Regression,90.52082970409076,0.6524198276898925
"H,S,V,G,Orange_RGB,Orange_LAB",Huber Regressor,90.52083912874508,0.6524197915012828
"S,V,G,Orange_LAB",Ridge Regression,90.52133637163288,0.6524178821974332
"b,H,S,R,G,B,Orange_HSV",Lasso Regression,90.52287325203896,0.6524119809130757
"H,S,R,G,Orange_RGB",Elastic Net,90.52287602419908,0.6524119702685875
"H,S,V,Orange_RGB",Lasso Regression,90.52334383468612,0.6524101739787147
"b,S,V,R,G,B,Orange_LAB,Orange_HSV",Huber Regressor,90.52347469022136,0.6524096715221017
"b,H,S,V,Orange_RGB",Lasso Regression,90.52406213,0.6524074158845664
"H,S,V,Orange_RGB,Orange_HSV",Lasso Regression,90.52504700224982,0.6524036341880698
"b,H,S,V,Orange_RGB,Orange_HSV",Lasso Regression,90.52510758001617,0.6524034015827067
"b,H,S,V,Orange_HSV",Lasso Regression,90.52517511893026,0.6524031422480598
"H,S,V,Orange_HSV",Lasso Regression,90.52521203,0.6524030005314584
"H,S,R,G,B,Orange_RGB,Orange_HSV",Lasso Regression,90.52568733491002,0.6524011754508146
"b,R,G,Orange_RGB,Orange_HSV",Elastic Net,90.52921653758139,0.6523876240850499
"a,b,S,G,B,Orange_RGB,Orange_HSV",Ridge Regression,90.52929329308326,0.6523873293607234
"L,b,V,Orange_RGB,Orange_HSV",Elastic Net,90.52977229,0.6523854901347257
"a,G,B,Orange_RGB,Orange_LAB,Orange_HSV",Random Forest,90.53039899999999,0.6523830836881872
"a,S,R,G,Orange_LAB,Orange_HSV",Linear Regression,90.53127956297533,0.6523797025191049
"H,S,R,G,B,Orange_RGB",Lasso Regression,90.53216933999441,0.6523762859701114
"S,V,R,G,Orange_LAB",Ridge Regression,90.53252639636827,0.6523749149517906
"b,H,S,V,R,Orange_RGB,Orange_LAB,Orange_HSV",Linear Regression,90.53257040877759,0.6523747459537724
"H,S,R,G,B,Orange_HSV",Lasso Regression,90.53303689548031,0.6523729547469415
"H,S,G,B,Orange_RGB,Orange_HSV",Lasso Regression,90.53311572,0.6523726520844353
"H,S,G,B,Orange_HSV",Lasso Regression,90.53564423444784,0.6523629431360165
"L,S,G,Orange_LAB",Ridge Regression,90.53628604,0.6523604787594465
"H,S,G,B,Orange_RGB",Lasso Regression,90.53649939993261,0.6523596594877388
"L,b,S",Elastic Net,90.53749660229757,0.6523558304489312
"L,b,S,R,Orange_RGB,Orange_HSV",Ridge Regression,90.53913670895179,0.6523495327983755
"L,S,R,G,Orange_LAB",Ridge Regression,90.54007408077366,0.6523459334957572
"L,a,b,H,R,G,Orange_RGB,Orange_HSV",Ridge Regression,90.54011953960446,0.6523457589437973
"b,H,V,G",Lasso Regression,90.54065597,0.6523436991759478
"L,a,b,H,G,Orange_LAB",Huber Regressor,90.54066619518647,0.6523436599060176
"L,b,H,R,G,B",Lasso Regression,90.54237823458521,0.6523370860494682
"L,S,V",Elastic Net,90.54253848556176,0.6523364707207948
"L,b,H,S,R,Orange_RGB,Orange_HSV",Huber Regressor,90.54381541180047,0.6523315676035397
"L,b,H,S,R,B",Lasso Regression,90.54482139341275,0.6523277048543439
"H,S,V,Orange_RGB,Orange_HSV",Elastic Net,90.54487800969217,0.6523274874602235
"b,H,S,G,Orange_HSV",Random Forest,90.54536872058827,0.6523256032377923
"L,a,b,H,S,G,Orange_RGB",Ridge Regression,90.54627643464907,0.6523221178144848
"G,Orange_LAB",Random Forest,90.54628582352946,0.6523220817632392
"L,H,R,Orange_RGB,Orange_HSV",Linear Regression,90.54745395538734,0.6523175963925929
"L,b,H,S,V,B,Orange_LAB",Huber Regressor,90.54799507194394,0.6523155186234584
"H,S,G,Orange_RGB,Orange_LAB,Orange_HSV",Huber Regressor,90.54822603086009,0.6523146317917741
"L,b,H,G,Orange_RGB,Orange_HSV",Ridge Regression,90.55158492745761,0.6523017343640555
"L,H,V,R,B,Orange_RGB,Orange_HSV",Linear Regression,90.55197594926689,0.6523002329258971
"L,S,Orange_RGB,Orange_HSV",Elastic Net,90.55244753242673,0.6522984221497863
"L,a,b,V,R,G,B",Huber Regressor,90.55266536992993,0.6522975857014557
"a,b,G,Orange_RGB,Orange_LAB,Orange_HSV",Huber Regressor,90.55443820356014,0.6522907784083642
"L,H,R,G,Orange_RGB",Linear Regression,90.55509478088636,0.6522882572951473
"a,b,H,S,R,G,Orange_LAB",Huber Regressor,90.55894859411923,0.6522734594958792
"L,a,b,S,G,Orange_RGB,Orange_LAB,Orange_HSV",Linear Regression,90.56140615871463,0.6522640229857597
"b,H,S,V,B,Orange_LAB",Huber Regressor,90.56162110827734,0.6522631976264883
"L,a,b,H,S,V,G,Orange_LAB",Huber Regressor,90.56241808235488,0.6522601374204773
"L,H,V,R,G,B,Orange_RGB,Orange_HSV",Linear Regression,90.56249245575796,0.6522598518428886
"L,a,V,R,G,Orange_RGB",Ridge Regression,90.56254873226803,0.6522596357534083
"L,H,V,R,Orange_RGB,Orange_LAB",Lasso Regression,90.56589452543062,0.6522467886400115
"L,H,G,Orange_LAB",Huber Regressor,90.56769766958375,0.6522398649611467
"L,H,V,R,Orange_LAB",Lasso Regression,90.56787036263297,0.6522392018576378
"V,B,Orange_RGB,Orange_HSV",Huber Regressor,90.56894743116968,0.6522350661502123
"a,H,G,Orange_RGB,Orange_LAB",Lasso Regression,90.56998017866803,0.6522311006258728
"a,H,R,G,Orange_RGB,Orange_LAB",Lasso Regression,90.57022519948603,0.6522301597995632
"a,H,G,Orange_LAB",Lasso Regression,90.57071286,0.6522282872825245
"L,b,H,R,Orange_RGB",Ridge Regression,90.57274642825945,0.6522204788329353
"a,R,G,Orange_HSV",Linear Regression,90.57278051140693,0.6522203479611093
"L,H,S,R,B",Lasso Regression,90.57467163,0.6522130864870888
"a,H,V,R,G,B,Orange_LAB",Huber Regressor,90.57508604,0.6522114952197298
"b,G,B,Orange_RGB,Orange_HSV",Linear Regression,90.57520859946824,0.6522110246344286
"L,S,R,Orange_LAB",Ridge Regression,90.57685974941404,0.6522046845800505
"L,b,H,S,Orange_RGB",Huber Regressor,90.57720319,0.6522033658449753
"L,b,V,R,Orange_HSV",Elastic Net,90.57907541667596,0.6521961769027436
"b,H,S,R,Orange_HSV",Lasso Regression,90.57992079,0.6521929308386107
"b,H,S,R,Orange_RGB,Orange_HSV",Lasso Regression,90.58003293,0.6521925002782589
"a,H,V,G,Orange_LAB",Lasso Regression,90.58306042231929,0.6521808753533357
"a,H,V,R,G,Orange_RGB,Orange_LAB",Lasso Regression,90.58315128380659,0.6521805264651128
"a,H,V,R,G,Orange_LAB",Lasso Regression,90.58317603600193,0.6521804314221006
"L,b,R,G",Elastic Net,90.58318884761536,0.6521803822283093
"a,H,S,V,Orange_RGB,Orange_LAB",Linear Regression,90.58363102668453,0.6521786843574706
"L,H,V,Orange_RGB,Orange_LAB",Lasso Regression,90.58514114600129,0.6521728858298383
"L,a,H,G,Orange_RGB,Orange_HSV",Linear Regression,90.58529248832825,0.6521723047084296
"L,H,S,V,R,G,B,Orange_RGB,Orange_LAB",Huber Regressor,90.58708404739677,0.6521654255137539
"H,V,R,G,Orange_RGB,Orange_LAB,Orange_HSV",Lasso Regression,90.58735649315301,0.6521643793816845
"H,V,R,G,Orange_LAB,Orange_HSV",Lasso Regression,90.58761621,0.6521633821098709
"L,a,H,R,B",Lasso Regression,90.58823168375612,0.6521610188413356
"L,a,H,S,V,G,B,Orange_RGB,Orange_LAB",Huber Regressor,90.58825456063423,0.6521609309991312
"b,H,V,B,Orange_HSV",Linear Regression,90.58959968304998,0.6521557660234832
"H,V,G,Orange_RGB,Orange_LAB,Orange_HSV",Lasso Regression,90.58993701976624,0.6521544707243312
"H,V,G,Orange_LAB,Orange_HSV",Lasso Regression,90.59048953479476,0.6521523491875595
"L,b,S,V,R,Orange_HSV",Elastic Net,90.59103046084542,0.6521502721499262
"b,H,S,R,G,Orange_RGB",Elastic Net,90.59320905831056,0.6521419068125248
"b,H,G,Orange_HSV",Linear Regression,90.59342692405964,0.6521410702557361
"L,S,Orange_LAB",Ridge Regression,90.59661706951992,0.6521288207954472
"a,b,H,S,V,Orange_RGB",Ridge Regression,90.59847926336172,0.6521216703787032
"L,H,S,V,R,Orange_RGB,Orange_LAB,Orange_HSV",Linear Regression,90.59927575422209,0.6521186120281401
"L,H,V,R,G,Orange_LAB",Linear Regression,90.59946761298016,0.6521178753325043
"H,S,R,Orange_HSV",Lasso Regression,90.60257209659888,0.6521059547949368
"H,S,R,Orange_RGB,Orange_HSV",Lasso Regression,90.60262019038866,0.6521057701253111
"a,b,H,S,V,R,G,Orange_RGB,Orange_LAB,Orange_HSV",Huber Regressor,90.60266589755976,0.6521055946197788
"L,a,b,H,G,Orange_HSV",Ridge Regression,90.60270953888686,0.6521054270466352
"L,H,V,Orange_LAB",Lasso Regression,90.60300112774154,0.6521043074092581
"L,a,b,H,S,G,Orange_RGB,Orange_HSV",Ridge Regression,90.60383532721123,0.6521011042658891
"L,B,Orange_HSV",Ridge Regression,90.60651553701572,0.6520908128469005
"a,b,S,R,B,Orange_RGB,Orange_HSV",Ridge Regression,90.60662479,0.6520903933309907
"a,b,S,B,Orange_RGB,Orange_HSV",Ridge Regression,90.60705271859791,0.6520887501872066
"L,a,R,G,Orange_RGB",Ridge Regression,90.60759398720971,0.6520866718342134
"L,H,S,V,R,B",Lasso Regression,90.61505150553312,0.6520580365961988
"L,b,H,S,Orange_RGB",Elastic Net,90.61567417392968,0.6520556456858495
"L,b,S,V,R,G,Orange_HSV",Ridge Regression,90.61589273586462,0.6520548064558594
"a,b,H,S,V,G,B,Orange_LAB,Orange_HSV",Huber Regressor,90.61598394883097,0.6520544562180339
"L,a,b,H,V,Orange_RGB,Orange_LAB",Linear Regression,90.61645989602484,0.6520526286849877
"L,b,S,V,R,Orange_RGB,Orange_HSV",Elastic Net,90.61768004424412,0.6520479435828992
"L,H,B,Orange_RGB,Orange_LAB,Orange_HSV",Huber Regressor,90.62303134773337,0.6520273957488265
"S,V,R,Orange_LAB",Ridge Regression,90.62310485126271,0.6520271135113629
"a,H,V,R,G,Orange_LAB",Huber Regressor,90.62389381932465,0.6520240840466991
"R,B,Orange_HSV",Ridge Regression,90.62504634448474,0.6520196586023561
"L,H,S,V,G,Orange_RGB,Orange_HSV",Linear Regression,90.62803365516683,0.6520081879832178
"L,a,H,R,G,B,Orange_RGB",Lasso Regression,90.62859551,0.6520060305982234
"L,S,Orange_RGB,Orange_HSV",Huber Regressor,90.62884981756108,0.6520050540982705
"a,b,H,S,V,R,G,Orange_LAB",Huber Regressor,90.62921005,0.6520036708939227
"a,H,V,G,B,Orange_RGB,Orange_LAB,Orange_HSV",Huber Regressor,90.62927623659316,0.6520034167425246
"L,b,H,S,V,R,Orange_RGB,Orange_LAB",Huber Regressor,90.62929611098106,0.6520033404292251
"V,Orange_RGB,Orange_LAB,Orange_HSV",Linear Regression,90.62956843475362,0.6520022947655464
"a,b,H,S,V,R,B,Orange_HSV",Random Forest,90.62994306,0.6520008562911177
"L,b,H,Orange_RGB",Ridge Regression,90.63071437891792,0.6519978945907868
"L,a,H,S,V,R,B,Orange_RGB,Orange_LAB",Huber Regressor,90.63141624,0.6519951996087632
"a,H,S,V,R,B,Orange_RGB,Orange_LAB,Orange_HSV",Random Forest,90.63167698529416,0.6519941983930032
"a,V,R,Orange_HSV",Huber Regressor,90.63226309671987,0.6519919478534202
"b,H,V,R,G,Orange_HSV",Elastic Net,90.63232197522355,0.6519917217728537
"L,a,H,V,B,Orange_LAB",Huber Regressor,90.63375241401097,0.6519862292010132
"L,a,H,B",Lasso Regression,90.63390776894053,0.6519856326720888
"L,a,b,H,S,R,G,Orange_RGB,Orange_HSV",Ridge Regression,90.63405471959648,0.6519850684137354
"L,b,H,S,V,Orange_RGB,Orange_LAB",Huber Regressor,90.63506228744994,0.6519811995737207
"a,H,S,G",Random Forest,90.63586886764716,0.6519781024823126
"a,S,R,G,B,Orange_RGB,Orange_LAB",Lasso Regression,90.63639039754612,0.6519760999216562
"a,S,R,G,B,Orange_LAB",Lasso Regression,90.63660381,0.6519752804816936
"a,S,G,B,Orange_RGB,Orange_LAB",Lasso Regression,90.63664820828471,0.6519751099848512
"a,b,S,G,B,Orange_RGB,Orange_LAB",Lasso Regression,90.63677019962108,0.6519746415648218
"a,b,S,R,G,B,Orange_RGB,Orange_LAB",Lasso Regression,90.63678434367225,0.6519745872547613
"a,b,G,B",Linear Regression,90.6368278,0.6519744203746742
"S,R,G,B,Orange_RGB,Orange_LAB",Lasso Regression,90.63688515751467,0.6519742001516731
"a,b,S,G,B,Orange_LAB",Lasso Regression,90.63689694117204,0.6519741549050081
"a,S,G,B,Orange_LAB",Lasso Regression,90.63691093001282,0.6519741011909215
"a,b,S,R,G,B,Orange_LAB",Lasso Regression,90.63692569131115,0.6519740445107669
"S,R,G,B,Orange_LAB",Lasso Regression,90.63710176866462,0.6519733684122704
"b,S,G,B,Orange_RGB,Orange_LAB",Lasso Regression,90.63717430085478,0.6519730899045365
"b,S,R,G,B,Orange_RGB,Orange_LAB",Lasso Regression,90.63722369499035,0.6519729002418677
"L,a,b,H,B,Orange_RGB,Orange_HSV",Ridge Regression,90.63732837363378,0.6519724982987896
"S,G,B,Orange_LAB",Lasso Regression,90.63733538591971,0.6519724713731465
"S,G,B,Orange_RGB,Orange_LAB",Lasso Regression,90.63737180394276,0.6519723315359094
"b,H,S,V,G,Orange_RGB",Random Forest,90.63800551,0.6519698982252891
"a,b,H,S,V,G,B,Orange_LAB",Huber Regressor,90.64249866317334,0.6519526455186624
"a,V,B,Orange_LAB",Linear Regression,90.64287781034298,0.6519511896765209
"a,b,H,B",Lasso Regression,90.64323482,0.6519498188388873
"a,b,H,S,V,Orange_RGB,Orange_HSV",Ridge Regression,90.64492782449794,0.6519433180708856
"H,G,Orange_LAB,Orange_HSV",Lasso Regression,90.64681205375511,0.6519360830429697
"H,G,Orange_RGB,Orange_LAB,Orange_HSV",Lasso Regression,90.64685707,0.6519359101808333
"H,R,G,Orange_RGB,Orange_LAB,Orange_HSV",Lasso Regression,90.64734646992173,0.6519340310018662
"L,a,H,S",Ridge Regression,90.64915231380847,0.6519270969566152
"b,R,G,B",Huber Regressor,90.64979231038996,0.6519246395098286
"a,b,H,R,G,Orange_LAB",Linear Regression,90.64987105445333,0.6519243371498613
"L,a,b,H,S,V,R,Orange_HSV",Ridge Regression,90.64995699816635,0.6519240071448152
"a,H,S,G,B,Orange_LAB,Orange_HSV",Huber Regressor,90.65079604,0.6519207854232671
"S,V,Orange_LAB",Ridge Regression,90.65192625345982,0.6519164456355309
"S,V,G,B,Orange_RGB,Orange_LAB",Ridge Regression,90.65230124,0.6519150057777638
"L,a,b,H,S,V,R,G,Orange_RGB,Orange_HSV",Ridge Regression,90.65234631673803,0.6519148326844886
"L,a,b,H,R,G,B,Orange_LAB",Huber Regressor,90.65289233,0.6519127361065263
"L,b,S,R,G,B,Orange_RGB,Orange_HSV",Ridge Regression,90.65362686654943,0.6519099156535074
"a,S,Orange_HSV",Ridge Regression,90.65537321147274,0.6519032100712526
"L,a,b,H,V,R,Orange_HSV",Linear Regression,90.65615930933933,0.6519001916275109
"a,S,V,R,G,B,Orange_RGB,Orange_HSV",Ridge Regression,90.65643097931547,0.6518991484742672
"S,V,R,G,B,Orange_RGB,Orange_LAB",Ridge Regression,90.65837696303205,0.6518916763227445
"L,b,H,R",Huber Regressor,90.65847479353089,0.6518913006750426
"a,H,V,R,Orange_RGB,Orange_LAB",Lasso Regression,90.65974791,0.6518864121842513
"L,a,H,Orange_RGB,Orange_LAB,Orange_HSV",Huber Regressor,90.65988608,0.6518858816522557
"a,H,V,R,Orange_LAB",Lasso Regression,90.65989994995913,0.6518858283863052
"L,Orange_HSV",Ridge Regression,90.66044178200474,0.6518837478698495
"L,S,R,G,B,Orange_RGB,Orange_LAB",Ridge Regression,90.660592,0.6518831710603682
"L,S,G,B,Orange_RGB,Orange_LAB",Ridge Regression,90.66337484678819,0.6518724855430882
"L,a,H,Orange_LAB",Ridge Regression,90.66477906,0.6518670936736644
"a,b,R,Orange_HSV",Huber Regressor,90.66563118212761,0.6518638217092654
"L,b,H,R,Orange_RGB,Orange_HSV",Ridge Regression,90.66568484392317,0.6518636156597162
"a,S,V,G,B,Orange_RGB,Orange_HSV",Ridge Regression,90.66665407836699,0.6518598940116039
"a,S,G,Orange_LAB",Huber Regressor,90.66734683315555,0.6518572339848503
"b,H,S,G,Orange_RGB,Orange_LAB",Linear Regression,90.66744423947422,0.6518568599659075
"L,a,b,S,V,R,G,B,Orange_LAB",Linear Regression,90.66793258423087,0.6518549848289339
"L,a,H,S,V,R",Huber Regressor,90.66870149820875,0.6518520323675634
"L,a,b,H,V,R,G,Orange_RGB,Orange_HSV",Huber Regressor,90.66917074760175,0.6518502305526064
"L,a,b,H,S,V,R,G,Orange_RGB",Ridge Regression,90.66984009543948,0.6518476604034205
"L,b,S,V,R,Orange_HSV",Ridge Regression,90.67077005752125,0.6518440895525823
"a,b,H,S,R,B,Orange_RGB,Orange_LAB",Huber Regressor,90.67114232226986,0.6518426601374312
"L,b,H,S,V,R,B,Orange_RGB,Orange_HSV",Ridge Regression,90.67244376685618,0.6518376628750879
"L,S,R,B,Orange_RGB,Orange_LAB",Ridge Regression,90.67357168,0.6518333319192433
"a,b,H,B,Orange_RGB,Orange_LAB",Huber Regressor,90.67592120663284,0.6518243102675089
"a,b,H,Orange_RGB,Orange_LAB",Huber Regressor,90.67662528438511,0.6518216067630529
"b,S,V,R,Orange_RGB,Orange_LAB",Ridge Regression,90.67689040343771,0.6518205887639219
"a,H,S,V,R,G,Orange_LAB,Orange_HSV",Linear Regression,90.6770991,0.6518197873961598
"L,a,b,H,S,V,B,Orange_LAB",Huber Regressor,90.67892226,0.6518127868923853
"L,a,b,H,S,R",Ridge Regression,90.67895130511393,0.6518126753525879
"L,b,S,V,R,G,B,Orange_HSV",Ridge Regression,90.67956555438809,0.6518103167698258
"b,H,V,G,Orange_RGB,Orange_LAB,Orange_HSV",Huber Regressor,90.68080527,0.6518055565504606
"L,a,H,Orange_RGB,Orange_LAB",Ridge Regression,90.68350583989964,0.6517951869359353
"b,S,V,R,G,Orange_RGB,Orange_LAB",Ridge Regression,90.68418146717113,0.6517925926750983
"L,S,B,Orange_RGB,Orange_LAB",Ridge Regression,90.68548810642214,0.6517875754663796
"G,B,Orange_RGB,Orange_HSV",Linear Regression,90.68552928698443,0.6517874173420342
"L,a,b,H,S,R,G,Orange_RGB",Ridge Regression,90.68575501511245,0.6517865505954314
"L,b,H,R,B",Huber Regressor,90.68598252846434,0.6517856769939596
"L,b,S,V,R,B,Orange_HSV",Ridge Regression,90.68766295,0.6517792245516356
"a,b,S,V,R,B,Orange_LAB,Orange_HSV",Huber Regressor,90.68844674,0.6517762149712063
"L,a,b,H,S,V,G,Orange_RGB,Orange_LAB,Orange_HSV",Huber Regressor,90.68856820095836,0.6517757485775504
"L,b,H,S,V,B,Orange_RGB,Orange_LAB,Orange_HSV",Linear Regression,90.68896076784665,0.6517742412066267
"L,a,H,V,B,Orange_HSV",Linear Regression,90.68966566666417,0.6517715345494601
"a,H,V,R,B,Orange_RGB,Orange_LAB",Huber Regressor,90.69120497904787,0.6517656239268408
"L,a,b,H,S,V,R,G,Orange_LAB",Huber Regressor,90.69327334,0.6517576818549486
"L,b,V,R,Orange_RGB,Orange_HSV",Elastic Net,90.69512796638271,0.6517505605141626
"b,H,G,B,Orange_LAB,Orange_HSV",Huber Regressor,90.69560370765358,0.6517487337718155
"a,S,G,Orange_RGB,Orange_HSV",Ridge Regression,90.69575242205704,0.6517481627410577
"L,H,S,Orange_RGB",Elastic Net,90.69613759,0.6517466837759918
"b,S,V,G,Orange_RGB,Orange_LAB",Ridge Regression,90.69753652080017,0.6517413121923986
"a,Orange_RGB,Orange_LAB",Huber Regressor,90.69906672303243,0.6517354365507668
"b,H,V,G,Orange_HSV",Linear Regression,90.70092655,0.6517282952251542
"a,b,S,Orange_LAB",Linear Regression,90.70126447948644,0.6517269976470419
"a,V,R,G,B,Orange_LAB,Orange_HSV",Huber Regressor,90.70164992207371,0.6517255176318747
"b,S,V,Orange_RGB,Orange_LAB",Ridge Regression,90.70180410953935,0.6517249255857561
"L,a,b,H,V,Orange_HSV",Ridge Regression,90.70263809778172,0.6517217232534539
"L,a,b,H,S,V,R,B,Orange_RGB,Orange_HSV",Ridge Regression,90.70293066071159,0.6517205998758412
"L,a,b,Orange_RGB,Orange_LAB",Linear Regression,90.70449687850243,0.6517145859423477
"L,H,V,R,B,Orange_RGB,Orange_LAB",Linear Regression,90.70450173426939,0.6517145672972655
"b,H,S,Orange_HSV",Lasso Regression,90.70477343809998,0.6517135240140282
"b,H,S,Orange_RGB,Orange_HSV",Lasso Regression,90.70529519534222,0.6517115205804234
"a,S,Orange_RGB,Orange_HSV",Ridge Regression,90.70559562607795,0.6517103669921582
"S,V,R,B,Orange_RGB,Orange_LAB",Ridge Regression,90.70730828785133,0.6517037907458263
"L,S,R,Orange_HSV",Elastic Net,90.71104115104787,0.6516894573682237
"H,S,Orange_HSV",Lasso Regression,90.71142627225855,0.6516879785870724
"H,S,Orange_RGB,Orange_HSV",Lasso Regression,90.71144288197281,0.6516879148094052
"L,a,b,H,V,G,Orange_RGB,Orange_LAB",Huber Regressor,90.71173661443645,0.6516867869410388
"L,H,S,G,Orange_HSV",Linear Regression,90.71196658914057,0.6516859038885132
"L,b,H,V,R",Lasso Regression,90.71204186649852,0.6516856148399359
"L,H,S,V,Orange_RGB,Orange_LAB",Huber Regressor,90.71320507043546,0.6516811483914273
"S,V,B,Orange_RGB,Orange_LAB",Ridge Regression,90.71403388928927,0.6516779659084455
"L,a,b,H,R,G,Orange_HSV",Ridge Regression,90.71436009870206,0.6516767133357032
"L,a,b,H,S,V,R,G,B,Orange_RGB,Orange_HSV",Ridge Regression,90.71467566819665,0.6516755016179177
"b,H,S,V,Orange_RGB,Orange_HSV",Elastic Net,90.71533925703008,0.6516729535820478
"a,S,R,G,Orange_RGB,Orange_HSV",Ridge Regression,90.71765276326289,0.6516640702245081
"b,V,G,B,Orange_RGB,Orange_LAB,Orange_HSV",Linear Regression,90.71799826720633,0.6516627435649914
"L,b,S,Orange_RGB,Orange_HSV",Elastic Net,90.72165548066829,0.6516487006658107
"L,S,V,R,Orange_HSV",Huber Regressor,90.72382632447317,0.6516403651007676
"L,a,b,S,R,G,Orange_RGB,Orange_LAB,Orange_HSV",Linear Regression,90.72639567343298,0.6516304993631568
"L,b,S,Orange_RGB,Orange_LAB",Ridge Regression,90.72669022821029,0.6516293683372858
"L,b,R,G,Orange_RGB",Elastic Net,90.72739692607215,0.6516266547721827
"a,S,V,R,B,Orange_RGB,Orange_HSV",Ridge Regression,90.72857218279056,0.6516221420436313
"L,b,H,R,G,B,Orange_RGB,Orange_HSV",Huber Regressor,90.72882641876382,0.6516211658331428
"L,a,b,H,V,R,G,B,Orange_RGB,Orange_LAB,Orange_HSV",Linear Regression,90.73004926424274,0.6516164703741676
"a,S,R,G,B,Orange_HSV",Ridge Regression,90.73094914808311,0.6516130150171926
"L,a,H,S,R,G,B,Orange_RGB,Orange_LAB",Huber Regressor,90.73130554881661,0.6516116465163873
"a,S,G,Orange_RGB,Orange_LAB,Orange_HSV",Huber Regressor,90.73158537718054,0.6516105720367202
"L,b,H,R,B,Orange_RGB,Orange_LAB",Linear Regression,90.73214577425276,0.6516084202346261
"L,a,V,G,B,Orange_LAB",Linear Regression,90.73258907149388,0.6516067180702518
"b,H,S,R,Orange_RGB,Orange_LAB",Huber Regressor,90.73274546473242,0.6516061175544481
"b,H,V,B,Orange_RGB,Orange_LAB,Orange_HSV",Huber Regressor,90.73309348164734,0.6516047812456709
"b,H,R,G,Orange_LAB",Linear Regression,90.73317675,0.6516044615293213
"L,a,b,H,S,V,R,Orange_LAB",Linear Regression,90.73317763886295,0.6516044581003837
"L,b,H,V,R,G,Orange_RGB",Elastic Net,90.73368232534185,0.6516025202147737
"L,a,b,H,V,R,Orange_HSV",Ridge Regression,90.73400162681708,0.6516012941669995
"b,S,R,B,Orange_LAB",Ridge Regression,90.73513505257787,0.6515969420601693
"H,S,R,G,Orange_RGB,Orange_LAB,Orange_HSV",Huber Regressor,90.73686015858974,0.6515903180306855
"L,a,b,H,Orange_RGB",Ridge Regression,90.73690749,0.6515901363073926
"b,V,G,Orange_HSV",Linear Regression,90.73708349646063,0.6515894604621467
"V,Orange_RGB,Orange_LAB",Linear Regression,90.73784280887779,0.6515865448686677
"a,S,R,Orange_RGB,Orange_HSV",Ridge Regression,90.73785695508639,0.6515864905503232
"b,V,G,Orange_HSV",Ridge Regression,90.73848347331914,0.6515840848574456
"L,a,b,H,G,B,Orange_RGB,Orange_HSV",Ridge Regression,90.73860421645138,0.6515836212302467
"L,b,S,R,Orange_RGB,Orange_LAB",Ridge Regression,90.73936539226908,0.6515806984817176
